iteration,loss
0,0.2715587019920349
1,0.14925189316272736
2,0.08024769276380539
3,0.04591349512338638
4,0.04092574492096901
5,0.05283891409635544
6,0.06330081820487976
7,0.06577658653259277
8,0.05996592715382576
9,0.0487147681415081
10,0.03642082214355469
11,0.026113197207450867
12,0.018646741285920143
13,0.014030659571290016
14,0.011986907571554184
15,0.011514099314808846
16,0.0115268025547266
17,0.011664018966257572
18,0.0117117865011096
19,0.011216356419026852
20,0.010160831734538078
21,0.008897331543266773
22,0.007470260839909315
23,0.005966725293546915
24,0.004781522788107395
25,0.003984231036156416
26,0.003453467506915331
27,0.00329022784717381
28,0.003361907321959734
29,0.0034652194008231163
30,0.0036268734838813543
31,0.0036881547421216965
32,0.0035215497482568026
33,0.003211777890101075
34,0.002742472803220153
35,0.0021612970158457756
36,0.0015991751570254564
37,0.0010702447034418583
38,0.0006315712234936655
39,0.0003648062702268362
40,0.00023550717742182314
41,0.00021749970619566739
42,0.00030218431493267417
43,0.0004212316998746246
44,0.0005341063369996846
45,0.0006315709324553609
46,0.000673292379360646
47,0.0006499572773464024
48,0.0005896561779081821
49,0.0004991932073608041
50,0.00039516776450909674
51,0.00030598868033848703
52,0.00023309903917834163
53,0.00018215409363619983
54,0.000161639298312366
55,0.00015450827777385712
56,0.00015207703108899295
57,0.0001529769942862913
58,0.00014633307000622153
59,0.0001350505044683814
60,0.00012161678750999272
61,0.0001043840020429343
62,9.329340537078679e-05
63,8.915091893868521e-05
64,8.977788093034178e-05
65,9.684357792139053e-05
66,0.00010394369746791199
67,0.00010936894977930933
68,0.00011116594396298751
69,0.0001048342528520152
70,9.32761759031564e-05
71,7.737468695268035e-05
72,5.947109093540348e-05
73,4.3657608330249786e-05
74,3.035083136637695e-05
75,2.2215132048586383e-05
76,1.9202516341465525e-05
77,1.940910988196265e-05
78,2.2270663976087235e-05
79,2.523330840631388e-05
80,2.755509012786206e-05
81,2.8509040930657648e-05
82,2.73349360213615e-05
83,2.5289533368777484e-05
84,2.2577351046493277e-05
85,2.0038140064571053e-05
86,1.8164409993914887e-05
87,1.677080763329286e-05
88,1.6245021470240317e-05
89,1.5894796888460405e-05
90,1.5538524166913703e-05
91,1.5050156434881501e-05
92,1.4242627912608441e-05
93,1.346304179605795e-05
94,1.2610589692485519e-05
95,1.2058158063155133e-05
96,1.1882039871125016e-05
97,1.1997379260719754e-05
98,1.2380949556245469e-05
99,1.272119061468402e-05
100,1.2997758858546149e-05
101,1.296996560995467e-05
102,1.2642109140870161e-05
103,1.2094705198251177e-05
104,1.1409420039854012e-05
105,1.0781068340293132e-05
106,1.0237155038339552e-05
107,9.916856470226776e-06
108,9.768822565092705e-06
109,9.754489838087466e-06
110,9.79601827566512e-06
111,9.812965799937956e-06
112,9.790102012630086e-06
113,9.671222869656049e-06
114,9.511074495094363e-06
115,9.3177986855153e-06
116,9.142486305790953e-06
117,8.991035429062322e-06
118,8.873009392118547e-06
119,8.7879825514392e-06
120,8.705475011083763e-06
121,8.625007467344403e-06
122,8.527983482053969e-06
123,8.432550202996936e-06
124,8.333270670846105e-06
125,8.250603059423156e-06
126,8.187012099369895e-06
127,8.144504135998432e-06
128,8.114289812510833e-06
129,8.084600267466158e-06
130,8.049125426623505e-06
131,7.995332452992443e-06
132,7.927050319267437e-06
133,7.844677384127863e-06
134,7.76069919083966e-06
135,7.67777964938432e-06
136,7.6054566306993365e-06
137,7.543070296378573e-06
138,7.490541975130327e-06
139,7.4421441240701824e-06
140,7.3950614023488015e-06
141,7.345995072682854e-06
142,7.2933503361127805e-06
143,7.2384532359137665e-06
144,7.182632998592453e-06
145,7.1281469899986405e-06
146,7.074817858665483e-06
147,7.023853413556935e-06
148,6.97352652423433e-06
149,6.923713499418227e-06
150,6.873025085951667e-06
151,6.822546311013866e-06
