epoch,loss,residual_loss,ic_loss,grad_norm,update_norm,lr,layer_1_grad_norm,layer_2_grad_norm,layer_3_grad_norm,layer_4_grad_norm,layer_5_grad_norm,layer_6_grad_norm
100,1.2997758858546149e-05,1.2997758858546149e-05,0.0,0.004007160092196619,0.00037153318407945335,0.0009955,0.0008371304449738082,0.0016594431858679105,0.0015538180546775665,0.0014592430120418302,0.0014504085259205522,0.001097421736079617
110,9.79601827566512e-06,9.79601827566512e-06,0.0,0.002641037504986351,0.0004289020143914968,0.00099505,0.00039622992683665913,0.0006550827814500997,0.0006652029823643321,0.0007575261774072923,0.0008673230774126004,0.0006651622842509464
120,8.705475011083763e-06,8.705475011083763e-06,0.0,0.0012958842513630206,0.0003403418231755495,0.0009946,0.00031564811198418427,0.00046712509583892326,0.00039479494511676915,0.00043836883444604613,0.0004916359043397791,0.0003674059700028283
130,8.049125426623505e-06,8.049125426623505e-06,0.0,0.0011202190909408143,0.0002639327722135931,0.00099415,0.0001895179522358785,0.00037570505487402513,0.00036921328264994573,0.00034616464701254867,0.00036626388324150486,0.00028243668316863
140,7.3950614023488015e-06,7.3950614023488015e-06,0.0,0.0006406717322004425,0.00026357342721894383,0.0009937000000000001,0.00013177933880554314,0.00022750428458403321,0.00017549412272698355,0.00017889331009550213,0.00020477614436587333,0.0001614034075720972
150,6.873025085951667e-06,6.873025085951667e-06,0.0,0.00045102181207925553,0.000254258542554453,0.00099325,0.0001143546333289364,0.00020498785199118982,0.00018324983474670182,0.00015861252354725913,0.00015513771173721586,0.00011428845591851121
160,6.410398327716393e-06,6.410398327716393e-06,0.0,0.00034855609731849227,0.0002442119875922799,0.0009928,0.00010397900872068958,0.00017237143884645507,0.00011597303319864794,0.0001020295466757462,9.960307995242728e-05,6.15859998628072e-05
170,5.987643817206845e-06,5.987643817206845e-06,0.0,0.0003039022467989742,0.00023325342044699937,0.00099235,9.53015131302337e-05,0.00016223571895044575,0.00012675777325990472,9.924814129095682e-05,8.840299716948052e-05,5.921682461810325e-05
180,5.603696536127245e-06,5.603696536127245e-06,0.0,0.000256863756676803,0.00022773000819142908,0.0009919,8.832342486355512e-05,0.0001469446836072423,0.00010655362239289236,8.266458355734259e-05,7.094267414772832e-05,3.930017066187698e-05
190,5.254590178083163e-06,5.254590178083163e-06,0.0,0.00024460292342675034,0.00021908612689003348,0.00099145,8.264497813936058e-05,0.00013913331586558754,0.00010709218129622715,8.292404226348242e-05,6.993973307894695e-05,3.9720966110502544e-05
200,4.935513061354868e-06,4.935513061354868e-06,0.0,0.00023354341529649146,0.0002123183658113703,0.000991,7.765307212690312e-05,0.00013016555889557426,0.00010255473661818188,8.039968161493626e-05,6.811097309522934e-05,3.8875948695466786e-05
210,4.643417014449369e-06,4.643417014449369e-06,0.0,0.00021918057899914954,0.00020482450781855732,0.00099055,7.315825817090396e-05,0.00012201690984187452,9.633991960198243e-05,7.603914945813529e-05,6.448956417856167e-05,3.5591662921234066e-05
220,4.37563676314312e-06,4.37563676314312e-06,0.0,0.00020985610078311532,0.0001980653323698789,0.0009901,6.933576434490483e-05,0.00011562791824187203,9.470061105185602e-05,7.512481561671743e-05,6.355393289080372e-05,3.605370670790163e-05
230,4.129559329157928e-06,4.129559329157928e-06,0.0,0.00019932745525959246,0.00019161865930072963,0.0009896500000000001,6.547608549611876e-05,0.00010845161754925019,8.970042586198875e-05,7.187941751891023e-05,6.095270579713935e-05,3.38251468595786e-05
240,3.902882326656254e-06,3.902882326656254e-06,0.0,0.00019092909459030185,0.00018532421381678432,0.0009892,6.219757891281316e-05,0.00010264881178453475,8.696403463775838e-05,7.01459180948043e-05,5.942509287777228e-05,3.309059937693986e-05
250,3.6934820855094586e-06,3.6934820855094586e-06,0.0,0.00018296948184037075,0.0001795980497263372,0.00098875,5.931644314940426e-05,9.735213603017595e-05,8.379979310182539e-05,6.794887676444895e-05,5.7590877138343996e-05,3.205141746457629e-05
260,3.4995398436876712e-06,3.4995398436876712e-06,0.0,0.00017522704425976723,0.00017411891894880682,0.0009883,5.667837608258257e-05,9.244958536273254e-05,8.055813058292502e-05,6.566528367515508e-05,5.5682168183890974e-05,3.084121018505157e-05
270,3.3194137358805165e-06,3.3194137358805165e-06,0.0,0.0001683623364669081,0.0001689824421191588,0.00098785,5.432847912616195e-05,8.809068434086642e-05,7.785042892477296e-05,6.37412981126224e-05,5.4049338154312295e-05,2.99865247331356e-05
280,3.1517147363047116e-06,3.1517147363047116e-06,0.0,0.00016182956615813383,0.0001642166025703773,0.0009874,5.215976888247141e-05,8.404189654445241e-05,7.507719049387454e-05,6.173050220706237e-05,5.236305995968086e-05,2.9016149108376208e-05
290,2.9951936539873714e-06,2.9951936539873714e-06,0.0,0.00015573131764979236,0.00015972000255715102,0.0009869500000000001,5.017221859098288e-05,8.031642945238257e-05,7.244765278183738e-05,5.980475369793189e-05,5.0747912266841354e-05,2.8102097683098433e-05
300,2.848794792953413e-06,2.848794792953413e-06,0.0,0.00015005119031695773,0.00015550297393929213,0.0009865,4.837327078268816e-05,7.696702625029501e-05,6.994946316150351e-05,5.7912288947601255e-05,4.9150277948392345e-05,2.722743908413807e-05
310,2.71160683951166e-06,2.71160683951166e-06,0.0,0.00014462122095128285,0.00015153500135056674,0.00098605,4.668120945988681e-05,7.38434917485954e-05,6.750965117418848e-05,5.604618124079114e-05,4.758427960421807e-05,2.6355847288680837e-05
320,2.5828276193351485e-06,2.5828276193351485e-06,0.0,0.00013948417940088908,0.0001477827609051019,0.0009856,4.510251657135694e-05,7.095863805267266e-05,6.517482072892586e-05,5.4233803309784944e-05,4.606172123674813e-05,2.5522334403571136e-05
330,2.4617640974611277e-06,2.4617640974611277e-06,0.0,0.00013460423954584643,0.00014422813546843827,0.00098515,4.358276076733848e-05,6.816249160863747e-05,6.296736699087162e-05,5.2553765475428334e-05,4.466127101339829e-05,2.4768662668164188e-05
340,2.3478658022213494e-06,2.3478658022213494e-06,0.0,0.00012993468426378534,0.0001408436946803704,0.0009847,4.2185697902795434e-05,6.570131002383408e-05,6.07643427542477e-05,5.077503932719218e-05,4.316135680180443e-05,2.3950434557937082e-05
350,2.2405647541745566e-06,2.2405647541745566e-06,0.0,0.00012545091746639638,0.00013759931607637554,0.0009842499999999999,4.080586067579678e-05,6.322646453762482e-05,5.866816333388831e-05,4.913973032225378e-05,4.1803021362961685e-05,2.3211746662737473e-05
360,2.139429398084758e-06,2.139429398084758e-06,0.0,0.00012114493251008025,0.00013449731341097504,0.0009838,3.9509935053809335e-05,6.09985927061104e-05,5.661058806135766e-05,4.7466768961989186e-05,4.0397784528205766e-05,2.2449395569665336e-05
370,2.044048642346752e-06,2.044048642346752e-06,0.0,0.0001170299395849938,0.00013147995923645794,0.00098335,3.826478348572687e-05,5.884796077556679e-05,5.4643649159152924e-05,4.587642352089176e-05,3.906063926139885e-05,2.1733720341409555e-05
380,1.9540900666470407e-06,1.9540900666470407e-06,0.0,0.00011302985606468719,0.0001285673351958394,0.0009829,3.70616174117394e-05,5.6853007449807074e-05,5.26965339485949e-05,4.426319389205723e-05,3.7701354287606194e-05,2.0995808829942436e-05
390,1.869216816885455e-06,1.869216816885455e-06,0.0,0.0001091605852963519,0.00012573025014717132,0.0009824500000000002,3.588848543211105e-05,5.493222075829037e-05,5.080076197798676e-05,4.268905974369926e-05,3.637741532038588e-05,2.0273827282700705e-05
400,1.7891362631416996e-06,1.7891362631416996e-06,0.0,0.00010540824199202384,0.00012293689360376447,0.000982,3.466943372675894e-05,5.285879397788326e-05,4.906071717239086e-05,4.132972245264427e-05,3.526870343934052e-05,1.968267626043196e-05
410,1.7135948837676551e-06,1.7135948837676551e-06,0.0,0.00010180852610959553,0.00012022749433526769,0.00098155,3.3621991293265764e-05,5.126738391056106e-05,4.723247368694902e-05,3.97298575842182e-05,3.388656911734512e-05,1.893307246378219e-05
420,1.6423545048382948e-06,1.6423545048382948e-06,0.0,9.83284913703843e-05,0.00011755203740904108,0.0009811,3.2562412811508356e-05,4.961362598330868e-05,4.5486762926328305e-05,3.8247211337909787e-05,3.2626362110144125e-05,1.8245622301192702e-05
430,1.5751814999021008e-06,1.5751814999021008e-06,0.0,9.486525131432237e-05,0.00011491232726257294,0.00098065,3.1408929701573676e-05,4.7642498624108415e-05,4.389361578408183e-05,3.7016729409728925e-05,3.163362101506852e-05,1.7709388289229145e-05
440,1.511877371740411e-06,1.511877371740411e-06,0.0,9.157557522843057e-05,0.00011231791722821072,0.0009802,3.0390181224765194e-05,4.606961427419404e-05,4.2269950898426024e-05,3.563682718389646e-05,3.0456100753482632e-05,1.7073619534775448e-05
450,1.4522456694976427e-06,1.4522456694976427e-06,0.0,8.83954032113922e-05,0.00010974799079122022,0.00097975,2.9406878145165212e-05,4.455643299899969e-05,4.068751626877984e-05,3.428802198262187e-05,2.9301827286374143e-05,1.6447996629611202e-05
460,1.3960928981759935e-06,1.3960928981759935e-06,0.0,8.523308693386882e-05,0.00010719938291003928,0.0009793,2.836999321058986e-05,4.286931869003408e-05,3.9155063084019474e-05,3.304617654033621e-05,2.828120272038029e-05,1.5875589369981343e-05
470,1.3432561445370084e-06,1.3432561445370084e-06,0.0,8.22609721889505e-05,0.00010466863022884354,0.00097885,2.7471793062592612e-05,4.1541787664454325e-05,3.763704132627235e-05,3.171883937109193e-05,2.7125379439519547e-05,1.524730782942274e-05
480,1.2935753375131753e-06,1.2935753375131753e-06,0.0,7.92885342868265e-05,0.0001021728603518568,0.0009784000000000001,2.6481586572882595e-05,4.0029090022415296e-05,3.6232028659523046e-05,3.055198128873607e-05,2.614736544948132e-05,1.4719488443790611e-05
490,1.2468969998735702e-06,1.2468969998735702e-06,0.0,7.644973467347649e-05,9.968956874217838e-05,0.00097795,2.5453777585474337e-05,3.8268848162716574e-05,3.4953012231393547e-05,2.959164458181536e-05,2.5400285921931257e-05,1.4309986867751702e-05
500,1.203057308885036e-06,1.203057308885036e-06,0.0,7.365221667842629e-05,9.722740651341155e-05,0.0009775,2.4647933887080315e-05,3.7170364913577286e-05,3.3484712943864494e-05,2.8256142981630915e-05,2.4206871003347143e-05,1.3650747211936488e-05
510,1.1619243878158159e-06,1.1619243878158159e-06,0.0,7.108111579993317e-05,9.478615538682789e-05,0.00097705,2.3871120733720248e-05,3.6076337512176835e-05,3.214147136886342e-05,2.7061304648390466e-05,2.314961335477143e-05,1.3077682927479076e-05
520,1.1233589702897007e-06,1.1233589702897007e-06,0.0,6.83159863513679e-05,9.23459228943102e-05,0.0009766,2.284069508541804e-05,3.432747453981583e-05,3.095065342102535e-05,2.6175174846499176e-05,2.2473379304803207e-05,1.2695546666280788e-05
530,1.0872400935113546e-06,1.0872400935113546e-06,0.0,6.600141093232832e-05,8.994965173769742e-05,0.00097615,2.2216345815338908e-05,3.355680625221074e-05,2.9641545697316347e-05,2.494489767180833e-05,2.1336272938512236e-05,1.208477110366581e-05
540,1.0534274679230293e-06,1.0534274679230293e-06,0.0,6.361223390662808e-05,8.754136069910601e-05,0.0009757,2.1109149647205432e-05,3.144417422988607e-05,2.8747730935118473e-05,2.4464601696577286e-05,2.1116748170166492e-05,1.1948642586647871e-05
550,1.0217941053269897e-06,1.0217941053269897e-06,0.0,6.0987004067659286e-05,8.518177492078394e-05,0.00097525,2.0330575128737447e-05,3.0381854374271607e-05,2.7449701398038012e-05,2.3292054586414002e-05,2.0066280947397813e-05,1.1364490648936658e-05
560,9.9224348559801e-07,9.9224348559801e-07,0.0,5.9814229701826516e-05,8.283063652925193e-05,0.0009748000000000001,1.9540665727670316e-05,2.893458946691809e-05,2.686965718059963e-05,2.3031946430343937e-05,2.0037203105872474e-05,1.1372288092068965e-05
570,9.646914804761764e-07,9.646914804761764e-07,0.0,9.075057282594438e-05,8.051945769693702e-05,0.00097435,2.5790097294290292e-05,3.9626345599205385e-05,3.7228397415534316e-05,3.303571977609298e-05,2.9789629483319327e-05,1.7974108375512823e-05
580,9.44017301662825e-07,9.44017301662825e-07,0.0,0.0007881907787332902,9.081047755898908e-05,0.0009739,0.00021716368907089904,0.0003619687757564474,0.00028780144546218094,0.0002524661098749232,0.0002277263766671838,0.00014762453974238055
590,3.3846886253741104e-06,3.3846886253741104e-06,0.0,0.017315350360655138,0.001096339663490653,0.00097345,0.0048082772322371944,0.008046633473146485,0.006280165142017007,0.005482892360362396,0.004928742766560973,0.0032121744343207724
600,0.0012280953815206885,0.0012280953815206885,0.0,0.38653568970767166,0.018977707251906395,0.000973,0.1066965759832683,0.1790301073277251,0.13975274252119804,0.12220578115444823,0.1096976154369019,0.07140960365679652
610,0.0002274840953759849,0.0002274840953759849,0.0,0.16242413741600756,0.00505030108615756,0.0009725500000000001,0.044353806469977594,0.07451500554166252,0.058363813004274345,0.05146770550771658,0.04658339116572587,0.03049900061685382
620,0.00010618194937705994,0.00010618194937705994,0.0,0.10878209400694593,0.005072161555290222,0.0009720999999999999,0.02961953128773394,0.04979054165951508,0.03905836619915447,0.034697686138337326,0.03164359972062668,0.020742244412816448
630,3.3573236578376964e-05,3.3573236578376964e-05,0.0,0.060296070050607664,0.002969023771584034,0.00097165,0.016358197606609563,0.027499538493618806,0.021588552469316794,0.019210620754912942,0.017506085903796466,0.011485661348245914
640,1.124037862609839e-05,1.124037862609839e-05,0.0,0.033683748585439634,0.0018195827724412084,0.0009712,0.009147642452185765,0.015386559550330206,0.012078491801028709,0.010752862264740358,0.009810656790712814,0.006445854721417249
650,3.7097699987498345e-06,3.7097699987498345e-06,0.0,0.017445083672644437,0.0010408498346805573,0.00097075,0.004718045352419766,0.007946680071304271,0.006250380305644286,0.005583229414063565,0.005107059441397367,0.0033488183657614827
660,1.319621219408873e-06,1.319621219408873e-06,0.0,0.006565444737845061,0.0005335526075214148,0.0009703000000000001,0.0017920381638949297,0.0030095583189593735,0.002356150109187928,0.002099597233117559,0.0019134324322221637,0.0012546474573183531
670,9.05356273506186e-07,9.05356273506186e-07,0.0,0.00042844749717876277,0.00015739472291897982,0.00096985,0.00011045911075747557,0.00018697581850957504,0.00014329170450187376,0.00012978942536558694,0.00012198387626322324,8.127396305218465e-05
680,9.931524118655943e-07,9.931524118655943e-07,0.0,0.003522071454511261,0.00011840498336823657,0.0009694,0.0009494775579174034,0.001594366914841365,0.0012569042179644625,0.0011225291589752925,0.0010268360211971213,0.0006754494074578365
690,9.296962844018708e-07,9.296962844018708e-07,0.0,0.0027790169193701946,0.00015705253463238478,0.00096895,0.0007509849555975393,0.0012650270528435017,0.0009898914305198545,0.00088293385364526,0.0008079594435348757,0.0005322973638109418
700,8.406454412579478e-07,8.406454412579478e-07,0.0,0.0001995924706823203,7.913690205896273e-05,0.0009685000000000001,5.0033601669634755e-05,8.337214735586856e-05,7.097818041831538e-05,6.503920394360571e-05,6.101331355479052e-05,3.957224509462065e-05
710,8.310008752232534e-07,8.310008752232534e-07,0.0,0.0009935021825274476,7.74422733229585e-05,0.00096805,0.00026881196541831293,0.0004513082019496236,0.0003587231949136593,0.000321110518651162,0.0002940246076332077,0.0001923964257052783
720,8.050727728914353e-07,8.050727728914353e-07,0.0,0.00010102508690927112,6.597373430849984e-05,0.0009676,3.051905874645683e-05,5.07262754634078e-05,3.7109939614132255e-05,3.210399761909048e-05,2.8529252813878733e-05,1.8390810822012774e-05
730,7.904076824161166e-07,7.904076824161166e-07,0.0,0.0003698956258183003,6.481957825599238e-05,0.00096715,0.0001013515730501263,0.00017094003179044445,0.00013073612728872088,0.00011609617379547247,0.00010587217038329339,6.996578697755636e-05
740,7.747412382741459e-07,7.747412382741459e-07,0.0,0.0001576718758830263,6.020091677783057e-05,0.0009667,4.51898049821123e-05,7.58522618247723e-05,5.642870638734249e-05,4.9358154767011135e-05,4.4335174259541416e-05,2.926365746553936e-05
750,7.609212957504496e-07,7.609212957504496e-07,0.0,3.8532198073396826e-05,5.8116558648180217e-05,0.0009662500000000001,1.2781712596435588e-05,1.8897880336780435e-05,1.6324317302669926e-05,1.3954622704253918e-05,1.2056472567363179e-05,6.8009661230436025e-06
760,7.483109243366926e-07,7.483109243366926e-07,0.0,5.11232866153255e-05,5.62974855711218e-05,0.0009658000000000001,1.4499049030984272e-05,2.175715861845611e-05,2.069310471879306e-05,1.8510404829973943e-05,1.6818526815943253e-05,1.0052250475399212e-05
770,7.365913461399032e-07,7.365913461399032e-07,0.0,4.707692256990092e-05,5.447112562251277e-05,0.00096535,1.3561031469773687e-05,2.0246502099531185e-05,1.926404561670618e-05,1.7181265829546113e-05,1.55789787424217e-05,9.237229703876122e-06
780,7.257261813720106e-07,7.257261813720106e-07,0.0,3.7659709127538163e-05,5.2703111578011885e-05,0.0009649,1.1464564400546004e-05,1.6647245734296056e-05,1.571847736586358e-05,1.383096993190047e-05,1.2385153821605505e-05,7.125152364471432e-06
790,7.156450578804652e-07,7.156450578804652e-07,0.0,3.276709647754443e-05,5.099480404169299e-05,0.00096445,1.0692209103853494e-05,1.5453651878415755e-05,1.3636098833601608e-05,1.174848599710993e-05,1.027276815087962e-05,5.789881368522065e-06
800,7.063024440867594e-07,7.063024440867594e-07,0.0,3.158119599136602e-05,4.933038508170284e-05,0.000964,1.0385562837111801e-05,1.5122531829681748e-05,1.2954091605604936e-05,1.1102048871644244e-05,9.659972975480463e-06,5.47795134928908e-06
810,6.97633879553905e-07,6.97633879553905e-07,0.0,3.0565710843563824e-05,4.77277826576028e-05,0.0009635500000000001,1.0067179521622831e-05,1.4619153637814702e-05,1.2391179062069844e-05,1.0609096347625603e-05,9.21279354537259e-06,5.248527841841152e-06
820,6.895991759847675e-07,6.895991759847675e-07,0.0,2.9227232177985357e-05,4.618069579009898e-05,0.0009630999999999999,9.529294403877002e-06,1.377422951959267e-05,1.1826366921048153e-05,1.015072429776027e-05,8.858069031434207e-06,5.0443015098282496e-06
830,6.821438205406594e-07,6.821438205406594e-07,0.0,2.8188438261205882e-05,4.467549661058001e-05,0.00096265,9.179375336341715e-06,1.3138431334254742e-05,1.1302978921104374e-05,9.71045705437651e-06,8.471787663555662e-06,4.829751593347907e-06
840,6.752255217179481e-07,6.752255217179481e-07,0.0,2.7089741358555475e-05,4.322523818700574e-05,0.0009622,8.696213257373279e-06,1.2369385378714622e-05,1.081091182934972e-05,9.319985067696738e-06,8.188764306290282e-06,4.660582526781539e-06
850,6.688034090984729e-07,6.688034090984729e-07,0.0,2.6106983319150887e-05,4.183040073257871e-05,0.00096175,8.35462027412498e-06,1.1836850674318506e-05,1.0290734328018209e-05,8.8694159086737e-06,7.802681224822677e-06,4.44330730654951e-06
860,6.628379196627066e-07,6.628379196627066e-07,0.0,2.5286425474595492e-05,4.046919275424443e-05,0.0009613000000000001,8.130699759157405e-06,1.1503521515743586e-05,9.799232208641725e-06,8.423628943531869e-06,7.38080420527745e-06,4.2254346405125054e-06
870,6.572903430424049e-07,6.572903430424049e-07,0.0,2.4380112657811733e-05,3.9180886233225465e-05,0.00096085,7.626615063894377e-06,1.0698196097773588e-05,9.457234760121293e-06,8.180336287425857e-06,7.2554313237188026e-06,4.150090851166997e-06
880,6.521386808344687e-07,6.521386808344687e-07,0.0,2.473458084426736e-05,3.792924326262437e-05,0.0009604,7.454812256310976e-06,1.0312723898637071e-05,9.547540393769656e-06,8.333666322005745e-06,7.481072567136527e-06,4.2979195814159065e-06
890,6.473338771684212e-07,6.473338771684212e-07,0.0,2.8091708507713696e-05,3.674396430142224e-05,0.00095995,7.893591709226112e-06,1.132828499986572e-05,1.0725308095268519e-05,9.493827227515205e-06,8.69213811631914e-06,5.142992287793553e-06
900,6.428601864172379e-07,6.428601864172379e-07,0.0,2.5333856429594888e-05,3.559666220098734e-05,0.0009595000000000001,7.237341224191499e-06,1.0151149137622956e-05,9.5860420498173e-06,8.437535814442661e-06,7.691729036824665e-06,4.50402483363058e-06
910,6.386952122738876e-07,6.386952122738876e-07,0.0,4.652211299489406e-05,3.459556683083065e-05,0.00095905,1.2198261571397597e-05,1.944367228040283e-05,1.7185794970660548e-05,1.5406284723756915e-05,1.4299762035293638e-05,8.977296896881792e-06
920,6.358504265335796e-07,6.358504265335796e-07,0.0,0.00034504132754049877,3.9804097468731925e-05,0.0009586,9.252437091181977e-05,0.0001555317849072367,0.00012384787429209863,0.00011100104519621009,0.00010219009058144084,6.699273389679273e-05
930,8.763122423260938e-07,8.763122423260938e-07,0.0,0.005203002194991994,0.00033764843828976154,0.0009581500000000001,0.0014066710714558982,0.002366575914943543,0.001860209898689342,0.0016654380641842614,0.00152944119195045,0.0010068439460582095
940,0.00013531708100344986,0.00013531708100344986,0.0,0.12210251812481897,0.007976038381457329,0.0009577,0.03299791368207555,0.055543373426093584,0.043621137791591984,0.03904938477643307,0.03582198896197771,0.02357384639531256
950,0.0006164023652672768,0.0006164023652672768,0.0,0.2518286462207292,0.013665802776813507,0.0009572500000000001,0.06801862941786638,0.1148252173800646,0.09054568001104234,0.08182883265933924,0.07561084573477692,0.049810161476751845
960,1.10407142983604e-06,1.10407142983604e-06,0.0,0.0024961013509800793,0.003244849620386958,0.0009568000000000001,0.00030639314129831617,0.0005881788037689919,0.0005400842611337663,0.0005600842922671539,0.0006556019114341896,0.0005059783211818404
970,9.343146302853711e-06,9.343146302853711e-06,0.0,0.029322733711238946,0.0007893229485489428,0.00095635,0.007524539188279741,0.012723534877917546,0.010084497645367516,0.009291187971090176,0.008740728480208878,0.005823288124297678
980,4.576761057251133e-06,4.576761057251133e-06,0.0,0.01947594970834953,0.00042863021371886134,0.0009559,0.005061273499634972,0.008576297208032654,0.006791725407125273,0.0062396542689170525,0.005857612672660761,0.003900020538379972
990,2.131575001840247e-06,2.131575001840247e-06,0.0,0.01171660970288322,0.0001716466067591682,0.00095545,0.003069735266284262,0.005178937660850305,0.004097722695685138,0.00376967408592601,0.0035295554735374824,0.0023431746902414195
1000,1.4057110320209176e-06,1.4057110320209176e-06,0.0,0.008147952495566213,0.00013539295468945056,0.000955,0.0021606665545488794,0.0036421977072536266,0.002872653210446807,0.002632573686520227,0.0024554461734133336,0.0016293277297611875
1010,1.131984276980802e-06,1.131984276980802e-06,0.0,0.0064001398404800805,0.0001604345889063552,0.0009545500000000001,0.001705598123966143,0.002868399012823867,0.0022657850729596277,0.0020742464613584368,0.0019294859581098112,0.0012798375948179668
1020,9.543614396534394e-07,9.543614396534394e-07,0.0,0.005007108286560173,0.0001974905317183584,0.0009540999999999999,0.001337463246431228,0.0022486219733340185,0.0017698570882930841,0.0016201795546381956,0.001507503236274292,0.000999411098045724
1030,7.995608939381782e-07,7.995608939381782e-07,0.0,0.0033678997555382185,0.0001765512570273131,0.00095365,0.0008987790374208691,0.0015103691096033356,0.00119401266964489,0.001093114630840464,0.0010164151743215237,0.0006741614907064236
1040,6.960131599953456e-07,6.960131599953456e-07,0.0,0.0015707639439079464,0.00012222326768096536,0.0009532000000000001,0.00042158615954131115,0.0007087918105579714,0.0005557943889321433,0.0005081497290474057,0.0004723692880378963,0.0003130919598160362
1050,6.598859272344271e-07,6.598859272344271e-07,0.0,9.885434624798428e-05,6.302866677287966e-05,0.00095275,2.9588547298492315e-05,4.669143030953104e-05,3.9378271628518074e-05,3.549200414774037e-05,3.135481397966126e-05,1.995198433068497e-05
1060,6.533242071782297e-07,6.533242071782297e-07,0.0,0.0005642587243793186,5.564040839090012e-05,0.0009523000000000001,0.00014666922218781216,0.0002466641995613284,0.00019770863367413443,0.00018254225835420104,0.0001712861664710655,0.00011379440313026509
1070,6.428007850445283e-07,6.428007850445283e-07,0.0,0.0003828741740355799,5.605214391835034e-05,0.00095185,0.00010098495283021987,0.00017103099727677943,0.00013305559819113154,0.00012195082645347567,0.00011440528157074078,7.625038190337505e-05
1080,6.333596616059367e-07,6.333596616059367e-07,0.0,6.047248744387152e-05,4.8547506594331935e-05,0.0009514,1.7083073271076783e-05,2.8208336000840186e-05,2.10383057662573e-05,1.8649169359716647e-05,1.7062378591081015e-05,1.1110088591990984e-05
1090,6.262952751967532e-07,6.262952751967532e-07,0.0,0.00015387148707657995,4.714372335001826e-05,0.00095095,4.025909763895274e-05,6.648122965319589e-05,5.483338399265101e-05,5.065050235962272e-05,4.7194228854107054e-05,3.1056023726297405e-05
1100,6.194251227498171e-07,6.194251227498171e-07,0.0,3.2633199241991345e-05,4.4684024032903835e-05,0.0009505000000000001,9.341124010552868e-06,1.3530797453668408e-05,1.2983040746903094e-05,1.1843664590191497e-05,1.0703415439030811e-05,6.340332459616905e-06
1110,6.133886927273124e-07,6.133886927273124e-07,0.0,5.332384261370184e-05,4.303501918911934e-05,0.0009500499999999999,1.5089785794526916e-05,2.485176199374844e-05,1.8515742880680797e-05,1.661072898976444e-05,1.533161224099917e-05,1.0007564763166672e-05
1120,6.078210503801529e-07,6.078210503801529e-07,0.0,3.6073179645148595e-05,4.125195482629351e-05,0.0009496,1.0599954002822472e-05,1.6811065815558423e-05,1.2592664869669432e-05,1.1122777359654623e-05,1.0063835370867629e-05,6.36870681890844e-06
1130,6.027338486092049e-07,6.027338486092049e-07,0.0,2.2008838646791352e-05,3.964390270994045e-05,0.0009491500000000001,6.859975670953444e-06,9.395246387111847e-06,8.3416370623075e-06,7.333780850542129e-06,6.437639015750486e-06,3.5495588077509104e-06
1140,5.980629680379934e-07,5.980629680379934e-07,0.0,2.2446235979228943e-05,3.817015021922998e-05,0.0009487,6.6422103615099235e-06,9.008494889225214e-06,8.569922037604782e-06,7.660238631971759e-06,6.847490946742543e-06,3.87169422511358e-06
