epoch,ref_mse
0,1.1161909349856607
100,1.4616261040726433
200,1.4430995036994179
300,1.456023196907461
400,1.4605334640819219
500,1.4608475038000464
600,1.4612646382430299
700,1.426025142457079
800,1.4625323798968843
900,1.4633711245960157
1000,1.4634507082772263
1100,1.458612450946008
1200,1.4634415231145885
1300,1.45970860838816
1400,1.463629004041439
1500,1.4318082245547772
1600,1.4629952905267634
1700,1.4624704745756958
1800,1.4545761222202112
1900,1.4618602337305213
2000,1.4614875646641448
2100,1.4659697707676016
2200,1.4608428141355332
2300,1.4605121875412501
2400,1.4388309606899667
2500,1.459574254033809
2600,1.4595615743665367
2700,1.4562662815078318
2800,1.4590346439571673
2900,1.4585884076214728
3000,1.4582570081975819
3100,1.4573573415930747
3200,1.457525991167478
3300,1.4570930793257357
3400,1.4574703625235894
3500,1.4563553981869106
3600,1.4541306497776247
3700,1.4554510586012006
3800,1.4536535734507117
3900,1.45428951831402
4000,1.4536908749444117
4100,1.4529831219975744
4200,1.4512755304127947
4300,1.4513274780016119
4400,1.4508112128427177
4500,1.4491898958361993
4600,1.4480241310811583
4700,1.448485713967015
4800,1.444394269123981
4900,1.4380945359572097
5000,1.4417733293878285
5100,1.4377391237228918
5200,1.433778315227098
5300,1.4297170223385347
5400,1.4231233864124027
5500,1.4122134545677525
5600,1.411540792709644
5700,1.4083529483696544
5800,1.3930999211409816
5900,1.3846904134786702
6000,1.3641662274464827
6100,1.3471684525804175
6200,1.3368760666797204
6300,1.2985177358221616
6400,1.27531611233794
6500,1.2513784739188651
6600,1.2015269782618834
6700,1.2064960808126244
6800,1.1783855274822606
6900,1.1412667820080453
7000,1.1160946725855427
7100,1.0923828473729242
7200,1.0585026982215207
7300,1.0346857693601184
7400,0.9875400832433976
7500,0.9644588744715712
7600,0.8956570568494602
7700,0.857973282294746
7800,0.755744774782708
7900,0.6357516191675737
8000,0.4377826001256876
8100,0.15996227474361177
8200,0.07324070977375147
8300,0.042016666013171576
8400,0.028086764794964247
8500,0.01849225151546244
8600,0.013026890744267923
8700,0.008604507020338853
8800,0.00612218023362358
8900,0.005396431869403695
9000,0.003434402930185772
9100,0.0030388905816291496
9200,0.0020410578132243644
9300,0.0018791235308547832
9400,0.001443330703459852
9500,0.0014889898630502706
9600,0.0008731670226259061
9700,0.0011037236048126416
9800,0.0009504859802287702
9900,0.0007087440881213105
10000,0.0005671362472133041
10100,0.0005643100093325926
10200,0.0005307308987222458
10300,0.000393119305215111
10400,0.00020019745534482995
10500,0.00025467493460501624
10600,0.00028958383148052137
10700,0.00025947576568128265
10800,0.00025621618655340773
10900,0.00026133961572642446
11000,0.00019599083208826556
11100,0.0001008474215777265
11200,8.549596567736341e-05
11300,7.129102834147936e-05
11400,8.370828807382167e-05
11500,9.720501981699874e-05
11600,0.00010731233080601736
11700,9.696908578981621e-05
11800,6.463952487351977e-05
11900,4.408043328642848e-05
12000,5.389975045382339e-05
12100,5.690335960204229e-05
12200,5.221286169655823e-05
12300,6.668167863564268e-05
12400,5.632223065158341e-05
12500,1.3258703442392764e-05
12600,6.496066557583587e-05
12700,5.646358384828979e-05
12800,3.468947930626207e-05
12900,4.047109690760311e-05
13000,1.4783864313932608e-05
13100,3.385473168956514e-05
13200,4.0690183676247e-05
13300,9.395329145954037e-06
13400,1.1391934991873889e-05
13500,9.357007394837859e-06
13600,6.638541049611889e-05
13700,9.978010726481613e-06
13800,5.7185432061576165e-06
13900,1.7278625341179907e-05
14000,6.742220394362327e-06
14100,2.0913900256810564e-05
14200,6.9561278081162945e-06
14300,4.297341639610898e-06
14400,7.556235297679192e-06
14500,4.196987870277246e-06
14600,1.1512602336836152e-05
14700,4.355637572157405e-06
14800,9.117755180199717e-06
14900,9.88862843662476e-06
15000,1.0080096664899735e-05
15100,3.484162472860604e-06
15200,5.580386463334211e-06
15300,1.1627994671755979e-05
15400,1.0829040553916249e-05
15500,6.340331379263088e-06
15600,1.7126241634842142e-05
15700,2.327845667425449e-06
15800,4.398359576612903e-06
15900,6.281885462516774e-06
16000,9.523611779112575e-06
16100,9.090204818140632e-06
16200,2.545971529524231e-06
16300,1.4826883598425706e-06
16400,1.1540982505910076e-06
16500,7.78388864849325e-06
16600,5.261980320136262e-06
16700,4.500780056926275e-06
16800,4.113297165249095e-06
16900,6.285882976439412e-06
17000,3.129651048648674e-06
17100,1.331511134521867e-06
17200,8.602158391118128e-07
17300,3.881408678676926e-06
17400,1.1933536616302049e-05
17500,1.1147036229423459e-06
17600,3.3054922649981007e-06
17700,1.4489511881374603e-06
17800,3.472309651796752e-06
17900,3.516105670960466e-06
18000,2.5014318231776404e-06
18100,9.139061201786619e-07
18200,5.195169489965541e-06
18300,1.7246667468074776e-06
18400,1.7753618654882779e-06
18500,1.0374025002918655e-06
18600,1.1224307636251107e-06
18700,1.4086749463831993e-06
18800,9.869248418222225e-07
18900,1.1195012240294173e-06
19000,1.0451681542193337e-06
19100,2.1029840840113294e-06
19200,2.911942612791724e-06
19300,9.052629951871287e-07
19400,2.340155587840008e-06
19500,7.598893190542164e-07
19600,7.568317735322086e-07
19700,7.266686077730678e-07
19800,6.941011354031861e-07
19900,6.772627177898264e-07
19999,6.862026324203328e-07
