iteration,loss
0,0.08677655458450317
1,0.07424221187829971
2,0.060760561376810074
3,0.05964066833257675
4,0.059981442987918854
5,0.05524615943431854
6,0.048054732382297516
7,0.04377318546175957
8,0.04650592803955078
9,0.04600599408149719
10,0.039667241275310516
11,0.03546326979994774
12,0.035098057240247726
13,0.0358053520321846
14,0.03493465110659599
15,0.03198191896080971
16,0.027753625065088272
17,0.026794947683811188
18,0.027743112295866013
19,0.02753099612891674
20,0.02517825923860073
21,0.02344895340502262
22,0.023894518613815308
23,0.02429439313709736
24,0.0228075310587883
25,0.02113994210958481
26,0.021186327561736107
27,0.02146909572184086
28,0.020266041159629822
29,0.018952278420329094
30,0.018843522295355797
31,0.01881006360054016
32,0.01785091869533062
33,0.016864202916622162
34,0.016642047092318535
35,0.016505761072039604
36,0.015810683369636536
37,0.01504366472363472
38,0.014740128070116043
39,0.01458403654396534
40,0.014110223390161991
41,0.013506838120520115
42,0.013165641576051712
43,0.012992230243980885
44,0.012653619050979614
45,0.012173516675829887
46,0.011833593249320984
47,0.011653320863842964
48,0.011385943740606308
49,0.011000707745552063
50,0.010713154450058937
51,0.010545449331402779
52,0.010309926234185696
53,0.009997122921049595
54,0.00976970698684454
55,0.009614949114620686
56,0.009390180930495262
57,0.00913583766669035
58,0.008963067084550858
59,0.00880822166800499
60,0.008594685234129429
61,0.008397559635341167
62,0.008258290588855743
63,0.008096283301711082
64,0.0079053845256567
65,0.007756175007671118
66,0.007623125333338976
67,0.007458701264113188
68,0.007307274732738733
69,0.00718643656000495
70,0.0070472895167768
71,0.006901921238750219
72,0.0067838029935956
73,0.006661554798483849
74,0.006526922341436148
75,0.006410878151655197
76,0.006297953426837921
77,0.006172080524265766
78,0.006057314574718475
79,0.005948884412646294
80,0.0058303712867200375
81,0.005717974156141281
82,0.005612426903098822
83,0.005499640479683876
84,0.005390563514083624
85,0.0052881669253110886
86,0.005181344226002693
87,0.005077235866338015
88,0.004979293793439865
89,0.004879038780927658
90,0.004781296942383051
91,0.004688978660851717
92,0.004595655482262373
93,0.004504697863012552
94,0.004418418277055025
95,0.004332034848630428
96,0.0042479801923036575
97,0.004167849197983742
98,0.004088056739419699
99,0.004010417498648167
100,0.003936000633984804
101,0.0038621192798018456
102,0.0037901904433965683
103,0.003720837412402034
104,0.0036520855501294136
105,0.0035851295106112957
106,0.003520245896652341
107,0.0034560004714876413
108,0.003393435850739479
109,0.0033325471449643373
110,0.0032723855692893267
111,0.0032138668466359377
112,0.003156741615384817
113,0.0031004580669105053
114,0.0029654086101800203
115,0.002914723940193653
116,0.0028649764135479927
117,0.0028166696429252625
118,0.0027694329619407654
119,0.0027231427375227213
120,0.002678156131878495
121,0.0026341185439378023
122,0.0025910180993378162
123,0.0025490473490208387
124,0.0025078828912228346
125,0.002467611338943243
126,0.0024282988160848618
127,0.0023897020146250725
128,0.002351955510675907
129,0.002315002493560314
130,0.002278704661875963
131,0.0022431884426623583
132,0.0022083395160734653
133,0.0021741283126175404
134,0.002140624215826392
135,0.002107702661305666
136,0.002075407188385725
137,0.0020437324419617653
138,0.0020126013550907373
139,0.001982067245990038
140,0.0019520701607689261
141,0.0019225941505283117
142,0.0018936637789011002
143,0.0018652176950126886
144,0.001837278134189546
145,0.0018098230939358473
146,0.00178282440174371
147,0.001756302430294454
148,0.001730219111777842
149,0.0017045821296051145
150,0.001679383683949709
151,0.0016546014230698347
152,0.0016302487347275019
