epoch,loss,residual_loss,ic_loss,grad_norm,update_norm,lr,layer_1_grad_norm,layer_2_grad_norm,layer_3_grad_norm,layer_4_grad_norm,layer_5_grad_norm
0,0.2770708203315735,0.2770708203315735,0.0,3.7136070286730916,0.0888959988951683,0.001,1.0545060743479822,1.5212978890246573,1.251302469698727,1.1468488123759737,1.0823964628432474
10,0.05210379138588905,0.05210379138588905,0.0,0.5721147976422581,0.0351257361471653,0.00099955,0.18690740798696076,0.27312487032645005,0.2444718822038195,0.24123278221643768,0.26484323912264635
20,0.031079823151230812,0.031079823151230812,0.0,0.48180204748940386,0.01686685159802437,0.0009991,0.07154892563135727,0.1128901191224904,0.10786989591597557,0.11917711699647875,0.140114367094812
30,0.01619264855980873,0.01619264855980873,0.0,0.17311397859206978,0.01708611659705639,0.00099865,0.05105443520253775,0.07819851158588749,0.0696878802765961,0.07137025168323362,0.07393540706477704
40,0.007883612997829914,0.007883612997829914,0.0,0.12218161610777595,0.01649639569222927,0.0009982,0.020764201420423983,0.02497417477660449,0.022922887559461966,0.028829707272521116,0.033406201096053766
50,0.0033127451315522194,0.0033127451315522194,0.0,0.09451396063664656,0.015034674666821957,0.00099775,0.011366237942986124,0.015638475083775312,0.01608619436195131,0.02412935185094313,0.031185620272297928
60,0.0009065077174454927,0.0009065077174454927,0.0,0.04447014923278038,0.012882106006145477,0.0009973,0.014821615841085713,0.019910003944616738,0.01674055805795748,0.0196644724723392,0.01954126697208966
70,0.00012840106501244009,0.00012840106501244009,0.0,0.017013635549628578,0.008222028613090515,0.00099685,0.0016323016998511118,0.00229961778058792,0.0027803935961924642,0.004446250586010182,0.0058212680240321965
80,5.606689228443429e-05,5.606689228443429e-05,0.0,0.014730476768106782,0.0032997967209666967,0.0009964,0.003697567631462959,0.005099725232603465,0.004121041353017471,0.005426362947577942,0.006063755588643864
90,4.5550361392088234e-05,4.5550361392088234e-05,0.0,0.013507631310859133,0.002029923489317298,0.00099595,0.001808905123696378,0.002854570264734214,0.0026986420243499893,0.004106700111970857,0.005296856366735486
100,2.7287518605589867e-05,2.7287518605589867e-05,0.0,0.006710998490564844,0.001431537908501923,0.0009955,0.0014752341423328577,0.0021947678468835505,0.0018811745630392166,0.002288028163404128,0.0025056612565901464
110,1.837990748754237e-05,1.837990748754237e-05,0.0,0.004577723045329862,0.0008722292841412127,0.00099505,0.0015366544819982065,0.0019206499975849634,0.001867201157916404,0.002224743640111407,0.002001835538664413
120,1.4157372788758948e-05,1.4157372788758948e-05,0.0,0.00241859167796244,0.0006425074534490705,0.0009946,0.000455934874897337,0.0007159165667522146,0.0006052393105865097,0.0008105523064438364,0.0009713884221316717
130,1.3005957953282632e-05,1.3005957953282632e-05,0.0,0.0013305875300696787,0.00043766596354544163,0.00099415,0.0004989324202610641,0.0006328611793474479,0.0004526464631214335,0.0005165925175304077,0.0005404012838312484
140,1.2672068805841263e-05,1.2672068805841263e-05,0.0,0.0008001705229744673,0.0002490119368303567,0.0009937000000000001,0.00032869357367322656,0.0004094145124674665,0.0002932234370260641,0.0003178776897000244,0.000316091518174561
150,1.2282252100703772e-05,1.2282252100703772e-05,0.0,0.0006017228571157103,0.0002648667723406106,0.00099325,0.00018302478485690947,0.0002474641290444068,0.0001894908247549054,0.00020741418665151567,0.0002256644209758895
160,1.191079445561627e-05,1.191079445561627e-05,0.0,0.0004993084774987069,0.00025613047182559967,0.0009928,0.00015691746029443255,0.00017302209956874607,0.000151188300597833,0.00018346284487696498,0.00018808941474272295
170,1.16164565042709e-05,1.16164565042709e-05,0.0,0.00033578416890259996,0.0002399254881311208,0.00099235,0.00014545990587797177,0.00016424926443103611,0.00011667824642097516,0.00011035210839404652,0.0001033527825876508
180,1.1328676919220015e-05,1.1328676919220015e-05,0.0,0.0003283694608784173,0.00024577719159424305,0.0009919,0.00014666999730978813,0.00016959739969004515,0.00011199429239056692,9.247804701147356e-05,8.627227482285366e-05
190,1.1036237083317246e-05,1.1036237083317246e-05,0.0,0.00031495727958899664,0.0002504356671124697,0.00099145,0.00014747756246019953,0.00016511533954431573,0.00010535851453925562,8.85312586341623e-05,8.063431253409663e-05
200,1.0747417036327533e-05,1.0747417036327533e-05,0.0,0.0003071608500518807,0.0002518045366741717,0.000991,0.000143367558963398,0.00016225259084263354,0.00010428743497759829,8.361433120412352e-05,7.520110425519667e-05
210,1.046040779328905e-05,1.046040779328905e-05,0.0,0.0003017860031681776,0.00025450659450143576,0.00099055,0.00013959578322485702,0.0001587239739002974,0.00010315926991208414,8.265640669152084e-05,7.480158508019808e-05
220,1.017471822706284e-05,1.017471822706284e-05,0.0,0.00029467998224318566,0.0002573698293417692,0.0009901,0.00013664192889701333,0.00015376792350320332,0.00010022160336154989,8.235386620328639e-05,7.46499723158417e-05
