epoch,ref_mse
0,0.03632716327306596
100,2.139989246919947e-06
200,3.7371202712144533e-07
300,2.783618905561991e-07
400,1.9776316343661245e-07
500,1.3453679397959048e-07
600,8.790631006361376e-08
700,5.532944652010849e-08
800,3.3658410276705495e-08
900,1.990599368727803e-08
1000,1.1581327975340628e-08
1100,6.7480336659047445e-09
1200,4.049587353773792e-09
1300,2.5875401522812314e-09
1400,1.813507306078039e-09
1500,1.4119699124881475e-09
1600,1.2018158319123985e-09
1700,1.0916903809170648e-09
1800,1.0296220409805351e-09
1900,9.931841353836763e-10
2000,9.69132012257384e-10
2100,9.522550061484091e-10
2200,9.382849966558692e-10
2300,9.265973469189093e-10
2400,9.159049424715845e-10
2500,9.052962247150127e-10
2600,8.94723410337788e-10
2700,8.840998807045402e-10
2800,8.73349374891304e-10
2900,8.625673798563076e-10
3000,8.50428365395317e-10
3100,8.394631457382852e-10
3200,8.272394825753681e-10
3300,8.132500437850726e-10
3400,1.711180057879678e-08
3500,7.798953615283744e-10
3600,7.765712781835279e-10
3700,2.0418918239453027e-08
3800,6.267221376309539e-09
3900,7.341988598860826e-10
4000,7.27015604214872e-10
4100,1.315655324614324e-09
4200,3.2506161961755417e-09
4300,6.877189412887521e-10
4400,6.705784847998017e-10
4500,6.649173819234536e-10
4600,5.823846773192071e-06
4700,7.991755040248258e-10
4800,6.183588138617901e-10
4900,5.940860118963738e-07
5000,1.458490653864021e-06
5100,1.5388726646275955e-09
5200,6.015201027297114e-10
5300,2.0033417194945078e-07
5400,5.85937003994888e-10
5500,1.4808941802723905e-05
5600,6.440441442576845e-10
5700,1.0986683084313067e-07
5800,5.836332263669235e-10
5900,5.660932048219025e-10
6000,2.098576233091927e-06
6100,5.63655407404054e-10
6200,5.331713180855363e-07
6300,5.994603591811743e-10
6400,1.9595539305997105e-07
6500,5.421413652155153e-10
6600,5.306739710981475e-10
6700,1.4733774135200474e-09
6800,5.113243859931294e-10
6900,1.810101511716237e-08
7000,3.103243007967121e-09
7100,2.0830521470786454e-09
7200,4.992094837065831e-10
7300,6.464994618895732e-06
7400,1.189360995687687e-09
7500,9.170270096217175e-07
7600,6.634332665058127e-10
7700,4.801850491194987e-10
7800,3.19099723302747e-07
7900,4.950181031270166e-10
8000,1.5981283782305868e-09
8100,1.1642524106515471e-08
8200,5.405051925290403e-10
8300,4.4013904429759175e-10
8400,1.155100794376892e-08
8500,4.229795202754051e-10
8600,7.520693168897367e-09
8700,4.935739502845167e-06
8800,7.584681279571533e-10
8900,9.890576259276084e-10
9000,1.8238386668263952e-08
9100,2.731809970869003e-09
9200,4.646124587608534e-08
9300,5.442719878854836e-10
9400,2.5802051922810376e-08
9500,2.3310740129234204e-07
9600,7.992863928535759e-08
9700,4.0080455381093725e-06
9800,1.9038030872437508e-08
9900,8.64849073149961e-10
10000,5.203890982879852e-09
10100,3.1225192797823764e-09
10200,6.313033353289066e-08
10300,1.268793981099853e-08
10400,1.557650887662711e-06
10500,4.5155085712909144e-10
