iteration,loss
0,0.2770708203315735
1,0.1391482949256897
2,0.07069212943315506
3,0.054572153836488724
4,0.06653445214033127
5,0.08252009004354477
6,0.08932850509881973
7,0.08536769449710846
8,0.07471822947263718
9,0.06240358576178551
10,0.05210379138588905
11,0.04545379802584648
12,0.04227868467569351
13,0.04132761433720589
14,0.041122615337371826
15,0.040585022419691086
16,0.03927675634622574
17,0.03730617091059685
18,0.03505955636501312
19,0.03291946277022362
20,0.031079823151230812
21,0.029504384845495224
22,0.02800806425511837
23,0.02639131247997284
24,0.024553794413805008
25,0.022544795647263527
26,0.020543154329061508
27,0.018782854080200195
28,0.017455076798796654
29,0.016624094918370247
30,0.01619264855980873
31,0.015935786068439484
32,0.015590418130159378
33,0.01495746523141861
34,0.013969456776976585
35,0.012700348161160946
36,0.011323618702590466
37,0.010041833855211735
38,0.009014621376991272
39,0.008308470249176025
40,0.007883612997829914
41,0.007620548829436302
42,0.007373627740889788
43,0.007027988322079182
44,0.006536104716360569
45,0.005921879317611456
46,0.0052566006779670715
47,0.004622065462172031
48,0.004078207071870565
49,0.003646641271188855
50,0.0033127451315522194
51,0.00304090091958642
52,0.002793528838083148
53,0.002545083872973919
54,0.0022866588551551104
55,0.0020222666207700968
56,0.001761536463163793
57,0.0015137257287278771
58,0.001285491045564413
59,0.0010816628346219659
60,0.0009065077174454927
61,0.0007633924251422286
62,0.0006526694050990045
63,0.000569480296690017
64,0.0005036855000071228
65,0.0004429346590768546
66,0.0003777670208364725
67,0.00030597596196457744
68,0.00023352647258434445
69,0.00017116204253397882
70,0.00012840106501244009
71,0.00010821846080943942
72,0.00010538628703216091
73,0.00010932484292425215
74,0.00010965945693897083
75,0.00010116759949596599
76,8.539302507415414e-05
77,6.842081347713247e-05
78,5.660581518895924e-05
79,5.2956456784158945e-05
80,5.606689228443429e-05
81,6.169693369884044e-05
82,6.556931475643069e-05
83,6.554542051162571e-05
84,6.209439015947282e-05
85,5.722267087548971e-05
86,5.288811735226773e-05
87,4.996751886210404e-05
88,4.821669790544547e-05
89,4.691681533586234e-05
90,4.5550361392088234e-05
91,4.4026539399055764e-05
92,4.245536547387019e-05
93,4.0819479181664065e-05
94,3.889687286573462e-05
95,3.648630081443116e-05
96,3.369410114828497e-05
97,3.0986899218987674e-05
98,2.8924627258675173e-05
99,2.7770727683673613e-05
100,2.7287518605589867e-05
101,2.6880794393946417e-05
102,2.5994244424509816e-05
103,2.4464885427732952e-05
104,2.259667235193774e-05
105,2.092020986310672e-05
106,1.9829358279821463e-05
107,1.935097316163592e-05
108,1.918228554131929e-05
109,1.893292210297659e-05
110,1.837990748754237e-05
111,1.756731217028573e-05
112,1.6715754100005142e-05
113,1.604090357432142e-05
114,1.5620136764482595e-05
115,1.53827277245e-05
116,1.5197939319477882e-05
117,1.497432094765827e-05
118,1.4699841813126113e-05
119,1.4414300494536292e-05
120,1.4157372788758948e-05
121,1.3939314158051275e-05
122,1.3750339348916896e-05
123,1.3584908629127312e-05
124,1.3452198800223414e-05
125,1.336317745881388e-05
126,1.331109342572745e-05
127,1.3268239854369313e-05
128,1.3204214155848604e-05
129,1.3110012332617771e-05
130,1.3005957953282632e-05
131,1.292578690481605e-05
132,1.2890131984022446e-05
133,1.289078591071302e-05
134,1.2898106433567591e-05
135,1.2883408089692239e-05
136,1.2838493603339884e-05
137,1.2777911251760088e-05
138,1.2724101907224394e-05
139,1.2690110452240333e-05
140,1.2672068805841263e-05
141,1.2655516002268996e-05
142,1.2627881005755626e-05
143,1.258650536328787e-05
144,1.253763821296161e-05
145,1.248929402208887e-05
146,1.2445379979908466e-05
147,1.2404815606714692e-05
148,1.236477601196384e-05
149,1.2323770533839706e-05
150,1.2282252100703772e-05
151,1.2241012882441282e-05
152,1.219996192958206e-05
153,1.2158529898442794e-05
154,1.2116931429773103e-05
155,1.207686000270769e-05
156,1.204003729071701e-05
157,1.2006777069473173e-05
158,1.1975469533354044e-05
159,1.1943848221562803e-05
160,1.191079445561627e-05
161,1.1877135875693057e-05
162,1.1844748769362923e-05
163,1.1814905519713648e-05
164,1.1787238690885715e-05
165,1.1760145753214601e-05
166,1.1732221537386067e-05
167,1.1703179552569054e-05
168,1.1673698281811085e-05
169,1.1644651749520563e-05
170,1.16164565042709e-05
171,1.1588697816478088e-05
172,1.1560737220861483e-05
173,1.153230005002115e-05
174,1.1503442692628596e-05
175,1.1474417988210917e-05
176,1.144532780017471e-05
177,1.1416232155170292e-05
178,1.1387058293621521e-05
179,1.135784259531647e-05
180,1.1328676919220015e-05
181,1.1299516700091772e-05
182,1.1270273716945667e-05
183,1.1240904314036015e-05
184,1.1211374840058852e-05
185,1.1181911759194918e-05
186,1.1152645129186567e-05
187,1.1123550393676851e-05
188,1.1094510227849241e-05
189,1.106541822082363e-05
190,1.1036237083317246e-05
191,1.1007085049641319e-05
192,1.0978023055940866e-05
193,1.0949102943413891e-05
194,1.0920279237325303e-05
195,1.089146280719433e-05
196,1.0862628187169321e-05
197,1.083378265320789e-05
198,1.0804932571772952e-05
199,1.0776162525871769e-05
200,1.0747417036327533e-05
201,1.0718685189203825e-05
202,1.0689964256016538e-05
203,1.066121240000939e-05
204,1.0632517842168454e-05
205,1.0603790542518254e-05
206,1.0575107808108442e-05
207,1.0546409612288699e-05
208,1.051768776960671e-05
209,1.048905323841609e-05
210,1.046040779328905e-05
211,1.0431747796246782e-05
212,1.0403117812529672e-05
213,1.0374505109211896e-05
214,1.0345879672968294e-05
215,1.0317306987417396e-05
216,1.0288748853781726e-05
217,1.0260216185997706e-05
218,1.02316907941713e-05
219,1.020320996758528e-05
220,1.017471822706284e-05
221,1.014623194350861e-05
222,1.011779659165768e-05
223,1.0089375791721977e-05
224,1.0061010470963083e-05
225,1.0032626050815452e-05
226,1.0004293471865822e-05
227,9.97594997897977e-06
228,9.947651960828807e-06
229,9.919385774992406e-06
230,9.891115951177198e-06
231,9.862895240075886e-06
232,9.83468271442689e-06
233,9.806520210986491e-06
234,9.778360436030198e-06
235,9.750205208547413e-06
236,9.722135473566595e-06
237,9.69405664363876e-06
238,9.66600600804668e-06
239,9.638003575673793e-06
240,9.610000233806204e-06
241,9.582024176779669e-06
242,9.554072676110081e-06
243,9.526182111585513e-06
244,9.498311555944383e-06
245,9.470453733229078e-06
246,9.44264502322767e-06
247,9.414843589183874e-06
248,9.387084901391063e-06
249,9.359355317428708e-06
250,9.33167029870674e-06
251,9.30399437493179e-06
252,9.276366654376034e-06
253,9.248756214219611e-06
254,9.22119306778768e-06
255,9.193648111249786e-06
256,9.166141353489365e-06
257,9.138676432485227e-06
258,9.111244253290351e-06
259,9.083831173484214e-06
260,9.056478120328393e-06
261,9.029141438077204e-06
262,9.001854778034613e-06
263,8.974580850917846e-06
264,8.947375135903712e-06
265,8.920178515836596e-06
266,8.893014637578744e-06
267,8.865904419508297e-06
268,8.838837857183535e-06
269,8.811766747385263e-06
270,8.78477658261545e-06
271,8.757783689361531e-06
272,8.730837180337403e-06
273,8.703956154931802e-06
274,8.677097866893746e-06
275,8.650284144096076e-06
276,8.623510439065285e-06
277,8.596753104939125e-06
278,8.570055797463283e-06
279,8.543392141291406e-06
280,8.516772140865214e-06
281,8.490180334774777e-06
282,8.463644007861149e-06
283,8.437156793661416e-06
284,8.410680493398104e-06
285,8.384268767258618e-06
286,8.357894330401905e-06
287,8.331541721418034e-06
288,8.305242772621568e-06
289,8.27898384159198e-06
290,8.252764018834569e-06
291,8.22660240373807e-06
292,8.200471711461432e-06
293,8.174394679372199e-06
294,8.148339475155808e-06
295,8.122349754557945e-06
296,8.096383680822328e-06
297,8.07047854323173e-06
298,8.044591595535167e-06
299,8.018786502361763e-06
300,7.992999599082395e-06
301,7.967263627506327e-06
302,7.941546755318996e-06
303,7.915900823718403e-06
304,7.890304914326407e-06
305,7.864730832807254e-06
306,7.839205864001997e-06
307,7.813746378815267e-06
308,7.788327820890117e-06
309,7.762934728816617e-06
310,7.737617124803364e-06
311,7.712325896136463e-06
312,7.687084689678159e-06
313,7.661876225029118e-06
314,7.636734153493308e-06
315,7.611632554471726e-06
316,7.586572792206425e-06
317,7.5615785135596525e-06
318,7.536596058344003e-06
319,7.511666353821056e-06
320,7.486802132916637e-06
321,7.461994755431078e-06
322,7.437201020366047e-06
323,7.412467766698683e-06
324,7.387782261503162e-06
325,7.363163604168221e-06
326,7.338565410464071e-06
327,7.314017238968518e-06
328,7.2895495577540714e-06
329,7.265091880981345e-06
330,7.240687864396023e-06
331,7.216354333650088e-06
332,7.1920439950190485e-06
333,7.1678118729323614e-06
334,7.143609309423482e-06
335,7.119453584891744e-06
336,7.0953633439785335e-06
337,7.071313120832201e-06
338,7.047294730000431e-06
339,7.02334273228189e-06
340,6.999442121013999e-06
341,6.975596079428215e-06
342,6.951780051167589e-06
343,6.9280131356208585e-06
344,6.904316251166165e-06
345,6.880657110741595e-06
346,6.857042080810061e-06
347,6.833493898739107e-06
348,6.809988008171786e-06
349,6.786540780012729e-06
350,6.763127203157637e-06
351,6.739780474163126e-06
352,6.716470579704037e-06
