i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
0,0.299121022,0.842944212,0.000138588628,0.842944212,0,0.00354212815,0.0420188471,2.13408977e-12,1.65717648e-05,,401,1191
1,0.823576748,0.752649079,0.0001701387,0.752649079,0,0.00360578389,0.0376475613,3.21635304e-12,1.12981464e-05,19300,401,546
2,0.344986349,0.83847114,0.000131426988,0.83847114,0,0.00360780711,0.0418059568,1.91922814e-12,1.75207476e-05,,401,1440
3,0.971327841,0.716988011,0.000218834804,0.716988011,0,0.00437345124,0.0359146952,5.32096348e-12,1.63307004e-05,,401,172
4,0.925395548,0.728256457,6.49223141e-05,0.728256457,0,0.00385359896,0.0364735504,4.68322985e-13,2.06640282e-05,17000,401,2936
5,0.472695738,0.822016252,9.4798171e-05,0.822016252,0,0.00349689955,0.0410350953,9.98521469e-13,2.15835091e-05,13800,401,2306
6,0.396464467,0.832524727,0.000120836655,0.832524727,0,0.00360081581,0.0415272,1.62238857e-12,1.89835081e-05,17450,401,1736
7,0.495090157,0.81856367,8.518034e-05,0.81856367,0,0.00346500227,0.0408717652,8.06187814e-13,2.21825357e-05,11150,401,2528
8,0.16415213,0.851326015,0.000131997586,0.851326015,0,0.00297443687,0.0424496874,1.9359292e-12,1.59677314e-05,15000,401,1423
9,0.604354978,0.799549488,8.29622641e-05,0.799549488,0,0.00358125647,0.039939247,7.64748585e-13,2.09370043e-05,19200,401,2560
10,0.912394702,0.731424354,5.7652377e-05,0.731424354,0,0.00374481706,0.0366298102,3.6931073e-13,2.07322221e-05,10400,401,2983
11,0.368332416,0.835893364,0.000127183083,0.835893364,0,0.00361370767,0.041684814,1.79728184e-12,1.80823524e-05,18750,401,1569
12,0.043380864,0.852436283,0.00016524351,0.852436283,0,0.00389442783,0.0425081865,3.0339353e-12,1.0762584e-05,,401,598
13,0.895655453,0.735484416,7.66222171e-05,0.735484416,0,0.00364647861,0.0368277556,6.52329351e-13,2.01108047e-05,6850,401,2664
14,0.800756752,0.757948236,0.000181920621,0.757948236,0,0.00359490973,0.0379050335,3.67723472e-12,7.61149309e-06,19300,401,377
15,0.384274781,0.83401913,0.000123803112,0.83401913,0,0.00360881618,0.0415970631,1.7030234e-12,1.85519733e-05,18750,401,1661
16,0.787712276,0.760942451,0.00018508268,0.760942451,0,0.00358810109,0.0380511635,3.8061776e-12,5.58109197e-06,19300,401,288
17,0.315486193,0.841439402,0.000136296441,0.841439402,0,0.00357460035,0.0419466683,2.06407999e-12,1.68459249e-05,,401,1277
18,0.290566772,0.843689806,0.000139798554,0.843689806,0,0.00352082418,0.0420549176,2.17151507e-12,1.64185292e-05,,401,1143
19,0.7818591,0.762277528,0.000185678529,0.762277528,0,0.00358972843,0.0381159915,3.83072401e-12,4.76355509e-06,19300,401,249
20,0.771657228,0.764590475,0.000185556445,0.764590475,0,0.00360401966,0.0382273629,3.82568827e-12,3.77331489e-06,19300,401,261
21,0.390958577,0.83320631,0.00012217336,0.83320631,0,0.00360484783,0.0415590569,1.65848111e-12,1.88004417e-05,18750,401,1704
22,0.709109783,0.778363469,0.000161334079,0.778363469,0,0.00367917868,0.0388938383,2.89207613e-12,9.94913089e-06,,401,637
23,0.525784254,0.813576371,7.33651105e-05,0.813576371,0,0.00345352348,0.0406319753,5.98048827e-13,2.25992002e-05,11350,401,2726
24,0.244128212,0.84723986,0.000144819981,0.84723986,0,0.00334866808,0.0422312831,2.33031411e-12,1.59365909e-05,,401,867
25,0.61420542,0.797671212,8.92873165e-05,0.797671212,0,0.00359939222,0.0398459703,8.85802764e-13,2.01783594e-05,19250,401,2469
26,0.204334259,0.849599005,0.000143701537,0.849599005,0,0.00313653148,0.0423556509,2.29445907e-12,1.57889642e-05,,401,956
27,0.274673045,0.845000075,0.00014191481,0.845000075,0,0.00347289443,0.0421189628,2.23775705e-12,1.61742521e-05,,401,1050
28,0.0304381531,0.852185095,0.000210540534,0.852185095,0,0.00415189746,0.0424938279,4.92525736e-12,8.39143963e-06,,401,184
29,0.889783204,0.736903004,8.65818453e-05,0.736903004,0,0.00362817115,0.0368958054,8.32935104e-13,1.96575166e-05,8250,401,2507
30,0.15943718,0.851484862,0.000129715272,0.851484862,0,0.00295730866,0.0424589329,1.86956132e-12,1.60268099e-05,15000,401,1494
31,0.0225370266,0.851996277,0.000242609539,0.851996277,0,0.00431999663,0.0424834477,6.53993205e-12,6.62547354e-06,,401,138
32,0.812288284,0.755279601,0.000177113625,0.755279601,0,0.00360125898,0.037775103,3.48547068e-12,9.48510054e-06,19300,401,457
33,0.887426198,0.737471649,9.03303979e-05,0.737471649,0,0.00362331896,0.0369229098,9.06620088e-13,1.94753964e-05,8250,401,2428
34,0.719491541,0.776129509,0.000167610325,0.776129509,0,0.00367390369,0.0387849224,3.12146902e-12,8.42925074e-06,,401,572
35,0.999229908,0.710106794,0.000360544882,0.710106794,0,0.00477415754,0.0355739433,1.44436236e-11,1.0555037e-05,,401,3
36,0.310504735,0.841908266,0.000136939389,0.841908266,0,0.00356583493,0.04196908,2.08359959e-12,1.67896846e-05,,401,1253
37,0.531036854,0.812694227,7.174576e-05,0.812694227,0,0.00345687725,0.0405890041,5.71939342e-13,2.26606506e-05,11350,401,2762
38,0.302355319,0.842654944,0.000138164692,0.842654944,0,0.00354939481,0.042004913,2.12105356e-12,1.66043916e-05,,401,1208
39,0.319880724,0.841017968,0.000135421966,0.841017968,0,0.00358154104,0.0419265748,2.03767877e-12,1.69641967e-05,,401,1308
40,0.280142814,0.844560222,0.000141142191,0.844560222,0,0.00349063938,0.0420973568,2.21345757e-12,1.62560095e-05,,401,1086
41,0.80455935,0.757070473,0.000180494232,0.757070473,0,0.0035971571,0.0378622446,3.61979642e-12,8.11764831e-06,19300,401,404
42,0.0808018968,0.852756509,9.27773532e-05,0.852756509,0,0.00327788811,0.0425306084,9.56404141e-13,1.47679399e-05,19250,401,2354
43,0.465554029,0.823083308,9.77962088e-05,0.823083308,0,0.0035084298,0.041085308,1.06267761e-12,2.13462794e-05,14700,401,2241
44,0.377869457,0.834783157,0.000125057811,0.834783157,0,0.00361157571,0.0416328122,1.73771733e-12,1.84158667e-05,18750,401,1627
45,0.916703224,0.730375759,5.70688192e-05,0.730375759,0,0.00377845216,0.0365781902,3.61872236e-13,2.08740987e-05,17000,401,2993
46,0.120924279,0.852434229,0.000104501533,0.852434229,0,0.00288338545,0.042518753,1.21339672e-12,1.60225979e-05,6500,401,2099
47,0.177792266,0.85081438,0.000137532681,0.85081438,0,0.00302465079,0.0424210064,2.10169315e-12,1.58857374e-05,19550,401,1230
48,0.95130533,0.721912151,0.00013665525,0.721912151,0,0.0041239335,0.0361590856,2.07496194e-12,1.91640533e-05,4550,401,1262
49,0.404722452,0.831482561,0.000118737231,0.831482561,0,0.00359353385,0.0414785052,1.56650333e-12,1.92425362e-05,17450,401,1788
50,0.866737604,0.742439454,0.000123398763,0.742439454,0,0.00361021668,0.0371584275,1.69191718e-12,1.74626521e-05,15650,401,1675
51,0.516920209,0.81504628,7.63954883e-05,0.81504628,0,0.00345124136,0.0407032305,6.48474515e-13,2.25295659e-05,11350,401,2669
52,0.942707837,0.724021487,0.000107285348,0.724021487,0,0.00402729502,0.0362637473,1.27890511e-12,1.99618032e-05,17450,401,2040
53,0.632980466,0.794022165,0.000102884636,0.794022165,0,0.00363036325,0.0396649182,1.17613869e-12,1.88624353e-05,19250,401,2131
54,0.573554635,0.805255193,6.97751436e-05,0.805255193,0,0.00352075522,0.0402225115,5.40952295e-13,2.22255967e-05,10250,401,2816
55,0.840283215,0.748724214,0.000156019059,0.748724214,0,0.00360920123,0.0374583882,2.70466075e-12,1.39105126e-05,19300,401,688
56,0.378516555,0.834706595,0.000124958558,0.834706595,0,0.00361134565,0.0416292283,1.73496013e-12,1.8424952e-05,18750,401,1633
57,0.478401214,0.821151775,9.24046877e-05,0.821151775,0,0.00348794651,0.0409943373,9.48736256e-13,2.17523677e-05,13800,401,2366
58,0.992256463,0.711827846,0.0003222409,0.711827846,0,0.00466825336,0.0356590428,1.15376886e-11,1.20951984e-05,,401,41
59,0.75831598,0.767588971,0.000183717395,0.767588971,0,0.00362717647,0.0383715354,3.75023124e-12,3.58864981e-06,19300,401,336
60,0.724865139,0.774964896,0.000170799177,0.774964896,0,0.00366995363,0.0387282687,3.2413732e-12,7.49056503e-06,,401,537
61,0.137600496,0.852099634,0.00011665394,0.852099634,0,0.00288725219,0.0424970634,1.51201575e-12,1.61053828e-05,4650,401,1835
62,0.0873030797,0.852750824,9.01919764e-05,0.852750824,0,0.00319069745,0.042531532,9.03843623e-13,1.51102773e-05,18550,401,2434
63,0.141139895,0.852013558,0.000119002567,0.852013558,0,0.00289629268,0.0424914734,1.57351234e-12,1.60762038e-05,15000,401,1782
