iteration,min_w
178,0.9851417645361386
179,0.9829780728987538
180,0.9840327146160153
181,0.9918904133936379
182,0.9679621682471558
183,0.9313645023267754
184,0.8811898897302995
185,0.8904018372964857
186,0.9488269489686574
187,0.9942870178973879
188,0.8458642166663622
189,0.554903401230019
190,0.41860654106210166
191,0.435910885414151
192,0.584245643401921
193,0.8105385493204267
194,0.9312563355558254
195,0.8593714373563223
196,0.7523593941852165
197,0.7186975667505394
198,0.7569817316990092
199,0.8261285907101137
200,0.8855595745709364
201,0.9177446305389361
202,0.9185815965078648
203,0.8896409069701463
204,0.8550648009739263
205,0.8538886468847624
206,0.9023883803907693
207,0.9667817475887791
208,0.9825010641936671
209,0.9394193370532392
210,0.8998225911586323
211,0.9095860592629913
212,0.9551076338285548
213,0.9868341953126256
214,0.9795402200267417
215,0.9584948565322516
216,0.9525149520189788
217,0.9618073879040918
218,0.9733828277198022
219,0.9819544574111909
220,0.9871805816571915
221,0.9851199683520564
222,0.9766795811560715
223,0.9738494814002497
224,0.9841210936882538
225,0.9967507185503374
226,0.965672179005657
227,0.8750614815581295
228,0.8375618174407388
229,0.8877401200709016
230,0.9568630493775823
231,0.9718034749138789
232,0.9508239532833238
233,0.936759850940433
234,0.9333684317763516
235,0.9411859595541244
236,0.9677653481976534
237,0.9919901902409723
238,0.9988976177699411
239,0.9108603900963353
240,0.9864080748290716
241,0.9722278877578809
242,0.9614592298320118
243,0.9786444584561264
244,0.9898110346214622
245,0.9858444925374048
246,0.9819330903039998
247,0.9860672251101515
248,0.9920591198080903
249,0.9333735720695134
250,0.9089582015347147
251,0.9004162944090275
252,0.9255167760946004
253,0.9603231029104774
254,0.970714397752377
255,0.9528768545077135
256,0.9348772278552773
257,0.9398595551417604
258,0.9646731521029759
259,0.9865934118874615
260,0.9867505891247709
261,0.9704952775130018
262,0.9592483852679662
263,0.9658177266034048
264,0.9836568554250181
265,0.9955944564942072
266,0.9219435135713077
267,0.8141825047485609
268,0.7555537423734839
269,0.7873964719859986
270,0.8844827270541911
271,0.9673548132282553
272,0.9618640037118658
273,0.8977255000806313
274,0.8585019795803459
275,0.8808794636909197
276,0.9399714500453448
277,0.9768089491964441
278,0.9607490831690477
279,0.9243324030558143
280,0.9123832003563112
281,0.9344044403890462
282,0.965739627460319
283,0.9767763079432497
284,0.9653008514573773
285,0.9532065141581132
286,0.9559551291176469
287,0.9684747078939301
288,0.9767308039611772
289,0.9758507382142737
290,0.9725407203472444
291,0.9730346375224137
292,0.976455605637605
293,0.9794946309512705
294,0.9817923563104668
295,0.9843446904262613
296,0.9860017871336262
297,0.985159568588667
298,0.983612596003061
299,0.9850069201205321
300,0.9892968386059814
301,0.9920346662075458
302,0.9101727214427893
303,0.8883466588381479
304,0.8971598273865069
305,0.9333614599099485
306,0.9554465419076236
307,0.9413552099377392
308,0.9213643545543461
309,0.9289810935327089
310,0.956667177991154
311,0.970826461576364
312,0.9611111775851131
313,0.9517130247631138
314,0.9596742041613933
315,0.9739496483425744
316,0.9775780442405784
317,0.9726287911800422
318,0.9716494303236126
319,0.9772103185360528
320,0.9824453925349169
321,0.9841975050114626
322,0.9850358279559814
323,0.9858824091935381
324,0.9860164138481057
325,0.9871582058288223
326,0.9903819980724147
327,0.999200773393766
328,0.9191206572663119
329,0.9888987772855645
330,0.9776171155494601
331,0.9647531192363007
332,0.9784261669748342
333,0.9908675324669999
334,0.9033639645773089
335,0.8614239060974558
336,0.8662522880642012
337,0.9044042023824681
338,0.9319615716804759
339,0.9335605307280581
340,0.9301798375650208
341,0.9397351898096731
342,0.9551844845948774
343,0.9603912793947279
344,0.9539744608361945
345,0.9496139145609324
346,0.9579311417727394
347,0.9747985315642342
348,0.9854232565547861
349,0.9809410160677655
350,0.9696334883631691
351,0.9665235382802735
352,0.9764643094656656
353,0.9905419685519585
354,0.9599892409373759
355,0.8983713780503709
356,0.8148229091695994
357,0.7940125383720061
358,0.8508011951522677
359,0.942339925534231
360,0.9878997027995188
361,0.9519080118154036
362,0.8934875100933662
363,0.8789347869730416
364,0.918253775977095
365,0.9718239159106877
366,0.9881001147440718
367,0.9610690452281816
368,0.9317048872556672
369,0.931974492401156
370,0.9578406149420315
371,0.9820362672230974
372,0.9840107419782901
373,0.9707262430512832
374,0.9625240392659687
375,0.9675523416962117
376,0.9780785087576737
377,0.9837273703675714
378,0.9827575697704283
379,0.9804772336690497
380,0.9804641471753961
381,0.9820997106796907
382,0.9844210188197997
383,0.9873768400112828
384,0.9899535159938911
385,0.9900304268256023
386,0.8826470267789314
387,0.8689979322225392
388,0.8889731376296077
389,0.9289533620073983
390,0.9481649175059915
391,0.9299233362820392
392,0.9079703277559766
393,0.9164586225898331
394,0.9475590707858857
395,0.9643800797170211
396,0.9506320134476357
397,0.9329244382665436
398,0.9377912332311301
399,0.9587020382192735
400,0.9706309794569571
401,0.9648932762785799
402,0.9575514326029346
403,0.9610797193553084
404,0.9698669352107021
405,0.9736406336693965
406,0.9720712294184112
407,0.9715210305923061
408,0.9736768035254774
409,0.9763206431838437
410,0.9788357698438745
411,0.981496227159706
412,0.9826811696528646
413,0.9814689002158048
414,0.9810797655356122
415,0.98399615594988
416,0.9874708654395108
417,0.9876060633392776
418,0.9859171931496296
419,0.9867145187722318
420,0.9897994195266082
421,0.9912768037355904
422,0.9993287504894671
423,0.926375008424989
424,0.9867936028900541
425,0.9786215258364054
426,0.9707750377036187
427,0.9800165706081565
428,0.989841104808669
429,0.9894471748238527
430,0.9865598312496411
431,0.9893377458899933
432,0.9937483685611791
433,0.9424042118486733
434,0.9213909014817425
435,0.9170010633764765
436,0.9386414479465123
437,0.9687213467254789
438,0.9824451304459081
439,0.9698584640574653
440,0.9485861881015564
441,0.9445006020813087
442,0.9634488387805602
443,0.9878668895305697
444,0.9964910396363489
445,0.8698423791168145
446,0.7446891626810077
447,0.699768077636455
448,0.7563875924257429
449,0.884098432012328
450,0.984137841380628
451,0.963431542020591
452,0.8774161793751502
453,0.8286589794691166
454,0.847526268237064
455,0.9104758151421327
456,0.9687365321204787
457,0.9784003517647553
458,0.9444209169559765
459,0.9149238486199729
460,0.9202856015071509
461,0.9479725727991062
462,0.9695642288360751
463,0.9734819864865781
464,0.9662783483805257
465,0.9595670390864773
466,0.9610967403419312
467,0.9681609408191707
468,0.9736962149818477
469,0.9777870406650362
470,0.982308527787208
471,0.9833076388156754
472,0.9794282935112133
473,0.9762449318396536
474,0.978386472586563
475,0.9853481842427582
476,0.9917828554670356
477,0.916656210325972
478,0.8641858986113449
479,0.8401940967856485
480,0.875227951484684
481,0.9338642528994516
482,0.9575286394132536
483,0.9275559014567722
484,0.8898370388897429
485,0.8937995576202761
486,0.933968784318865
487,0.9637926217614468
488,0.9587395690656175
489,0.9396924530846794
490,0.9350656634210333
491,0.9503537055462715
492,0.96560778638622
493,0.9654883422398465
494,0.9597470116419943
495,0.9596234167669248
496,0.9640250657399289
497,0.9689091034034053
498,0.9722586834338115
499,0.9752600114812506
500,0.9778023715535419
501,0.9764610945525697
502,0.9741106147120041
503,0.9768647190483667
504,0.9827696817432664
505,0.985475367611146
506,0.9831171808311825
507,0.9808491969222775
508,0.9839425596551035
509,0.9888845506330538
510,0.9895336791086842
511,0.9870433279881365
512,0.9863518753612692
513,0.9890463952164154
514,0.9918433072861842
515,0.9992924008554869
516,0.9409239174546462
517,0.9835742182416559
518,0.9844888361862693
519,0.9824224847324671
520,0.982376313201311
521,0.9861571516718799
522,0.9900088561061635
523,0.9279737009564454
524,0.947053721601115
525,0.9509797222507327
526,0.9283353252952794
527,0.9129640673348156
528,0.9338571811833009
529,0.9728258643058348
530,0.9933339908817966
531,0.8408554198119766
532,0.666349628531203
533,0.5756533392636322
534,0.5913509218484736
535,0.7030047827099132
536,0.866400194984588
537,0.9654802021319633
538,0.9225387662809744
539,0.8257778301077275
540,0.7797661605641305
541,0.802362346776446
542,0.8605267064548533
543,0.9129128756060437
544,0.9383938826258897
545,0.9373695862285285
546,0.921018173081888
547,0.9043979182056848
548,0.8986954483836912
549,0.908729879250217
550,0.9342562010761372
551,0.964176274727928
552,0.9752561015149834
553,0.9570126451137534
554,0.9315734094501177
555,0.9273957888493933
556,0.9479410139985107
557,0.9731822928148379
558,0.9825302890069628
559,0.9740989192239051
560,0.9623032991836973
561,0.9606293182784452
562,0.9689751839741546
563,0.9775198632378435
564,0.9806380639007387
565,0.980640283144913
566,0.9796508070863169
567,0.9777050074840173
568,0.9769926340954082
569,0.9801518500361159
570,0.9858649266113044
571,0.9896847695842614
572,0.9885780528755653
573,0.9847280411168443
574,0.9837746303027638
575,0.9876003666225303
576,0.9918724458778442
577,0.9280269804179502
578,0.9111290225731284
579,0.9004129033129297
580,0.907991229403555
581,0.9258787344149001
582,0.9394376293555791
583,0.9435940269394965
584,0.94308603807289
585,0.9412464932249723
586,0.9420921520364629
587,0.9511019750353956
588,0.96302824193383
589,0.9657203699080861
590,0.9594373772669462
591,0.9561455625576003
592,0.9625664978065085
593,0.9728089209180597
594,0.9768060170764598
595,0.9744813481780477
596,0.9737537829149224
597,0.9767987097094174
598,0.9801494396113127
599,0.982339494543493
600,0.9834260987569995
601,0.9834627153460047
602,0.983672068992978
603,0.9855687504715971
604,0.9887533981605838
605,0.9904420969745252
606,0.9990263506595074
607,0.9281791159570977
608,0.985037827563786
609,0.9810520085291962
610,0.9768616859534434
611,0.9804107727923831
612,0.9846271004448054
613,0.9895110497428381
614,0.9926991728240895
615,0.9251013904303702
616,0.910891303234842
617,0.9146281653933032
618,0.9307812608114182
619,0.941471598225777
620,0.946088129492549
621,0.9554772146403537
622,0.9687615357862925
623,0.9730559606470742
624,0.9628858613714806
625,0.9508232811489998
626,0.9522771099630503
627,0.9679142781337777
628,0.9847457968292082
629,0.9897354620720106
630,0.9822911319357492
631,0.9728181892986968
632,0.9703465710399691
633,0.9756039232459558
634,0.9839278008737352
635,0.9902762938712866
636,0.9201899451851755
637,0.8896431858936977
638,0.8479618109226098
639,0.8322412783678491
640,0.8561438903291141
641,0.902417183069435
642,0.9356566411080047
643,0.9366401672632261
644,0.9204905559163447
645,0.9101400726272123
646,0.911659373012831
647,0.9197338687361568
648,0.9311375554314447
649,0.9448677657679938
650,0.95510348123507
651,0.9547575609397557
652,0.9467355778550706
653,0.942846792888926
654,0.9499353934272755
655,0.9627057861712343
656,0.9708775142822302
657,0.9703264215960291
658,0.9652483220342456
659,0.9622968469333146
660,0.9653749424953597
661,0.9733362078360435
662,0.9804591348412315
663,0.9816052973490218
664,0.9783705785035113
665,0.977122315208644
666,0.980531546109575
667,0.9848809356167074
668,0.9864119287877702
669,0.9862266024397819
670,0.9868531470255154
671,0.9880464238925895
672,0.9887183737862894
673,0.989707264832003
674,0.9918071357173218
675,0.9371054528730856
676,0.9354524156623939
677,0.927447713342522
678,0.932684961907521
679,0.9505605296477289
680,0.9636522743425042
681,0.9634127518855443
682,0.9595596621566891
683,0.9626816158566712
684,0.971094122772708
685,0.9771980291014076
686,0.9788871331034754
687,0.9795254506283837
688,0.9809011041791214
689,0.9827386524171401
690,0.9859852162177644
691,0.990266045365262
692,0.9986115611346311
693,0.9114426371778696
694,0.9861102454424645
695,0.9850185657767166
696,0.9667257045965542
697,0.9754026415479997
698,0.9891171654987856
699,0.993325878833709
700,0.9099822388721349
701,0.8806699585456325
702,0.8765666365866271
703,0.9001186225048438
704,0.9363493539038091
705,0.9638514850887714
706,0.968587749685586
707,0.9543424073697111
708,0.9389026470620653
709,0.9367916168453368
710,0.9487686545734814
711,0.9655477167443439
712,0.9767354938510877
713,0.9776450287887428
714,0.9710328050998408
715,0.9634607461010273
716,0.9608088555936476
717,0.965574729589189
718,0.9753207672415346
719,0.9839363134815238
720,0.98608662655967
721,0.981520601897165
722,0.9753575832464124
723,0.973564816213182
724,0.9778263466830551
725,0.9846403351286658
726,0.9888309542237839
727,0.9881054057872133
728,0.9846391181638636
729,0.9823708034578565
730,0.9832847752573985
731,0.9863986207155062
732,0.9894108586557694
733,0.9907165173037051
734,0.9065352066216128
735,0.8955019935107391
736,0.8904885698046785
737,0.8984390195992427
738,0.9159467273695713
739,0.9313890306435908
740,0.9348024149054569
741,0.9278343219086629
742,0.9216494949016305
743,0.9250911062290469
744,0.936855413188199
745,0.9481387033367369
746,0.9519330715498995
747,0.9494953539842459
748,0.9475619189625701
749,0.9508356921437198
750,0.9580138933656213
751,0.9639701215136169
752,0.9652873770921794
753,0.9636958093921236
754,0.9637541889216694
755,0.9675785774277685
756,0.9728202115265615
757,0.9759588872594288
758,0.9764909868884638
759,0.976728525404379
760,0.9783215352788608
761,0.9806845251621333
762,0.982633472472055
763,0.9839627061142697
764,0.9850107395820381
765,0.9859528283024541
766,0.9870806579164301
767,0.9887143209780616
768,0.9903743969394789
769,0.9146198319321788
770,0.9143596919748354
771,0.9186795759848906
772,0.9317579190900649
773,0.9443846229508169
774,0.948644737046012
775,0.9492595021879525
776,0.9537686548277281
777,0.9612233352810288
778,0.9667144095329312
779,0.9695212546937364
780,0.9717319714010481
781,0.9744094136530401
782,0.9780838411913124
783,0.982368985159204
784,0.9849126218913896
785,0.9849729098782334
786,0.9856552649380301
787,0.9887333298241672
788,0.9915203891087595
789,0.9981027848969106
790,0.8651629352224173
791,0.9776373937506945
792,0.9795251970755817
793,0.9440860769213498
794,0.9618834387689754
795,0.9896024769397099
796,0.9940015988010348
797,0.8389928091341542
798,0.7723860878053391
799,0.7936042016595009
800,0.8745554254426663
801,0.9516929333709405
802,0.9676647751894706
803,0.9298392150717315
804,0.89341884888402
805,0.8930820382931848
806,0.923782132775759
807,0.9590955621022548
808,0.9752407634342622
809,0.9677018243528911
810,0.949768923027994
811,0.9383517657525305
812,0.9420192530783363
813,0.9576854790522397
814,0.9744554354628023
815,0.9819980287943272
816,0.9783086683503489
817,0.9699296761736091
818,0.9650644907841643
819,0.9673507731863207
820,0.9747180929432783
821,0.9820086665769557
822,0.9847919564092983
823,0.9822913231749781
824,0.9776740579894311
825,0.9754160933917422
826,0.9777544101443183
827,0.9830534818053513
828,0.98741266860273
829,0.9881516003480988
830,0.9859733443015304
831,0.9838556284796826
832,0.9841198782638424
833,0.986601655428301
834,0.9892291702139054
835,0.9900878678559344
836,0.8958370812460417
837,0.883366884419656
838,0.8824112405557087
839,0.895994291620214
840,0.9143443929268289
841,0.9240925188541338
842,0.9213565278631812
843,0.9148637731797747
844,0.9152135889716765
845,0.9240214526173847
846,0.933923459262911
847,0.93748622498996
848,0.935035918613269
849,0.9330479538357966
850,0.9363455761627072
851,0.9435104245153493
852,0.9493769923460905
853,0.9510354973363851
854,0.9505562672123018
855,0.9517012665988949
856,0.9552917092776696
857,0.9588409568830772
858,0.9602690192431232
859,0.9605739571924976
860,0.9620803433707306
861,0.9651424617202795
862,0.9679806120204298
863,0.9694671631892565
864,0.9705065897194994
865,0.9722014964992112
866,0.974088704595492
867,0.9751732381674778
868,0.9757567557509031
869,0.9769895096406859
870,0.9789978236719956
871,0.9806916196212967
872,0.9815143882695081
873,0.9822482546090547
874,0.983602255131801
875,0.9850137748867466
876,0.9856571655148243
877,0.9858937716542094
878,0.9866978814590401
879,0.9880813526872806
880,0.9891617556454388
881,0.9896365565499828
882,0.9901202110805221
883,0.9131187239128553
884,0.920073225255895
885,0.9240200157265558
886,0.9274705845719374
887,0.9327496253121125
888,0.9384437094204101
889,0.9427940100793489
890,0.9465469032214966
891,0.9505261822127752
892,0.9539357034535993
893,0.956584053593554
894,0.9596141005239814
895,0.9631126633416646
896,0.9658717898769847
897,0.9678663668708783
898,0.9702510111772333
899,0.972962658226048
900,0.9749236932004395
901,0.9762702736177401
902,0.9780135504371067
903,0.9800615210243598
904,0.9815968293685715
905,0.982682248734358
906,0.9838772658221973
907,0.9851160142978307
908,0.9861359931354566
909,0.9871032426412378
910,0.988104145060451
911,0.9889206354468376
912,0.9895768450659593
913,0.9902771387187923
914,0.9976840690606769
915,0.8523981666744945
916,0.9754231071970985
917,0.969900847274156
918,0.9373242314668191
919,0.9627955640318909
920,0.9873816003798974
921,0.9840612039106512
922,0.972410881649519
923,0.9726813607447342
924,0.9840401322226473
925,0.9937025333672533
926,0.9345652554532852
927,0.8742412083365692
928,0.8449926502262414
929,0.876479366882541
930,0.9386936395176204
931,0.9768170986237178
932,0.9631894964459006
933,0.9242180507802775
934,0.9035053992331358
935,0.9196771016401222
936,0.9587973712884689
937,0.9881066655478876
938,0.9852699664526867
939,0.9612811309056848
940,0.9448722470913294
941,0.9514071494446206
942,0.9730829366092568
943,0.9899569236999302
944,0.9894333872752079
945,0.9770284127420655
946,0.9674654925312948
947,0.9694459539253388
948,0.9800419251745743
949,0.9895652866995118
950,0.9910115202831526
951,0.869103601408779
952,0.8306895962644866
953,0.836280127612029
954,0.8759123602558571
955,0.9115933665352459
956,0.9174204635046305
957,0.9042249030845285
958,0.8960042077078676
959,0.901039894142466
960,0.9119218322282968
961,0.9206658272124978
962,0.9271350566535878
963,0.9338281463191844
964,0.9390845597469012
965,0.9396163154273964
966,0.9369685606051471
967,0.9371769768395867
968,0.9440161977765301
969,0.9541111313592451
970,0.9594093212005411
971,0.9561179365485417
972,0.9504210454204216
973,0.9518148397955658
974,0.9613777308950567
975,0.9700470542821971
976,0.9700446064237036
977,0.964863083598195
978,0.9635743564240191
979,0.9688415857392279
980,0.9750803956247721
981,0.9766721491450602
982,0.9744556841575178
983,0.9732629657284741
984,0.9755065622259891
985,0.9790396026259846
986,0.9807738219656108
987,0.9806658862822163
988,0.9808327072399023
989,0.9820794064289022
990,0.9834649805100144
991,0.9844582129014998
992,0.9853448553457484
993,0.9860233998974068
994,0.9861962543929556
995,0.9863276486348506
996,0.9871465024728634
997,0.9885027090376861
998,0.9894905279329631
999,0.989656303596872
1000,0.9896319692470448
1001,0.9902409988801479
1002,0.9158797887139489
1003,0.920654926791827
1004,0.920148360003974
1005,0.921047354917624
1006,0.926469560612767
1007,0.9326006576564572
1008,0.9359421329273342
1009,0.9376132169000542
1010,0.9399860266804686
1011,0.943261569820914
1012,0.9461915682095491
1013,0.9483770355565597
1014,0.9504825144451341
1015,0.9525791667645023
1016,0.9543171094591075
1017,0.9563363951049345
1018,0.9590863365400029
1019,0.9614110644768996
1020,0.9625418437554946
1021,0.9635961343817726
1022,0.965540600555957
1023,0.9676612872061882
1024,0.9689430020750427
1025,0.9696454764849237
1026,0.9707657754173109
1027,0.9724362623784668
1028,0.9738772788296818
1029,0.9748458451470765
1030,0.9758080870140087
1031,0.9768821445840836
1032,0.9778493872449379
1033,0.9787228047123326
1034,0.9795650768824314
1035,0.9803112019441734
1036,0.9809967564202964
1037,0.9817621250633423
1038,0.9825932048001345
1039,0.9832892178239883
1040,0.9838062982740742
1041,0.9843586988872183
1042,0.9849964762478997
1043,0.9855252614084439
1044,0.9859232309219025
1045,0.9863503744937147
1046,0.9868321587653069
1047,0.9872745993179058
1048,0.9876521320743223
1049,0.9880139319357425
1050,0.9883759327010881
1051,0.9887097548994274
1052,0.9890134871429216
1053,0.9892875612339911
1054,0.9895159609487735
1055,0.9897370098317939
1056,0.9899968120898008
1057,0.9902582342242856
1058,0.9978500961318867
1059,0.7645507147990102
1060,0.9556883047783417
1061,0.9274116992985206
1062,0.9032539225327763
1063,0.9416758042367821
1064,0.9621968952990844
1065,0.9569162287554406
1066,0.9599096373816609
1067,0.9718726166496001
1068,0.9756739352718027
1069,0.9706349162011345
1070,0.9702516116759475
1071,0.9793940058044555
1072,0.9899838640443556
1073,0.9920393263972608
1074,0.8605309297083645
1075,0.7998208012787852
1076,0.8037090665442879
1077,0.8735126743695093
1078,0.9584029747113975
1079,0.9854600259522822
1080,0.9412542408756165
1081,0.8890380881641625
1082,0.8831073834035779
1083,0.9248762221749591
1084,0.9748923378962566
1085,0.9893940502257837
1086,0.9654340340171927
1087,0.9373781311177548
1088,0.9330733672861846
1089,0.9525055104082202
1090,0.9760685948155174
1091,0.9852234758709004
1092,0.9789673384287104
1093,0.969912071572428
1094,0.9681462716110182
1095,0.9735168262459777
1096,0.9802166671564558
1097,0.9842379643928958
1098,0.9853760991258669
1099,0.9845967076916133
1100,0.9827830707209871
1101,0.9818697549987646
1102,0.984168401616974
1103,0.9891751822069983
1104,0.9928120972567297
1105,0.9213408849986072
1106,0.8881193728718797
1107,0.8762826851496155
1108,0.90342753635715
1109,0.943712502690433
1110,0.9559664965718812
1111,0.935637335821467
1112,0.9177269079917402
1113,0.926629306651465
1114,0.9512316958900393
1115,0.9642850609648941
1116,0.9581003246736502
1117,0.9496680755160564
1118,0.9526377994456666
1119,0.9626748916083635
1120,0.9693673155169624
1121,0.9707305156112409
1122,0.9706978274024775
1123,0.970581631522417
1124,0.9704481042282526
1125,0.9728821580006187
1126,0.9786965063183607
1127,0.9830042815841994
1128,0.9817350407618981
1129,0.9789850661792249
1130,0.9811842524756922
1131,0.9868665797346843
1132,0.9890443377731777
1133,0.9863630711025887
1134,0.9846123533190916
1135,0.9871215023921867
1136,0.9906590756227437
1137,0.9198639471361525
1138,0.9138672459598095
1139,0.913677385970576
1140,0.9213802887197006
1141,0.9302276192386612
1142,0.9391429084448196
1143,0.9453972778957788
1144,0.943818849700343
1145,0.9404699673597583
1146,0.9472742729562031
1147,0.9606517476873209
1148,0.964994474516284
1149,0.9594010651273849
1150,0.9585029041284163
1151,0.9665075119711132
1152,0.972868186227336
1153,0.9723346253937745
1154,0.9709839409057017
1155,0.97268299399541
1156,0.9753256501006077
1157,0.9778385829166342
1158,0.9802143700337448
1159,0.9808745472462543
1160,0.9803926070595826
1161,0.9818305586205551
1162,0.9845507145280437
1163,0.9849694800054148
1164,0.9836969013524051
1165,0.9842703371974048
1166,0.9864415024453794
1167,0.9875035647353276
1168,0.987473293278835
1169,0.987819251393449
1170,0.9883945028545436
1171,0.9887386534317987
1172,0.9891170672884952
1173,0.9893257936275037
1174,0.9892079226792695
1175,0.9895059602956927
1176,0.9903133671522434
1177,0.9983076235075349
1178,0.7586039560029373
1179,0.9575853904072104
1180,0.9233051590029238
1181,0.9036659120598292
1182,0.9370319635602692
1183,0.9542030958016874
1184,0.9564679246569912
1185,0.9673534873003218
1186,0.9763124184098766
1187,0.9699795745336279
1188,0.9613651994055602
1189,0.9675363156894847
1190,0.9848087335329971
1191,0.9959311641713148
1192,0.9128580644549374
1193,0.802650419705724
1194,0.7565876296247671
1195,0.80518579244131
1196,0.908116776378148
1197,0.979362002634759
1198,0.965079257649815
1199,0.9107115786424144
1200,0.8838942888209853
1201,0.900840855305139
1202,0.936094890221759
1203,0.9593942781338566
1204,0.9643249009728077
1205,0.9619137097535346
1206,0.958144409443194
1207,0.9519701303144743
1208,0.9476231242125032
1209,0.9546545673221645
1210,0.973663862100039
1211,0.9897140926090086
1212,0.9874053460857269
1213,0.9716650429209118
1214,0.9625116208275983
1215,0.9705871134935675
1216,0.9866250788562065
1217,0.9942283150943477
1218,0.9007333221513452
1219,0.8395358990980378
1220,0.8302245170614354
1221,0.8622643753398811
1222,0.8965901037154673
1223,0.9188912432202104
1224,0.9367706612349318
1225,0.943251407358126
1226,0.9263889920040873
1227,0.9063053776373275
1228,0.9170980574992802
1229,0.9569319528714937
1230,0.9821516016977998
1231,0.9664193597518035
1232,0.9411100074543748
1233,0.9421528292563872
1234,0.9638455401203706
1235,0.9787669059183982
1236,0.9790949726647911
1237,0.97641700992026
1238,0.9747314039967903
1239,0.972094181095497
1240,0.9744285940773743
1241,0.9851477840387419
1242,0.99282399717173
1243,0.8845099866394108
1244,0.8149168092571115
1245,0.8294270373380725
1246,0.9058992954797745
1247,0.9450002588941864
1248,0.9240979724334383
1249,0.9064265063217325
1250,0.9110147908757255
1251,0.9184647656184152
1252,0.9338187445751782
1253,0.9613626376087279
1254,0.966971853151209
1255,0.9412054046941694
1256,0.9313368405012115
1257,0.9569113113836486
1258,0.9793115077425646
1259,0.9732677806185803
1260,0.963345613617131
