epoch,ref_mse
13700,4.720392712554665e-10
13800,1.0868936859749724e-07
13900,3.654341277350584e-09
14000,5.965342986587828e-08
14100,5.236412041407224e-10
14200,4.314587703490819e-10
14300,1.2018824795976174e-09
14400,4.446073317902078e-09
14500,4.4015769927257427e-10
14600,6.865081494592158e-07
14700,3.897257505980636e-10
14800,6.308395093601209e-10
14900,3.586619215448656e-09
15000,4.508078565409375e-10
15100,3.6226663735580127e-10
15200,2.2736292187384913e-08
15300,3.479645269393893e-10
15400,1.3334998296745107e-06
15500,1.4805879094752572e-06
15600,3.260359939381827e-10
15700,3.177443558344343e-10
15800,2.410116856164933e-06
15900,3.358384521421941e-10
16000,9.127219066666072e-10
16100,5.382918305428704e-10
16200,2.8355463512923367e-10
16300,5.364836330546282e-10
16400,2.706667389930988e-10
16500,3.2773571812709027e-08
16600,2.564718766672551e-10
16700,3.65491220745585e-09
16800,2.475563398070036e-10
16900,3.0234980626368244e-08
17000,4.367103371607051e-09
17100,3.3139768853422216e-10
17200,2.236800969215052e-10
17300,6.598508182956945e-08
17400,2.3820416731362933e-08
17500,2.0634570170515644e-10
17600,8.264451215965196e-08
17700,2.0861492987867784e-10
17800,1.2706317339166242e-07
17900,1.9079637050204757e-10
18000,7.761258267692331e-10
18100,1.7750400801610063e-10
18200,1.8117513696195974e-10
18300,7.825915467718212e-09
18400,1.6986550834801036e-10
18500,1.5925902349499133e-10
18600,1.6124289258191188e-09
18700,1.5205865999501052e-10
18800,7.401446947643297e-09
18900,1.422531089666314e-10
19000,1.4671817681020447e-08
19100,1.3510690843520623e-10
19200,1.3116027646032122e-10
19300,1.5264140823233414e-10
19400,2.154753969460548e-08
19500,1.2339871145402116e-10
19600,1.1761852170654542e-10
19700,5.907242705765291e-10
19800,1.3760869147965823e-10
19900,1.0869234950498435e-10
19999,1.0580895117874007e-10
