epoch,ref_mse
14200,9.530668469605004e-10
14300,6.388951878515701e-10
14400,6.782717656231573e-08
14500,7.405456694772629e-10
14600,4.790302989797796e-10
14700,1.676916676904777e-06
14800,7.252245001488198e-10
14900,5.69950144954344e-10
15000,4.620241335498217e-10
15100,3.777169864852428e-08
15200,4.2725312891369553e-10
15300,3.483259222833593e-10
15400,2.620548666075359e-08
15500,4.098027610414198e-10
15600,3.293585340020941e-10
15700,2.978883355578573e-07
15800,3.578455290490966e-10
15900,2.7934082303136943e-10
16000,7.788046748215387e-07
16100,3.5075019094929447e-10
16200,2.7725225020842097e-10
16300,4.36213129300287e-07
16400,2.5529943925828733e-10
16500,1.9899874877792522e-10
16600,1.6111540848779653e-08
16700,2.4851044022405035e-10
16800,1.9889309235061356e-10
16900,1.0026874108003528e-06
17000,1.960459563911022e-10
17100,1.5840214092334445e-10
17200,1.2575862254893253e-07
17300,1.863876933391975e-10
17400,1.5216906376480754e-10
17500,1.3622965693284952e-09
17600,1.317609296998742e-10
17700,2.5749253415661447e-09
17800,1.8938055879151217e-10
17900,1.2458079830034993e-10
18000,6.059579975195439e-07
18100,1.2708715029809616e-10
18200,1.0530951054658639e-10
18300,9.557629261235787e-11
18400,8.640961119721005e-10
18500,1.0282629632289436e-10
18600,9.358367421090783e-11
18700,4.406048003046915e-10
18800,8.67069976329739e-11
18900,8.306583068273895e-11
19000,2.419073505040535e-10
19100,8.270455949929948e-11
19200,2.5712614532571303e-08
19300,7.763554299321325e-11
19400,7.5204837699825e-11
19500,6.5131747685103885e-09
19600,7.514648445402621e-11
19700,7.324559946085311e-11
19800,6.406716101621253e-10
19900,7.080930563170825e-11
19999,7.019272715068431e-11
