arch,problem,depth,width,n_windows,causal_eps_schedule,causal_delta,causal_max_iters,warm_start,n_params,activation,ic,gamma,epochs,lbfgs_iters,seed,n_collocation,lr_start,lr_end,t_start,t_end,dtype,ic_scale,collocation,n_eval,lr_decay,lr_decay_every,k,l,initial_state,end_state,mae_x,rmse_x,max_abs_error_x,mae_y,rmse_y,max_abs_error_y,mae_z,rmse_z,max_abs_error_z,mae_combined_l2,rmse_combined_l2,max_abs_error_combined_l2,rel_mae_x,r2_x,final_x,final_ref_x,final_err_x,rel_mae_y,r2_y,final_y,final_ref_y,final_err_y,rel_mae_z,r2_z,final_z,final_ref_z,final_err_z,err_norm_p50,err_norm_p90,err_norm_p99,err_norm_max,residual_mse_collocation,final_loss,final_residual_mse_full,last_logged_objective,best_loss,residual_mse_dense,residual_generalisation_gap,invariant_1_max_drift,invariant_1_max_drift_reference,invariant_2_max_drift,invariant_2_max_drift_reference,wall_clock_s,adam_steps,lbfgs_evals,capped_stages,ms_per_epoch,epochs_to_1e-04,epochs_to_1e-06,epochs_to_1e-08,device,peak_mem_mb,n_snapshots
4x60_f64_unit_win27_causal_warm,lorenz1960,4,60,27,0.01 0.1 1 10,0.99,4000,True,304641,tanh,hard,1,20000,1000,0,41446,0.001,0.0001,0,13.26446,float64,unit,uniform,13265,0.9,1000,2,1,"[0.5, 0.75, 1.0]",null,1.88718272e-05,2.74304051e-05,0.000113483178,2.94215175e-05,4.95976389e-05,0.00028847058,2.77736011e-05,4.05155236e-05,0.000130333812,5.11698552e-05,6.96696531e-05,0.000309323169,9.80684749e-05,0.999999837,0.499993857,0.500000146,-6.28859999e-06,8.95959862e-06,0.999999998,0.749946592,0.749998448,-5.18559868e-05,1.23533583e-05,0.999999997,1.00001705,1.00000055,1.65072649e-05,3.55672753e-05,0.000110647199,0.000234994889,0.000309323169,1.87391438e-07,1.87391438e-07,1.87391438e-07,1.96824869e-08,,1.87248116e-07,0.999235177,0.000259526619,2.77524289e-10,0.000167620927,3.55629126e-10,881.081312,34765,33143,2,,,,,cuda,589.150879,43
