iteration,loss,phase,window
173,1.0895218542932328e-06,adam,0
174,1.0892719988154136e-06,adam,0
175,1.0888532988659278e-06,adam,0
176,1.088500783091349e-06,adam,0
177,1.088325205796096e-06,adam,0
178,1.088168143824917e-06,adam,0
179,1.0878482053952322e-06,adam,0
180,1.087456118404148e-06,adam,0
181,1.0871746165160868e-06,adam,0
182,1.087031044222086e-06,adam,0
183,1.086944497917026e-06,adam,0
184,1.0868164567268717e-06,adam,0
185,1.0866139479515754e-06,adam,0
186,1.0864254049322925e-06,adam,0
187,1.0863130417799594e-06,adam,0
188,1.0862017811530932e-06,adam,0
189,1.0860191995015273e-06,adam,0
190,1.085787779148146e-06,adam,0
191,1.0855548148491675e-06,adam,0
192,1.0853511972853596e-06,adam,0
193,1.0851736904577657e-06,adam,0
194,1.0849808682996847e-06,adam,0
195,1.0847633943072042e-06,adam,0
196,1.0845621338486448e-06,adam,0
197,1.0843920227365845e-06,adam,0
198,1.0842270095476474e-06,adam,0
199,1.0840463960974904e-06,adam,0
200,1.083849405049712e-06,adam,0
201,1.0836520295748932e-06,adam,0
202,1.0834703610772507e-06,adam,0
203,1.0832955125095336e-06,adam,0
204,1.0831103105415543e-06,adam,0
205,1.0829181635514138e-06,adam,0
206,1.0827325540760114e-06,adam,0
207,1.0825583702477529e-06,adam,0
208,1.0823890700593147e-06,adam,0
209,1.0822130403437938e-06,adam,0
210,1.082028710363952e-06,adam,0
211,1.0818459837141993e-06,adam,0
212,1.0816691303738657e-06,adam,0
213,1.0814933098787286e-06,adam,0
214,1.0813139427208076e-06,adam,0
215,1.0811301469858178e-06,adam,0
216,1.080945290709747e-06,adam,0
217,1.0807626082677537e-06,adam,0
218,1.080579273680765e-06,adam,0
219,1.0803920389331647e-06,adam,0
220,1.0802028335541828e-06,adam,0
221,1.0800141142935697e-06,adam,0
222,1.0798262855648625e-06,adam,0
223,1.0796388648438957e-06,adam,0
224,1.079450797945143e-06,adam,0
225,1.0792625118189388e-06,adam,0
226,1.079075345732917e-06,adam,0
227,1.0788881429023255e-06,adam,0
228,1.0786988318270405e-06,adam,0
229,1.0785075057737107e-06,adam,0
230,1.078315611830314e-06,adam,0
231,1.0781244221017818e-06,adam,0
232,1.077933998029819e-06,adam,0
233,1.0777432439955002e-06,adam,0
234,1.0775518584803472e-06,adam,0
235,1.0773606694847326e-06,adam,0
236,1.0771699798447507e-06,adam,0
237,1.076979142562209e-06,adam,0
238,1.0767872491380624e-06,adam,0
239,1.076593966533709e-06,adam,0
240,1.0763998663865652e-06,adam,0
241,1.0762055226608867e-06,adam,0
242,1.0760109258021543e-06,adam,0
243,1.0758159261272365e-06,adam,0
244,1.0756204457712094e-06,adam,0
245,1.0754244808646379e-06,adam,0
246,1.0752280567720223e-06,adam,0
247,1.075031048611448e-06,adam,0
248,1.0748334159661042e-06,adam,0
249,1.0746353499476281e-06,adam,0
250,1.074436955830075e-06,adam,0
251,1.0742382412273239e-06,adam,0
252,1.0740392668421368e-06,adam,0
253,1.0738400812423685e-06,adam,0
254,1.073640688011363e-06,adam,0
255,1.0734409542997631e-06,adam,0
256,1.0732406261613927e-06,adam,0
257,1.0730396280346768e-06,adam,0
258,1.0728381225382286e-06,adam,0
259,1.0726362776287482e-06,adam,0
260,1.0724341347560142e-06,adam,0
261,1.0722316183644347e-06,adam,0
262,1.0720286691066294e-06,adam,0
263,1.071825332694913e-06,adam,0
264,1.0716216385525424e-06,adam,0
265,1.0714175088652747e-06,adam,0
266,1.0712128291377954e-06,adam,0
267,1.071007555896792e-06,adam,0
268,1.0708017703795498e-06,adam,0
269,1.0705956059212718e-06,adam,0
270,1.0703891346018518e-06,adam,0
271,1.0701823462406417e-06,adam,0
272,1.0699751831301528e-06,adam,0
273,1.069767594415775e-06,adam,0
274,1.0695595750646402e-06,adam,0
275,1.0693511455309696e-06,adam,0
276,1.0691423230937845e-06,adam,0
277,1.0689331093981885e-06,adam,0
278,1.0687234952156544e-06,adam,0
279,1.0685134943632046e-06,adam,0
280,1.0683031456951041e-06,adam,0
281,1.068092467625984e-06,adam,0
282,1.0678814290634413e-06,adam,0
283,1.0676699638674807e-06,adam,0
284,1.067458024933243e-06,adam,0
285,1.0672456261635892e-06,adam,0
286,1.067032817047273e-06,adam,0
287,1.0668196303699302e-06,adam,0
288,1.0666060618673731e-06,adam,0
289,1.0663920891773952e-06,adam,0
290,1.0661777035457983e-06,adam,0
291,1.0659629131137013e-06,adam,0
292,1.0657477206708083e-06,adam,0
293,1.0655321140131206e-06,adam,0
294,1.065316079289625e-06,adam,0
295,1.0650996214341603e-06,adam,0
296,1.0648827674278796e-06,adam,0
297,1.0646655458271669e-06,adam,0
298,1.0644479657095529e-06,adam,0
299,1.064230014084977e-06,adam,0
300,1.0640116715433703e-06,adam,0
301,1.0637929301948875e-06,adam,0
302,1.063573795737436e-06,adam,0
303,1.0633542768473245e-06,adam,0
304,1.0631343767778196e-06,adam,0
305,1.0629140949534176e-06,adam,0
306,1.0626934342736396e-06,adam,0
307,1.062472400976466e-06,adam,0
308,1.0622509956546885e-06,adam,0
309,1.0620292082269835e-06,adam,0
310,1.0618070241368005e-06,adam,0
311,1.0615844365144304e-06,adam,0
312,1.0613614511052997e-06,adam,0
313,1.0611380784996217e-06,adam,0
314,1.0609143240182793e-06,adam,0
315,1.060690185820452e-06,adam,0
316,1.060465660641715e-06,adam,0
317,1.0602407486580443e-06,adam,0
318,1.0600154515397754e-06,adam,0
319,1.0597897682587704e-06,adam,0
320,1.05956369581174e-06,adam,0
321,1.0593372344707141e-06,adam,0
322,1.0591103909359976e-06,adam,0
323,1.0588831745431064e-06,adam,0
324,1.0586555901222783e-06,adam,0
325,1.0584276352819295e-06,adam,0
326,1.058199304582971e-06,adam,0
327,1.0579705956348608e-06,adam,0
328,1.0577415105610993e-06,adam,0
329,1.057512052379397e-06,adam,0
330,1.0572822217040136e-06,adam,0
331,1.0570520175692556e-06,adam,0
332,1.0568214404241041e-06,adam,0
333,1.0565904925814873e-06,adam,0
334,1.056359175144154e-06,adam,0
335,1.0561274855806218e-06,adam,0
336,1.0558954194428304e-06,adam,0
337,1.0556629746037516e-06,adam,0
338,1.0554301532417965e-06,adam,0
339,1.0551969594510937e-06,adam,0
340,1.0549633955427143e-06,adam,0
341,1.0547294610899052e-06,adam,0
342,1.0544951550262033e-06,adam,0
343,1.0542604776736943e-06,adam,0
344,1.0540254303474996e-06,adam,0
345,1.0537900137379186e-06,adam,0
346,1.05355422765214e-06,adam,0
347,1.0533180724814987e-06,adam,0
348,1.0530815502741413e-06,adam,0
349,1.0528446637415774e-06,adam,0
350,1.0526074142469458e-06,adam,0
351,1.0523698011317167e-06,adam,0
352,1.0521318230612657e-06,adam,0
353,1.051893479717862e-06,adam,0
354,1.0516547720161424e-06,adam,0
355,1.0514157010298087e-06,adam,0
356,1.0511762672262702e-06,adam,0
357,1.0509364707974852e-06,adam,0
358,1.0506963122601176e-06,adam,0
359,1.0504557922732362e-06,adam,0
360,1.050214910935671e-06,adam,0
361,1.0499736676781079e-06,adam,0
362,1.0497320620758877e-06,adam,0
363,1.0494900946442775e-06,adam,0
364,1.0492477666541088e-06,adam,0
365,1.0490050792386896e-06,adam,0
366,1.048762032870294e-06,adam,0
367,1.0485186276725362e-06,adam,0
368,1.048274863960077e-06,adam,0
369,1.048030742271905e-06,adam,0
370,1.0477862630193735e-06,adam,0
371,1.0475414264165895e-06,adam,0
372,1.0472962328687352e-06,adam,0
373,1.0470506832518788e-06,adam,0
374,1.0468047786013875e-06,adam,0
375,1.0465585195254775e-06,adam,0
376,1.046311906056701e-06,adam,0
377,1.0460649381064764e-06,adam,0
378,1.0458176159489698e-06,adam,0
379,1.0455699401937486e-06,adam,0
380,1.0453219114065038e-06,adam,0
381,1.0450735299331607e-06,adam,0
382,1.0448247960998619e-06,adam,0
383,1.0445757104088062e-06,adam,0
384,1.0443262733968237e-06,adam,0
385,1.0440764853552058e-06,adam,0
386,1.0438263463389402e-06,adam,0
387,1.043575856503403e-06,adam,0
388,1.043325016355204e-06,adam,0
389,1.0430738266100915e-06,adam,0
390,1.0428222878540227e-06,adam,0
391,1.0425704004189696e-06,adam,0
392,1.0423181645630226e-06,adam,0
393,1.0420655806617869e-06,adam,0
394,1.0418126491730238e-06,adam,0
395,1.0415593704911827e-06,adam,0
396,1.0413057449413913e-06,adam,0
397,1.0410517729214745e-06,adam,0
398,1.0407974549663813e-06,adam,0
399,1.040542791617512e-06,adam,0
400,1.040287783258453e-06,adam,0
401,1.0400324301273689e-06,adam,0
402,1.0397767324805538e-06,adam,0
403,1.0395206906983173e-06,adam,0
404,1.0392643052288636e-06,adam,0
405,1.0390075764839212e-06,adam,0
406,1.038750504828504e-06,adam,0
407,1.038493090641957e-06,adam,0
408,1.0382353343300211e-06,adam,0
409,1.037977236264282e-06,adam,0
410,1.037718796751398e-06,adam,0
411,1.0374600160950062e-06,adam,0
412,1.0372008946750616e-06,adam,0
413,1.0369414329398294e-06,adam,0
414,1.0366816313242145e-06,adam,0
415,1.0364214902006417e-06,adam,0
416,1.0361610099106356e-06,adam,0
417,1.0359001908131808e-06,adam,0
418,1.0356390332811714e-06,adam,0
419,1.03537753766958e-06,adam,0
420,1.0351157043201798e-06,adam,0
421,1.0348535336020364e-06,adam,0
422,1.0345910259222903e-06,adam,0
423,1.0343281816810834e-06,adam,0
424,1.0340650012270209e-06,adam,0
425,1.033801484872078e-06,adam,0
426,1.0335376329444384e-06,adam,0
427,1.0332734458104344e-06,adam,0
428,1.033008923846734e-06,adam,0
429,1.032744067411991e-06,adam,0
430,1.0324788768563623e-06,adam,0
431,1.032213352544289e-06,adam,0
432,1.031947494847863e-06,adam,0
433,1.0316813041185977e-06,adam,0
434,1.031414780682287e-06,adam,0
435,1.0311479248693836e-06,adam,0
436,1.0308807370408097e-06,adam,0
437,1.0306132175750383e-06,adam,0
438,1.0303453668357476e-06,adam,0
439,1.030077185162182e-06,adam,0
440,1.0298086728882532e-06,adam,0
441,1.029539830358134e-06,adam,0
442,1.0292706579188522e-06,adam,0
443,1.029001155908106e-06,adam,0
444,1.028731324659864e-06,adam,0
445,1.0284611645191492e-06,adam,0
446,1.0281906758413882e-06,adam,0
447,1.027919858975069e-06,adam,0
448,1.0276487142515438e-06,adam,0
449,1.0273772419952964e-06,adam,0
450,1.0271054425394017e-06,adam,0
451,1.0268333162266472e-06,adam,0
452,1.0265608633991048e-06,adam,0
453,1.0262880843933365e-06,adam,0
454,1.0260149795454744e-06,adam,0
455,1.0257415491941516e-06,adam,0
456,1.025467793674934e-06,adam,0
457,1.0251937133155824e-06,adam,0
458,1.0249193084410626e-06,adam,0
459,1.0246445793821846e-06,adam,0
460,1.0243695264756716e-06,adam,0
461,1.0240941500563821e-06,adam,0
462,1.0238184504525075e-06,adam,0
463,1.0235424279890286e-06,adam,0
464,1.0232660829919584e-06,adam,0
465,1.0229894157871924e-06,adam,0
466,1.0227124266976925e-06,adam,0
467,1.0224351160454423e-06,adam,0
468,1.0221574841557665e-06,adam,0
469,1.0218795313565798e-06,adam,0
470,1.0216012579728918e-06,adam,0
471,1.0213226643239472e-06,adam,0
472,1.0210437507269865e-06,adam,0
473,1.0207645175017988e-06,adam,0
474,1.0204849649702018e-06,adam,0
475,1.0202050934525648e-06,adam,0
476,1.0199249032672448e-06,adam,0
477,1.0196443947330615e-06,adam,0
478,1.0193635681696886e-06,adam,0
479,1.0190824238947213e-06,adam,0
480,1.0188009622221168e-06,adam,0
481,1.0185191834646836e-06,adam,0
482,1.018237087937418e-06,adam,0
483,1.0179546759568817e-06,adam,0
484,1.0176719478380025e-06,adam,0
485,1.0173889038927514e-06,adam,0
486,1.017105544431998e-06,adam,0
487,1.0168218697669794e-06,adam,0
488,1.016537880208412e-06,adam,0
489,1.0162535760653448e-06,adam,0
490,1.0159689576461892e-06,adam,0
491,1.015684025260256e-06,adam,0
492,1.0153987792172783e-06,adam,0
493,1.015113219825428e-06,adam,0
494,1.0148273473907208e-06,adam,0
495,1.0145411622184784e-06,adam,0
496,1.0142546646145775e-06,adam,0
497,1.0139678548849119e-06,adam,0
498,1.0136807333345446e-06,adam,0
499,1.0133933002677386e-06,adam,0
500,1.0131055559886035e-06,adam,0
501,1.0128175008007653e-06,adam,0
502,1.0125291350065746e-06,adam,0
503,1.0122404589071554e-06,adam,0
504,1.0119514728034331e-06,adam,0
505,1.0116621769965698e-06,adam,0
506,1.0113725717873306e-06,adam,0
507,1.0110826574754093e-06,adam,0
508,1.0107924343596432e-06,adam,0
509,1.0105019027384423e-06,adam,0
510,1.010211062909732e-06,adam,0
511,1.0099199151706053e-06,adam,0
512,1.009628459817574e-06,adam,0
513,1.0093366971471066e-06,adam,0
514,1.0090446274555426e-06,adam,0
515,1.008752251038513e-06,adam,0
516,1.0084595681906227e-06,adam,0
517,1.0081665792059005e-06,adam,0
518,1.007873284378153e-06,adam,0
519,1.0075796840009005e-06,adam,0
520,1.007285778366998e-06,adam,0
521,1.0069915677687674e-06,adam,0
522,1.00669705249826e-06,adam,0
523,1.0064022328471277e-06,adam,0
524,1.0061071091062409e-06,adam,0
525,1.0058116815656995e-06,adam,0
526,1.0055159505152048e-06,adam,0
527,1.0052199162443258e-06,adam,0
528,1.0049235790422343e-06,adam,0
529,1.0046269391974303e-06,adam,0
530,1.0043299969978347e-06,adam,0
531,1.0040327527309965e-06,adam,0
532,1.0037352066840247e-06,adam,0
533,1.0034373591434758e-06,adam,0
534,1.0031392103953828e-06,adam,0
535,1.0028407607254708e-06,adam,0
536,1.0025420104192231e-06,adam,0
537,1.0022429597615788e-06,adam,0
538,1.0019436090369283e-06,adam,0
539,1.0016439585291341e-06,adam,0
540,1.001344008521727e-06,adam,0
541,1.0010437592978844e-06,adam,0
542,1.0007432111403044e-06,adam,0
543,1.0004423643312732e-06,adam,0
544,1.0001412191527258e-06,adam,0
545,9.998397758861715e-07,adam,0
546,9.995380348126267e-07,adam,0
547,9.992359962126241e-07,adam,0
548,9.989336603663312e-07,adam,0
549,9.986310275536115e-07,adam,0
550,9.98328098053903e-07,adam,0
551,9.980248721462058e-07,adam,0
552,9.977213501091384e-07,adam,0
553,9.974175322209405e-07,adam,0
554,9.971134187594331e-07,adam,0
555,9.968090100019818e-07,adam,0
556,9.965043062256386e-07,adam,0
557,9.961993077071154e-07,adam,0
558,9.958940147227844e-07,adam,0
559,9.955884275485717e-07,adam,0
560,9.95282546460021e-07,adam,0
561,9.94976371732303e-07,adam,0
562,9.946699036402809e-07,adam,0
563,9.943631424584099e-07,adam,0
564,9.940560884607858e-07,adam,0
565,9.937487419211648e-07,adam,0
566,9.934411031130067e-07,adam,0
567,9.931331723093416e-07,adam,0
568,9.928249497828687e-07,adam,0
569,9.925164358059004e-07,adam,0
570,9.922076306504456e-07,adam,0
571,9.918985345881923e-07,adam,0
572,9.915891478904778e-07,adam,0
573,9.912794708282856e-07,adam,0
574,9.90969503672311e-07,adam,0
575,9.906592466928607e-07,adam,0
576,9.9034870015995e-07,adam,0
577,9.900378643432476e-07,adam,0
578,9.897267395121074e-07,adam,0
579,9.894153259355985e-07,adam,0
580,9.891036238824608e-07,adam,0
581,9.887916336211074e-07,adam,0
582,9.88479355419632e-07,adam,0
583,9.8816678954583e-07,adam,0
584,9.87853936267186e-07,adam,0
585,9.875407958508926e-07,adam,0
586,9.8722736856383e-07,adam,0
587,9.869136546726007e-07,adam,0
588,9.865996544434895e-07,adam,0
589,9.862853681424956e-07,adam,0
590,9.859707960353116e-07,adam,0
591,9.85655938387361e-07,adam,0
592,9.853407954637924e-07,adam,0
593,9.850253675294243e-07,adam,0
594,9.847096548488432e-07,adam,0
595,9.843936576863504e-07,adam,0
596,9.840773763059484e-07,adam,0
597,9.83760810971381e-07,adam,0
598,9.834439619461099e-07,adam,0
599,9.831268294933395e-07,adam,0
600,9.828094138760026e-07,adam,0
601,9.824917153567654e-07,adam,0
602,9.821737341980512e-07,adam,0
603,9.818554706619824e-07,adam,0
604,9.815369250104827e-07,adam,0
605,9.812180975051627e-07,adam,0
606,9.808989884074016e-07,adam,0
607,9.805795979783476e-07,adam,0
608,9.802599264788655e-07,adam,0
609,9.799399741696242e-07,adam,0
610,9.796197413110056e-07,adam,0
611,9.792992281631485e-07,adam,0
612,9.789784349859842e-07,adam,0
613,9.786573620391708e-07,adam,0
614,9.783360095821864e-07,adam,0
615,9.780143778742102e-07,adam,0
616,9.776924671742375e-07,adam,0
617,9.773702777410274e-07,adam,0
618,9.770478098330957e-07,adam,0
619,9.767250637087538e-07,adam,0
620,9.764020396260753e-07,adam,0
621,9.760787378429427e-07,adam,0
622,9.75755158616993e-07,adam,0
623,9.754313022056459e-07,adam,0
624,9.751071688661403e-07,adam,0
625,9.747827588554646e-07,adam,0
626,9.744580724304339e-07,adam,0
627,9.741331098476323e-07,adam,0
628,9.738078713634531e-07,adam,0
629,9.734823572340783e-07,adam,0
630,9.731565677154895e-07,adam,0
631,9.728305030634758e-07,adam,0
632,9.72504163533635e-07,adam,0
633,9.721775493813643e-07,adam,0
634,9.718506608618612e-07,adam,0
635,9.715234982301444e-07,adam,0
636,9.711960617410443e-07,adam,0
637,9.708683516491973e-07,adam,0
638,9.705403682090623e-07,adam,0
639,9.702121116749184e-07,adam,0
640,9.698835823008464e-07,adam,0
641,9.695547803407718e-07,adam,0
642,9.692257060484472e-07,adam,0
643,9.688963596774334e-07,adam,0
644,9.685667414811116e-07,adam,0
645,9.6823685171272e-07,adam,0
646,9.679066906253003e-07,adam,0
647,9.675762584717727e-07,adam,0
648,9.672455555048287e-07,adam,0
649,9.669145819770572e-07,adam,0
650,9.665833381408422e-07,adam,0
651,9.662518242484372e-07,adam,0
652,9.659200405519248e-07,adam,0
653,9.65587987303239e-07,adam,0
654,9.6525566475416e-07,adam,0
655,9.649230731563034e-07,adam,0
656,9.645902127611761e-07,adam,0
657,9.642570838200885e-07,adam,0
658,9.639236865842257e-07,adam,0
659,9.635900213046387e-07,adam,0
660,9.63256088232229e-07,adam,0
661,9.62921887617748e-07,adam,0
662,9.625874197118203e-07,adam,0
663,9.622526847649296e-07,adam,0
664,9.619176830274372e-07,adam,0
665,9.615824147495515e-07,adam,0
666,9.612468801813627e-07,adam,0
667,9.609110795728366e-07,adam,0
668,9.60575013173784e-07,adam,0
669,9.602386812339286e-07,adam,0
670,9.59902084002849e-07,adam,0
671,9.59565221729992e-07,adam,0
672,9.592280946647122e-07,adam,0
673,9.588907030562266e-07,adam,0
674,9.585530471536171e-07,adam,0
675,9.582151272059013e-07,adam,0
676,9.578769434619452e-07,adam,0
677,9.575384961704932e-07,adam,0
678,9.57199785580228e-07,adam,0
679,9.568608119396657e-07,adam,0
680,9.565215754972667e-07,adam,0
681,9.56182076501361e-07,adam,0
682,9.558423152001711e-07,adam,0
683,9.55502291841825e-07,adam,0
684,9.551620066743655e-07,adam,0
685,9.548214599457125e-07,adam,0
686,9.544806519036998e-07,adam,0
687,9.541395827960756e-07,adam,0
688,9.53798252870479e-07,adam,0
689,9.534566623744667e-07,adam,0
690,9.53114811555508e-07,adam,0
691,9.527727006609882e-07,adam,0
692,9.524303299381771e-07,adam,0
693,9.520876996342945e-07,adam,0
694,9.517448099964708e-07,adam,0
695,9.514016612717359e-07,adam,0
696,9.510582537070487e-07,adam,0
697,9.507145875493019e-07,adam,0
698,9.503706630452997e-07,adam,0
699,9.500264804417704e-07,adam,0
700,9.496820399853724e-07,adam,0
701,9.493373419226912e-07,adam,0
702,9.489923865002411e-07,adam,0
703,9.486471739644741e-07,adam,0
704,9.483017045617597e-07,adam,0
705,9.479559785384159e-07,adam,0
706,9.476099961406981e-07,adam,0
707,9.472637576147798e-07,adam,0
708,9.46917263206797e-07,adam,0
709,9.465705131628174e-07,adam,0
710,9.462235077288429e-07,adam,0
711,9.458762471508276e-07,adam,0
712,9.455287316746628e-07,adam,0
713,9.451809615461996e-07,adam,0
714,9.448329370112299e-07,adam,0
715,9.444846583154923e-07,adam,0
716,9.44136125704687e-07,adam,0
717,9.437873394244477e-07,adam,0
718,9.434382997203791e-07,adam,0
719,9.430890068380295e-07,adam,0
720,9.427394610229375e-07,adam,0
721,9.42389662520549e-07,adam,0
722,9.42039611576303e-07,adam,0
723,9.416893084356004e-07,adam,0
724,9.413387533437778e-07,adam,0
725,9.409879465461798e-07,adam,0
726,9.406368882880857e-07,adam,0
727,9.402855788147484e-07,adam,0
728,9.399340183713931e-07,adam,0
729,9.395822072032115e-07,adam,0
730,9.392301455553719e-07,adam,0
731,9.388778336730233e-07,adam,0
732,9.385252718012691e-07,adam,0
733,9.381724601852071e-07,adam,0
734,9.378193990699009e-07,adam,0
735,9.374660887004028e-07,adam,0
736,9.371125293217454e-07,adam,0
737,9.367587211789241e-07,adam,0
738,9.364046645169558e-07,adam,0
739,9.360503595807947e-07,adam,0
740,9.356958066154279e-07,adam,0
741,9.353410058657946e-07,adam,0
742,9.349859575768438e-07,adam,0
743,9.346306619934992e-07,adam,0
744,9.342751193606982e-07,adam,0
745,9.339193299233504e-07,adam,0
746,9.335632939263684e-07,adam,0
747,9.332070116146614e-07,adam,0
748,9.328504832331304e-07,adam,0
749,9.324937090266956e-07,adam,0
750,9.32136689240236e-07,adam,0
751,9.317794241186834e-07,adam,0
752,9.314219139069241e-07,adam,0
753,9.310641588498906e-07,adam,0
754,9.307061591924813e-07,adam,0
755,9.303479151796516e-07,adam,0
756,9.299894270563034e-07,adam,0
757,9.296306950674062e-07,adam,0
758,9.292717194578906e-07,adam,0
759,9.289125004727434e-07,adam,0
