epoch,ref_mse,trained_until
25700,4.233003350340041e-08,5.8953155555555545
25800,3.012226567034028e-08,5.8953155555555545
25900,2.1559321912648812e-08,5.8953155555555545
26000,2.985867636753213e-08,5.8953155555555545
26100,3.302018473180194e-09,5.8953155555555545
26200,1.9379275719159767e-08,5.8953155555555545
26300,3.45229249218248e-08,5.8953155555555545
26400,2.0819173656681455e-08,5.8953155555555545
26500,3.410020863302296e-08,5.8953155555555545
26600,3.4584810062053284e-08,5.8953155555555545
26700,2.1992065327990454e-08,5.8953155555555545
26800,4.314451225764211e-08,5.8953155555555545
26900,2.3770379878096635e-08,5.8953155555555545
27000,3.138918294518212e-08,5.8953155555555545
27100,2.759435354700327e-09,5.8953155555555545
28400,5.789714879556789e-07,6.3865918518518505
28500,2.4233166665655214e-09,6.3865918518518505
29800,8.493588882587646e-09,6.877868148148147
31000,1.01110957799476e-06,7.369144444444444
32400,2.5870985035111143e-09,7.860420740740739
33600,1.4709951178188898e-07,8.351697037037034
34800,2.959638201163288e-08,8.842973333333331
36100,2.925505958241276e-05,9.334249629629628
36200,3.4203116736786897e-09,9.334249629629628
37500,5.880473645631549e-07,9.825525925925923
37600,2.5276900089348232e-09,9.825525925925923
38900,1.0892945749909365e-06,10.31680222222222
39000,2.461053517460617e-09,10.31680222222222
39100,1.7357471341362128e-09,10.31680222222222
39200,1.7332129385144388e-09,10.31680222222222
39300,1.7301963060534909e-09,10.31680222222222
39400,1.7267818215109665e-09,10.31680222222222
39500,1.723013134875316e-09,10.31680222222222
39600,1.718924337937582e-09,10.31680222222222
39700,1.714410728479875e-09,10.31680222222222
39800,5.199890359434901e-09,10.31680222222222
39900,1.7091509111462851e-09,10.31680222222222
40000,1.7014165570474376e-09,10.31680222222222
40100,9.616221971532752e-09,10.31680222222222
40200,2.0098668891756367e-08,10.31680222222222
40300,1.9976228704706934e-08,10.31680222222222
40400,2.26161101717657e-08,10.31680222222222
40500,2.598834431028679e-08,10.31680222222222
40600,2.8406374818640376e-08,10.31680222222222
40700,2.6980602772897018e-08,10.31680222222222
40800,2.972130795707326e-08,10.31680222222222
40900,2.589900100723053e-09,10.31680222222222
41000,1.4997168727232352e-08,10.31680222222222
41100,2.152240405699898e-08,10.31680222222222
41200,2.907346340885164e-08,10.31680222222222
41300,3.187832179969749e-08,10.31680222222222
41400,3.707689988764206e-08,10.31680222222222
41500,2.979587703124852e-08,10.31680222222222
41600,3.225787754085114e-08,10.31680222222222
41700,3.711823565716223e-08,10.31680222222222
41800,4.0375958310916324e-08,10.31680222222222
43200,4.964585036123679e-08,10.808078518518517
44600,2.5358249635691088e-08,11.299354814814814
44700,1.7409766289073887e-09,11.299354814814814
44800,1.743075221986705e-09,11.299354814814814
44900,1.7404081654416993e-09,11.299354814814814
45000,1.7373363737600093e-09,11.299354814814814
45100,1.7338860459642037e-09,11.299354814814814
45200,1.730086170997963e-09,11.299354814814814
45300,1.7259610265518055e-09,11.299354814814814
45400,1.7215320761100784e-09,11.299354814814814
45500,1.203191344519033e-08,11.299354814814814
45600,1.7272020253438255e-09,11.299354814814814
45700,1.3504293407720698e-08,11.299354814814814
45800,2.041019460912902e-08,11.299354814814814
45900,2.7044408984870895e-08,11.299354814814814
46000,3.2795728350177917e-08,11.299354814814814
46100,3.741059879662814e-08,11.299354814814814
46200,3.269025672084478e-08,11.299354814814814
46300,3.7844385261117604e-08,11.299354814814814
46400,3.596008896672911e-08,11.299354814814814
46500,3.9501550302008526e-08,11.299354814814814
46600,1.4519358558909409e-08,11.299354814814814
46700,2.1911713025081766e-08,11.299354814814814
46800,2.5529677462028703e-08,11.299354814814814
46900,3.6093023739723205e-08,11.299354814814814
47000,3.4355555125266836e-08,11.299354814814814
47100,3.805357399922831e-08,11.299354814814814
47200,3.588040772001775e-08,11.299354814814814
47300,3.838772684588479e-08,11.299354814814814
47400,3.710000706281618e-08,11.299354814814814
47500,3.6407990648428954e-08,11.299354814814814
48900,3.665421042983814e-09,11.790631111111109
49000,2.1658498003476043e-09,11.790631111111109
49100,2.1553206434197527e-09,11.790631111111109
49200,2.1441566219777764e-09,11.790631111111109
49300,2.1314300349600416e-09,11.790631111111109
49400,2.117293787471272e-09,11.790631111111109
49500,2.101897069147771e-09,11.790631111111109
49600,2.085367158570754e-09,11.790631111111109
49700,1.8804081432283076e-08,11.790631111111109
49800,1.9839954429778704e-08,11.790631111111109
49900,1.2592043004896964e-08,11.790631111111109
50000,2.3584335067964364e-08,11.790631111111109
50100,2.9369323317425733e-08,11.790631111111109
50200,3.1731512233389234e-08,11.790631111111109
50300,2.995845445280308e-08,11.790631111111109
50400,3.9391922989315e-08,11.790631111111109
50500,4.412182970771965e-08,11.790631111111109
50600,4.4761194155338426e-08,11.790631111111109
50700,5.6904686323669426e-08,11.790631111111109
50800,4.7314652605068654e-08,11.790631111111109
50900,2.099425554286764e-08,11.790631111111109
51000,3.2862984647596045e-08,11.790631111111109
51100,2.453174123813705e-08,11.790631111111109
51200,2.7791978759794206e-08,11.790631111111109
51300,2.997799225578417e-08,11.790631111111109
51400,3.9881798826375535e-08,11.790631111111109
51500,3.925359870995805e-08,11.790631111111109
51600,3.9219952224296536e-08,11.790631111111109
51700,2.8062454867334295e-08,11.790631111111109
51800,3.6312994595582045e-08,11.790631111111109
51900,1.4320554562667144e-08,11.790631111111109
52000,2.1437230887198852e-08,11.790631111111109
52100,2.932148927678353e-08,11.790631111111109
52200,2.1067888618905542e-08,11.790631111111109
52300,2.3103441415456945e-08,11.790631111111109
52400,3.390440276842862e-08,11.790631111111109
52500,2.5165713532749094e-08,11.790631111111109
52600,2.5905822082889063e-08,11.790631111111109
52700,2.6069436137625235e-08,11.790631111111109
52800,2.1939411047171785e-08,11.790631111111109
54100,3.910087823687751e-06,12.281907407407404
54200,3.000446397547605e-09,12.281907407407404
54300,2.1929054244799447e-09,12.281907407407404
54400,2.1648659772234025e-09,12.281907407407404
54500,2.1357642861140353e-09,12.281907407407404
54600,2.1042154391903473e-09,12.281907407407404
54700,2.0711210299299192e-09,12.281907407407404
54800,2.0372529135718884e-09,12.281907407407404
54900,1.9646213061645736e-08,12.281907407407404
55000,1.3834926267457146e-08,12.281907407407404
55100,2.7512284072532553e-09,12.281907407407404
55200,2.127705689066278e-08,12.281907407407404
55300,1.8860863443318736e-08,12.281907407407404
55400,1.985754435704996e-08,12.281907407407404
55500,2.0974037240786908e-08,12.281907407407404
55600,2.241857303057664e-08,12.281907407407404
55700,2.41991894557759e-08,12.281907407407404
55800,2.6187777229062006e-08,12.281907407407404
55900,2.8196073104261322e-08,12.281907407407404
56000,2.996230251040909e-08,12.281907407407404
56100,6.647561473113263e-09,12.281907407407404
56200,1.3414898165217335e-08,12.281907407407404
56300,1.9525110304609456e-08,12.281907407407404
56400,2.805430444066606e-08,12.281907407407404
56500,2.3852018692085074e-08,12.281907407407404
56600,3.260358787431213e-08,12.281907407407404
56700,3.452850991430486e-08,12.281907407407404
56800,4.6743173508776794e-08,12.281907407407404
56900,3.4450331348060685e-08,12.281907407407404
57000,3.2675044221523866e-08,12.281907407407404
57100,4.719240326237164e-09,12.281907407407404
58400,1.8324997514020015e-06,12.773183703703701
58500,2.1095243568987902e-09,12.773183703703701
58600,2.1307842199399758e-09,12.773183703703701
58700,2.102644438675264e-09,12.773183703703701
58800,2.072487357081649e-09,12.773183703703701
58900,2.3791896343010113e-09,12.773183703703701
59000,2.3580862486086106e-08,12.773183703703701
59100,2.377031412252698e-08,12.773183703703701
59200,2.481163041306046e-08,12.773183703703701
59300,2.590462847692419e-08,12.773183703703701
59400,1.8247179604961546e-09,12.773183703703701
59500,1.3523488019754484e-08,12.773183703703701
59600,1.7702476456725897e-08,12.773183703703701
59700,1.930790205919983e-08,12.773183703703701
59800,2.066352702652262e-08,12.773183703703701
59900,2.209852371098434e-08,12.773183703703701
60000,2.3669528656197766e-08,12.773183703703701
60100,2.5376649662456044e-08,12.773183703703701
60200,2.7183244548054918e-08,12.773183703703701
60300,2.9022766612280373e-08,12.773183703703701
60400,2.150220083189225e-09,12.773183703703701
60500,1.830600506197459e-08,12.773183703703701
60600,2.769902426089172e-08,12.773183703703701
60700,2.9004884487900705e-08,12.773183703703701
60800,3.4478824142841854e-08,12.773183703703701
60900,3.023421242911186e-08,12.773183703703701
61000,3.690922746522914e-08,12.773183703703701
61100,3.5928644661879475e-08,12.773183703703701
61200,3.878948715807617e-08,12.773183703703701
61300,4.345005374172686e-08,12.773183703703701
62700,1.5897863922727254e-07,13.26446
62800,2.2143620389812106e-09,13.26446
62900,2.2262748864598424e-09,13.26446
63000,2.208186055645003e-09,13.26446
63100,2.1875342519381635e-09,13.26446
63200,2.1649545363484823e-09,13.26446
63300,2.1411754836459094e-09,13.26446
63400,1.5762656664479334e-08,13.26446
63500,1.8490588267391855e-08,13.26446
63600,2.0833901940794956e-08,13.26446
63700,2.060832059649534e-09,13.26446
63800,1.784639640413353e-08,13.26446
63900,2.2478827113821336e-08,13.26446
64000,2.5299988291949603e-08,13.26446
64100,2.2334834588115266e-08,13.26446
64200,2.3755850732655683e-08,13.26446
64300,2.6739294385933668e-08,13.26446
64400,3.0458694523700033e-08,13.26446
64500,4.5612342386407485e-08,13.26446
64600,4.626272473936695e-08,13.26446
64700,1.279842230681688e-08,13.26446
64800,2.275492197474823e-08,13.26446
64900,2.9093599450351325e-08,13.26446
65000,3.474084311489853e-08,13.26446
65100,3.3584210190513677e-08,13.26446
65200,3.826774156254884e-08,13.26446
65300,4.016919164026703e-08,13.26446
65400,3.3783491566257916e-08,13.26446
65500,3.46779671471289e-08,13.26446
65600,3.7560134000863884e-08,13.26446
65700,1.1008088724167787e-08,13.26446
65800,2.1246735241271875e-08,13.26446
65900,2.8488803865675072e-08,13.26446
66000,4.017531045381181e-08,13.26446
66100,3.26275783081109e-08,13.26446
66200,3.626877781338216e-08,13.26446
66300,3.8498711219052855e-08,13.26446
66400,3.202942050623664e-08,13.26446
66500,3.1287839118311094e-08,13.26446
66600,3.4669063396365224e-08,13.26446
