epoch,ref_mse
11600,1.545436876094259e-07
11700,6.042357835986697e-07
11800,7.715496198662415e-07
11900,2.0065193364244297e-09
12000,3.65638567689791e-08
12100,1.8519803117361878e-09
12200,3.3077671067044415e-09
12300,3.1988655953444745e-07
12400,1.8518115617596081e-09
12500,1.6762536954070214e-09
12600,8.917662790786453e-08
12700,1.7474969767054821e-09
12800,1.570878384094732e-09
12900,3.505797488174832e-09
13000,5.064298608966705e-09
13100,1.468008110982907e-09
13200,8.582870833929607e-09
13300,1.4400202452724796e-09
13400,1.4815382002187406e-08
13500,6.538700827167076e-07
13600,1.3411767526173938e-09
13700,2.273450009956146e-09
13800,2.9043873808138287e-09
13900,4.1785921454343036e-07
14000,1.2583114557625604e-09
14100,1.258179664164598e-09
14200,2.2460376002272038e-07
14300,2.382517791298901e-07
14400,1.0443245225014844e-09
14500,9.518503019606615e-08
14600,1.0093965414791823e-09
14700,2.7545966446366008e-09
14800,1.6783102267948688e-07
14900,9.812542164024204e-10
15000,1.1720719886038663e-08
15100,1.0010126478802026e-07
15200,8.512917516181329e-10
15300,8.167485145961401e-08
15400,7.503454266792484e-10
15500,6.748136243123407e-10
15600,1.5874749952394477e-08
15700,6.862438267952521e-07
15800,6.955706405866401e-10
15900,2.4805474838569414e-07
16000,5.578990074724035e-10
16100,4.777666106370804e-09
16200,4.955866932911794e-10
16300,1.3298152760459302e-09
16400,1.2272809034179012e-09
16500,4.36827675085981e-10
16600,3.903985568395684e-09
16700,7.463151680348171e-10
16800,3.9977945561516827e-10
16900,5.558471821731097e-10
17000,6.223030330325987e-10
17100,7.914062739263688e-10
17200,3.957245863259249e-09
17300,3.0780019562531566e-10
17400,3.987917651656254e-07
17500,1.7217798912808316e-08
17600,2.9883945456902497e-10
17700,2.360569059267876e-10
17800,2.9879026623063494e-08
17900,2.173550951473361e-10
18000,8.543807020139455e-08
18100,5.391601561758795e-09
18200,1.869333524785413e-10
18300,5.05494024854903e-09
18400,1.7390124097648137e-10
18500,4.727326332065182e-09
18600,1.6342554443971493e-10
18700,7.904526955563827e-10
18800,1.787481652870805e-10
18900,3.081364619845764e-08
19000,1.474218630666556e-10
19100,1.3129872037707782e-10
19200,2.554144949875515e-10
19300,5.816711687534975e-10
19400,1.1765245570942463e-10
19500,9.805402835655111e-09
19600,1.0376885741468137e-10
19700,9.677931834930288e-11
19800,2.3785532027333e-10
19900,3.3793861229165295e-10
19999,1.0032854034067469e-10
