i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
37275,11.1648241,34.5444202,0.00257777775,34.5444202,0,0.459235357,3.81206853,5.56625379e-11,2.92504507,,81,30669
37276,1.41739011,0.616121671,0.0539156958,0.949683764,9000,0.100013798,0.133046159,2.43501977e-08,0.171824063,,81,4253
37277,12.8653272,50.9568368,0.00760480194,50.9568368,0,0.671098277,5.62333958,4.84448794e-10,1.78388251,,81,17874
37278,3.17527302,0.754920538,0.0226313309,0.882004145,9000,0.0568827434,0.131554888,4.29034537e-09,0.583614666,,81,9526
37279,2.08059133,0.59156879,0.0400168959,0.953812931,9000,0.0760984685,0.131427133,1.34140172e-08,0.292816725,,81,6242
37280,10.2411549,26.9015435,0.00234844504,26.9015435,0,0.364415746,2.96811792,4.6199031e-11,3.23263628,,81,33168
37281,2.28933544,0.619563708,0.0361064152,0.945564774,9000,0.0709014096,0.13159674,1.09204568e-08,0.338147631,,81,6868
37282,3.07532925,0.744031001,0.0238345449,0.891148019,9000,0.0580391875,0.13189434,4.75867222e-09,0.550764223,,81,9226
37283,0.130827082,0.85224968,0.0881279827,0.85224968,0,0.154869166,0.128958777,6.50578522e-08,0.0112447078,,81,1043
37284,4.05779705,0.903091864,0.0150838008,0.903091864,0,0.0527740802,0.132112838,1.90587161e-09,0.94984534,,81,12174
37285,6.93206894,7.33503489,0.00177809671,7.33503489,0,0.123296402,0.808486967,2.64839538e-11,2.85079329,,81,37012
37286,4.94463971,1.76100639,0.0105035978,1.76100639,0,0.0603529894,0.205636906,9.24162268e-10,1.48141266,,81,14834
37287,11.4617523,37.1942944,0.00310659353,37.1942944,0,0.49249673,4.10462509,8.08427223e-11,2.77284157,,81,25077
37288,12.831695,50.6035666,0.00747019952,50.6035666,0,0.66644221,5.58436456,4.67451402e-10,1.80952351,,81,18061
37289,7.0908383,7.98481287,0.00137784734,7.98481287,0,0.131005264,0.880057309,1.59028246e-11,2.92779018,,81,38224
37290,3.80391843,0.827821802,0.0167823651,0.827821802,0,0.0528942115,0.129272097,2.35927407e-09,0.829039949,,81,11412
37291,9.55641699,21.8342999,0.00276679191,21.8342999,0,0.301722809,2.40855553,6.41246572e-11,3.32753775,,81,28410
37292,0.338359914,0.839166231,0.0906521847,0.839166231,0,0.148361529,0.118859605,6.88380585e-08,0.0313055921,,81,320
37293,3.05751295,0.741945243,0.024057781,0.892731402,9000,0.0582577111,0.131942707,4.8482298e-09,0.545065616,,81,9173
37294,5.10382468,2.02704217,0.00975418338,2.02704217,0,0.0631077937,0.232417358,7.96991878e-10,1.59340142,,81,15312
37295,1.50012148,0.602583078,0.0519042014,0.954207009,9000,0.0965010228,0.132803209,2.25671695e-08,0.185233784,,81,4501
37296,11.7263311,39.6333195,0.00373887586,39.6333195,0,0.523420625,4.37386419,1.17099261e-10,2.61514537,,81,23823
37297,3.230286,0.760402518,0.0220040451,0.87678729,9000,0.0563022693,0.131321221,4.05580546e-09,0.602355499,,81,9691
37298,3.62415577,0.799083491,0.0181840728,0.836021216,9000,0.0534770098,0.129366163,2.76983812e-09,0.751457198,,81,10873
37299,5.51697585,2.86972876,0.00780286998,2.86972876,0,0.0720776294,0.320772312,5.10012481e-10,1.8986467,,81,17602
37300,2.17763849,0.603186178,0.0381780628,0.950362677,9000,0.0735444353,0.131472148,1.22095551e-08,0.313403146,,81,6533
37301,13.2449285,55.0229026,0.00919633938,55.0229026,0,0.724831664,6.07191668,7.08438318e-10,1.501852,,81,15726
37302,12.3509021,45.6784579,0.00566952356,45.6784579,0,0.601768822,5.04096586,2.69255877e-10,2.17700725,,81,20651
37303,2.19726182,0.605858763,0.0378103418,0.949581715,9000,0.0730579078,0.13148913,1.19754894e-08,0.317667242,,81,6592
37304,7.92804884,11.90066,0.00189048471,11.90066,0,0.178577399,1.31190637,2.99376979e-11,3.21307433,,81,36693
37305,4.19675746,0.970130015,0.0142625373,0.970130015,0,0.0530949705,0.13608452,1.70398454e-09,1.0218228,,81,12591
