i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1708,0.242243424,0.877417938,0.000186335706,0.877417938,0,0.00359805009,0.0437779333,3.85788835e-12,1.27695754e-05,,401,2353
1709,0.904668212,0.924124095,0.000317359033,0.924124095,0,0.0040039419,0.0464710573,1.11907506e-11,0.000137985441,16600,401,587
1710,0.278807193,0.884609911,0.00016775063,0.884609911,0,0.00365593556,0.0441402977,3.12669708e-12,1.79357416e-05,18900,401,2610
1711,0.755704761,0.91912917,0.0002827038,0.91912917,0,0.00403286409,0.046084031,8.88015982e-12,0.000108312904,16000,401,847
1712,0.471436262,0.916248104,0.000270152999,0.916248104,0,0.00333810023,0.0458031702,8.10918252e-12,5.35930012e-05,2800,401,1105
1713,0.619636178,0.923208185,0.000237054473,0.923208185,0,0.0038659737,0.0461981366,6.24386925e-12,8.65452928e-05,18850,401,1675
1714,0.804836452,0.918167004,0.000318768016,0.918167004,0,0.00397839659,0.0460815465,1.12903387e-11,0.000116027078,14600,401,559
1715,0.924016774,0.927301795,0.000312899381,0.927301795,0,0.00417132098,0.0466362978,1.08784469e-11,0.000143358948,16600,401,707
1716,0.151489541,0.861487005,0.000182364016,0.861487005,0,0.00308264873,0.0430043358,3.6951816e-12,1.65213579e-05,,401,2404
1717,0.852952898,0.919233079,0.000331757252,0.919233079,0,0.00387647632,0.0461863151,1.22292083e-11,0.000125314947,12300,401,265
1718,0.442745835,0.912903855,0.000256727537,0.912903855,0,0.00338797854,0.045620128,7.32322534e-12,4.7242252e-05,12350,401,1352
1719,0.995740652,0.947526153,0.000462084036,0.947526153,0,0.00501310762,0.0476576833,2.37246285e-11,0.000167093939,,401,63
1720,0.786755145,0.918348894,0.000307236293,0.918348894,0,0.00400514108,0.0460730169,1.04882378e-11,0.000113093123,15000,401,744
1721,0.0784464255,0.853180825,6.40122671e-05,0.853180825,0,0.00306877854,0.0426004254,4.55285593e-13,2.26038214e-05,15750,401,2957
1722,0.799049675,0.918197857,0.000315513856,0.918197857,0,0.00398779289,0.0460773412,1.10609992e-11,0.000115158089,14900,401,622
1723,0.826189876,0.918318255,0.000328248791,0.918318255,0,0.00393738892,0.046111197,1.19719188e-11,0.000119942705,14000,401,387
1724,0.247886553,0.878516922,0.000183175448,0.878516922,0,0.00361199011,0.0438329085,3.72813832e-12,1.34631918e-05,,401,2394
1725,0.846368134,0.918921991,0.000331836301,0.918921991,0,0.00389181112,0.0461633999,1.22350367e-11,0.000123942506,12900,401,251
1726,0.512304723,0.919888989,0.000275428035,0.919888989,0,0.00343317555,0.0459985113,8.4289558e-12,6.30092561e-05,15700,401,919
1727,0.191010296,0.867895877,0.000204126239,0.867895877,0,0.0033750649,0.0433091632,4.62972461e-12,1.16374082e-05,,401,2023
1728,0.657940507,0.922559198,0.00022957449,0.922559198,0,0.00396158508,0.0461854935,5.8560496e-12,9.3639729e-05,17800,401,1904
1729,0.220888555,0.873330314,0.000197415923,0.873330314,0,0.00352689187,0.0435748955,4.33033851e-12,1.10044614e-05,,401,2202
1730,0.71006602,0.920804023,0.000247342205,0.920804023,0,0.00403013999,0.0461316634,6.79757407e-12,0.000101748646,16200,401,1500
1731,0.318291694,0.892347523,0.000165812685,0.892347523,0,0.00364532169,0.0445362934,3.05487182e-12,2.43579018e-05,18250,401,2649
1732,0.838542342,0.918628152,0.000330967536,0.918628152,0,0.00390994598,0.0461400615,1.21710567e-11,0.000122367598,8200,401,306
1733,0.291450381,0.887107596,0.000164364823,0.887107596,0,0.00365972289,0.0442674692,3.00175499e-12,1.9982193e-05,18250,401,2690
1734,0.979223132,0.941543556,0.000392201506,0.941543556,0,0.00478971233,0.0473580037,1.70913357e-11,0.000160864854,17200,401,136
1735,0.785385013,0.918372298,0.000306232566,0.918372298,0,0.00400684738,0.0460728949,1.04198205e-11,0.000112893939,15150,401,749
1736,0.749901891,0.919320615,0.00027787152,0.919320615,0,0.0040354891,0.0460886763,8.57917575e-12,0.00010754106,16050,401,868
1737,0.739803374,0.919675645,0.000269423777,0.919675645,0,0.0040380307,0.0460980849,8.06546351e-12,0.000105980737,16050,401,1121
1738,0.550882459,0.922086221,0.00026694,0.922086221,0,0.00360677547,0.0461173422,7.91744039e-12,7.2039519e-05,18850,401,1175
1739,0.780630112,0.918462525,0.00030280457,0.918462525,0,0.00401243956,0.0460729535,1.01878453e-11,0.000112116729,15150,401,765
1740,0.0952405259,0.854598027,6.82332242e-05,0.854598027,0,0.00283409521,0.042680513,5.17308098e-13,2.25242549e-05,12750,401,2945
1741,0.772394598,0.918649912,0.000296449479,0.918649912,0,0.00402083355,0.0460747719,9.76469927e-12,0.000110915491,15600,401,792
1742,0.0705610216,0.852630153,9.00873593e-05,0.852630153,0,0.0032047461,0.0425676464,9.01748034e-13,2.21812488e-05,17050,401,2900
1743,0.604218245,0.923239231,0.000243418631,0.923239231,0,0.00381677044,0.0461929796,6.58362555e-12,8.36084328e-05,18850,401,1563
1744,0.395037144,0.906033024,0.000220690463,0.906033024,0,0.00350099515,0.0452514363,5.41158674e-12,3.7622705e-05,15150,401,1956
1745,0.244694754,0.877894461,0.000185030382,0.877894461,0,0.00360435049,0.0438017518,3.80402693e-12,1.31291049e-05,,401,2372
1746,0.213475317,0.871945756,0.000200261351,0.871945756,0,0.00349504084,0.0435066936,4.45606762e-12,1.08009345e-05,,401,2151
1747,0.386963189,0.904726087,0.00021359005,0.904726087,0,0.00351993501,0.0451822177,5.06896772e-12,3.61449475e-05,15600,401,1984
1748,0.293246925,0.887461592,0.000164123631,0.887461592,0,0.00365966935,0.0442855445,2.99295182e-12,2.02787414e-05,18250,401,2700
1749,0.580069482,0.922972968,0.000254596371,0.922972968,0,0.00372853818,0.046170563,7.20214577e-12,7.85386204e-05,18850,401,1386
1750,0.801540256,0.918181272,0.000316977797,0.918181272,0,0.00398384072,0.0460789734,1.11638804e-11,0.000115514718,14900,401,593
1751,0.411357254,0.908554111,0.00023445264,0.908554111,0,0.003461805,0.0453856935,6.10756004e-12,4.07470557e-05,14600,401,1726
1752,0.724540293,0.920247482,0.000257360956,0.920247482,0,0.00403688758,0.0461146295,7.35940684e-12,0.000103768313,16100,401,1343
1753,0.703004301,0.921072979,0.000242970409,0.921072979,0,0.00402485041,0.0461400652,6.55940216e-12,0.000100612345,16200,401,1572
1754,0.26978147,0.882824597,0.000171504357,0.882824597,0,0.00364845338,0.0440497987,3.26819381e-12,1.65455427e-05,18900,401,2549
1755,0.586240411,0.923079656,0.00025187206,0.923079656,0,0.00375228717,0.0461780649,7.04883717e-12,7.99120959e-05,18850,401,1430
1756,0.401484281,0.907048705,0.000226160241,0.907048705,0,0.00348560898,0.0453054028,5.68316162e-12,3.88579376e-05,15100,401,1935
1757,0.663399875,0.922411484,0.000229692123,0.922411484,0,0.00397200589,0.0461812953,5.86205238e-12,9.44223704e-05,17550,401,1889
1758,0.0559172705,0.851811394,0.000164553012,0.851811394,0,0.00349282369,0.0425159648,3.00863265e-12,2.0603162e-05,19000,401,2683
1759,0.547568262,0.921944082,0.000268162999,0.921944082,0,0.00359215508,0.0461093587,7.99015491e-12,7.12878638e-05,18850,401,1149
1760,0.999527872,0.949021715,0.000481525924,0.949021715,0,0.0050667198,0.0477324409,2.57630239e-11,0.000168514956,,401,45
1761,0.825879037,0.918312654,0.000328105974,0.918312654,0,0.00393805654,0.0461105866,1.19615033e-11,0.000119932783,14000,401,389
1762,0.261353523,0.881160572,0.000175781689,0.881160572,0,0.00363761632,0.0439657612,3.4332447e-12,1.53165528e-05,18900,401,2489
1763,0.894784272,0.922810434,0.000321114442,0.922810434,0,0.00392862312,0.0464015221,1.1457165e-11,0.000135438963,16600,401,520
1764,0.583803356,0.923040686,0.000252846931,0.923040686,0,0.00374300542,0.0461752483,7.10350786e-12,7.93006117e-05,18850,401,1416
1765,0.101684421,0.855226458,8.37311668e-05,0.855226458,0,0.00276796198,0.0427145329,7.78989811e-13,2.22141729e-05,10050,401,2912
1766,0.0475326814,0.851465834,0.000216758003,0.851465834,0,0.00367653971,0.0424921261,5.22044798e-12,1.90561768e-05,,401,1971
1767,0.217437938,0.872683231,0.000198841479,0.872683231,0,0.00351253412,0.043542982,4.39310376e-12,1.08759557e-05,,401,2178
1768,0.292610496,0.887336191,0.000164123716,0.887336191,0,0.00365970556,0.0442791392,2.99295492e-12,2.01207894e-05,18250,401,2699
1769,0.821722031,0.918248801,0.000326590728,0.918248801,0,0.00394674284,0.0461029916,1.18512782e-11,0.000119056999,14050,401,420
1770,0.40722394,0.907931546,0.000231076286,0.907931546,0,0.00347178873,0.0453524426,5.93291668e-12,3.99502074e-05,14600,401,1819
1771,0.956507325,0.9346723,0.000334883814,0.9346723,0,0.00451049833,0.0470119997,1.24607966e-11,0.000153480126,16450,401,225
1772,0.241990849,0.877368842,0.000186539257,0.877368842,0,0.00359738131,0.0437754805,3.86632159e-12,1.27356992e-05,,401,2351
1773,0.0569510423,0.851860293,0.000158445488,0.851860293,0,0.00347111705,0.0425191991,2.78944142e-12,2.07323404e-05,19000,401,2766
1774,0.475061864,0.916625162,0.00027124825,0.916625162,0,0.00333525776,0.0458238897,8.17506813e-12,5.43834499e-05,2700,401,1080
1775,0.357108086,0.899589813,0.000187954038,0.899589813,0,0.00358441795,0.044912284,3.92519114e-12,3.08614809e-05,16750,401,2333
1776,0.269331694,0.882735916,0.000171736935,0.882735916,0,0.00364797549,0.0440453119,3.27706388e-12,1.64737146e-05,18900,401,2546
1777,0.930079401,0.928474439,0.000313253384,0.928474439,0,0.0042286892,0.0466966402,1.09030758e-11,0.000145265561,16600,401,686
1778,0.736457705,0.919798121,0.000266809293,0.919798121,0,0.00403829695,0.0461015096,7.90968873e-12,0.00010557022,16100,401,1178
1779,0.680350661,0.921887161,0.000232950096,0.921887161,0,0.00399938329,0.0461655403,6.02952745e-12,9.72279778e-05,17050,401,1764
1780,0.629689872,0.92311135,0.000233873523,0.92311135,0,0.00389484092,0.0461980576,6.07742499e-12,8.85635679e-05,18700,401,1744
1781,0.115859404,0.856764625,0.000119583103,0.856764625,0,0.00276521478,0.0427892867,1.58890205e-12,2.10735705e-05,4200,401,2845
1782,0.637962937,0.922990142,0.000231651565,0.922990142,0,0.00391660675,0.0461961476,5.96249416e-12,9.00752025e-05,17900,401,1801
1783,0.57019347,0.922744776,0.00025904593,0.922744776,0,0.00368896741,0.0461559003,7.45608819e-12,7.63170055e-05,18850,401,1316
1784,0.553867757,0.922206804,0.000265740319,0.922206804,0,0.00361985013,0.0461241828,7.84643523e-12,7.26200075e-05,18850,401,1198
1785,0.891833305,0.92245611,0.000322348608,0.92245611,0,0.00390785032,0.0463825456,1.15454028e-11,0.000134773334,12350,401,498
1786,0.706916928,0.920924411,0.000245276591,0.920924411,0,0.00402794079,0.0461354162,6.68451181e-12,0.00010119581,16200,401,1533
1787,0.729891241,0.920043752,0.000261494705,0.920043752,0,0.0040379813,0.0461085888,7.59772011e-12,0.000104538086,16100,401,1276
