epoch,ref_mse
0,1.2530321391824706
100,1.252556434941755
1400,1.2369338844391566
2100,1.2197981429773914
2800,1.201654960350569
3500,1.1788734177743208
4200,1.1550955512903744
4900,1.1245654428164928
5600,1.0975337951011808
6300,1.051862759151736
6400,1.051853666394484
7100,1.0027276888842027
7900,0.9419781187878453
8500,0.8684653582868117
9100,0.7903536921842889
9900,0.7010635323222211
10600,0.6055172481204782
11300,0.5286714684397749
11400,0.5286709957644291
12100,0.4211402422402719
12900,0.3362395332464571
13000,0.33623949136537945
13700,0.23467954173100475
13800,0.23467918589322792
14500,0.16981345239916215
14600,0.16981151104189118
14700,0.16981149137088317
15400,0.10695178686738781
15500,0.10695169240852327
16200,0.06306532212251441
16300,0.06286522347003623
17000,0.03106026541204833
17100,0.03105461752394191
17200,0.03105458897973091
17300,0.031054588739065945
17400,0.031054588737114006
17500,0.03105458872519792
17600,0.031054604587687662
17700,0.031054599927011036
17800,0.031054599735950972
17900,0.031054599388819673
18000,0.03105459916883358
18100,0.031054599215694128
18200,0.03105459983554412
18300,0.031054602015469838
18400,0.031054608474357027
18500,0.03105461859601355
18600,0.031054627181165893
18700,0.031054639402906262
18800,0.031054644440035983
18900,0.031054627452298623
19000,0.031054650755116976
19100,0.031054651899925383
19200,0.03105464291672181
19300,0.03105464440271595
19400,0.031054643120005696
19500,0.031054665276638162
19600,0.031054641902785927
19700,0.031054640216075385
19800,0.031054652827634255
19900,0.03105464949766592
20000,0.03105464762434276
20100,0.03105464717393541
20200,0.031054635044033232
20300,0.031054633876620368
20400,0.031054637047844655
20500,0.031054632443082264
20600,0.03105463136542738
20700,0.03105461380323613
20800,0.031054626416710897
20900,0.03105462860636149
21000,0.031054625093735095
21100,0.031054620991305026
21700,0.008864253641492237
21800,0.00885521232416607
21900,0.008855195258177902
22000,0.00885519524986459
22100,0.008855195242564565
22200,0.008855195234201686
22300,0.008855195224685138
22400,0.00885519521403061
22500,0.00885519520223646
22600,0.00885519518928929
22700,0.008855196158071262
22800,0.008855199566906622
22900,0.008855199540431461
23000,0.008855209425161104
23100,0.008855202804944933
23200,0.008855233454434413
23300,0.008855245629176159
23400,0.008855224434980607
23500,0.008855238077040754
23600,0.008855247355504532
23700,0.008855247437138917
23800,0.008855229769624587
23900,0.008855236482853922
24000,0.008855225920034656
24100,0.008855256350196941
24200,0.008855238393371892
24300,0.008855241503424812
24400,0.008855231129995374
24500,0.008855213218738348
24600,0.008855229916944684
24700,0.008855223262249289
24800,0.00885522445454187
24900,0.00885524623227979
25000,0.008855225738563097
25100,0.008855223298246876
25200,0.008855235641804283
25300,0.00885522186196884
25400,0.008855204486430833
25500,0.008855230699425521
25600,0.008855225016532627
26300,0.0014848647003025872
27100,1.932996476896809e-08
