arch,depth,width,n_params,activation,ic,gamma,epochs,lbfgs_iters,seed,n_collocation,lr_start,lr_end,t_start,t_end,mae_x,rmse_x,max_abs_error_x,mae_y,rmse_y,max_abs_error_y,mae_z,rmse_z,max_abs_error_z,mae_combined_l2,rmse_combined_l2,max_abs_error_combined_l2,rel_mae_x,r2_x,final_x,final_ref_x,final_err_x,rel_mae_y,r2_y,final_y,final_ref_y,final_err_y,rel_mae_z,r2_z,final_z,final_ref_z,final_err_z,err_norm_p50,err_norm_p90,err_norm_p99,err_norm_max,final_loss,best_loss,residual_mse_collocation,residual_mse_dense,residual_generalisation_gap,invariant_1_max_drift,invariant_1_max_drift_reference,invariant_2_max_drift,invariant_2_max_drift_reference,wall_clock_s,ms_per_epoch,epochs_to_1e-04,epochs_to_1e-06,epochs_to_1e-08,device,peak_mem_mb,n_snapshots
4x60_seq,4,60,11283,tanh,hard,1,20000,0,0,3000,0.001,0.0001,0,10,0.279340444,0.313183959,0.489714612,1.39192689,1.92965544,3.26225511,0.524156427,0.642971046,1.12617887,1.63431084,2.05792761,3.27762208,1.45161175,-21.8320208,0.13855356,0.367696645,-0.229143085,0.423877206,-1.23940741,1.5556792,-1.54896315,3.10464235,0.246762897,-0.084762785,-0.402676105,0.372835314,-0.77551142,1.48010369,3.25729098,3.27738469,3.27762208,0.000387782347,0.000387782347,0.000387765434,0.000389779113,1.00519303,0.128153194,2.76096939e-10,0.0981094328,3.53683119e-10,171.37579,8.56878952,,,,cpu,,401
