i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
1747,3.86963201,0.507238361,0.0241114517,0.507238361,0,0.0401905525,0.0405178179,6.45957893e-08,0.818456126,,401,1248
1748,2.93246937,0.413961176,0.0346712761,0.460033791,50,0.0400866588,0.0468197895,1.33566376e-07,0.46885602,,401,880
1749,5.80069494,0.756663234,0.00393451831,0.756663234,0,0.0614647468,0.0476310638,1.72004826e-09,2.07268522,,401,2861
1750,8.01540279,3.80314372,0.00694597952,3.80314372,0,0.0611510942,0.19284904,5.36073684e-09,3.18014437,,401,2199
1751,4.1135726,0.530658995,0.0210941176,0.530658995,0,0.042167674,0.0401483949,4.94401998e-08,0.937724549,,401,1371
1752,7.24540281,2.30753288,0.00577971215,2.30753288,0,0.0678201438,0.118535715,3.71167473e-09,2.950311,,401,2477
1753,7.03004313,1.97139723,0.00557579081,1.97139723,0,0.0683514753,0.102231179,3.45438258e-09,2.85545129,,401,2537
1754,2.6978147,0.414887192,0.037022046,0.494991551,50,0.0418143481,0.0506230676,1.52292432e-07,0.404034835,,401,810
1755,5.86240435,0.78808306,0.00376981691,0.78808306,0,0.0620714916,0.0488782919,1.57905773e-09,2.11875848,,401,2904
1756,4.01484251,0.521910101,0.0223234352,0.521910101,0,0.0412898269,0.0402750199,5.537064e-08,0.887900342,,401,1320
1757,6.63399887,1.44714999,0.00482449512,1.44714999,0,0.067698146,0.0774865518,2.5861948e-09,2.64412206,,401,2694
1758,0.55917269,0.823209704,0.0740755115,0.823209704,0,0.117436256,0.11346283,6.09686823e-07,0.0534043157,,401,168
1759,5.47568274,0.638919947,0.00578163275,0.638919947,0,0.0578859989,0.0430198257,3.71414191e-09,1.82782242,,401,2475
1760,9.99527836,9.82841489,0.0304436757,9.82841489,0,0.10247632,0.492872047,1.0297971e-07,3.20886919,,401,1000
1761,8.25879002,4.37230508,0.00785125919,4.37230508,0,0.0577005163,0.221487905,6.84914121e-09,3.22182606,,401,2095
1762,2.61353517,0.419667315,0.0378385733,0.507574372,50,0.0425761488,0.0522362029,1.59084181e-07,0.382587865,,401,785
1763,8.9478426,6.24049595,0.0128679285,6.24049595,0,0.0519935203,0.315452897,1.83981759e-08,3.27646005,,401,1749
1764,5.83803368,0.775297278,0.00382845139,0.775297278,0,0.0618305878,0.0483695109,1.62856001e-09,2.10059749,,401,2887
1765,1.01684415,0.75009567,0.059131472,0.75009567,0,0.0787309765,0.0972809415,3.88503442e-07,0.104556055,,401,306
1766,0.475326806,0.832113627,0.0764723803,0.832113627,0,0.128133173,0.116711905,6.4978055e-07,0.0449907976,,401,143
1767,2.17437935,0.479889004,0.0419393747,0.572578287,50,0.0474120808,0.0625037464,1.95434572e-07,0.284567679,,401,653
1768,2.92610478,0.413735071,0.034736858,0.460973956,50,0.0401239246,0.0469089285,1.34072145e-07,0.466993523,,401,878
1769,8.21722031,4.2717901,0.00768810363,4.2717901,0,0.0583287524,0.216422646,6.56743749e-09,3.21562169,,401,2111
1770,4.0722394,0.527099403,0.0216096712,0.527099403,0,0.041787373,0.0401952794,5.18864321e-08,0.916605699,,401,1349
1771,9.56507301,8.24362215,0.0214204128,8.24362215,0,0.0726360688,0.414862509,5.0981565e-08,3.25785037,,401,1357
1772,2.41990852,0.439249011,0.0396768095,0.536371742,50,0.0445118343,0.0564145395,1.74916579e-07,0.336676701,,401,726
1773,0.5695104,0.82201176,0.0737551145,0.82201176,0,0.11622208,0.113066234,6.04424102e-07,0.0544607078,,401,171
1774,4.75061893,0.563683203,0.0132019913,0.563683203,0,0.049245147,0.0399609749,1.93658417e-08,1.31098387,,401,1732
1775,3.57108068,0.472683957,0.0276817733,0.472683957,0,0.0387984132,0.0413932451,8.51422857e-08,0.689440567,,401,1108
1776,2.69331694,0.415021836,0.0370676599,0.495652399,50,0.0418456685,0.0507072579,1.52667935e-07,0.402866734,,401,808
1777,9.3007946,7.34725728,0.0171960022,7.34725728,0,0.0598911371,0.370557502,3.28558324e-08,3.2731681,,401,1537
1778,7.36457729,2.50900206,0.00594665607,2.50900206,0,0.0673397749,0.128404789,3.92919093e-09,2.99675074,,401,2420
1779,6.80350685,1.6565026,0.00517955327,1.6565026,0,0.0681887717,0.0872395796,2.98086356e-09,2.7403216,,401,2627
1780,6.29689837,1.09897007,0.00401036037,1.09897007,0,0.065851331,0.0618560182,1.78699892e-09,2.4296043,,401,2845
1781,1.15859401,0.720231099,0.0553727162,0.720231099,0,0.0713589277,0.092742481,3.40681966e-07,0.122308315,,401,348
1782,6.37962961,1.17586641,0.00420030281,1.17586641,0,0.0663831026,0.0652287433,1.96028264e-09,2.48485693,,401,2807
1783,5.70193481,0.71255717,0.0043459117,0.71255717,0,0.0603949173,0.045899281,2.09854984e-09,1.99846973,,401,2780
1784,5.53867722,0.655841408,0.00532405908,0.655841408,0,0.0585884397,0.0436844741,3.14951168e-09,1.87527291,,401,2597
