epoch,loss,residual_loss,ic_loss,grad_norm,update_norm,lr,layer_1_grad_norm,layer_2_grad_norm,layer_3_grad_norm,layer_4_grad_norm,layer_5_grad_norm
0,0.21674039959907532,0.21674039959907532,0.0,2.5878653758994536,0.10622036457061768,0.001,0.6230466358339813,0.8741552498589813,0.926711247101356,0.9804685676240181,0.4834805813748931
10,0.04651327058672905,0.04651327058672905,0.0,0.4978494486608634,0.04038729518651962,0.00099955,0.18113209696108665,0.2076162853203422,0.1778907507157583,0.16278621405562477,0.10261139362156746
20,0.028092006221413612,0.028092006221413612,0.0,0.3869127003343916,0.020338265225291252,0.0009991,0.06525736149668934,0.08361577496979057,0.09074618790931048,0.10032917323839964,0.060942543337659215
30,0.01348672341555357,0.01348672341555357,0.0,0.19596627153873294,0.020294910296797752,0.00099865,0.07439354340810549,0.09459176747053291,0.09741975281062755,0.09420171828871858,0.046291816404165145
40,0.0035232005175203085,0.0035232005175203085,0.0,0.1629533478559963,0.018462052568793297,0.0009982,0.04551636928531902,0.052650311808005834,0.047371578472957566,0.0476761590691848,0.03600256875595734
50,0.00041734473779797554,0.00041734473779797554,0.0,0.08090916839793877,0.011602536775171757,0.00099775,0.026581372234309307,0.03291445479067549,0.03004663633597931,0.02856952467344092,0.01692709918968974
60,0.0005321833305060863,0.0005321833305060863,0.0,0.06017383670671398,0.004442616365849972,0.0009973,0.013582377867551815,0.01731421878336608,0.016596942497186018,0.019712566140997624,0.014370638510281844
70,0.00010128883877769113,0.00010128883877769113,0.0,0.024577624116511917,0.0062061189673841,0.00099685,0.004305376617285783,0.005365116582528414,0.005726368860588453,0.00677458202833447,0.005056725306479178
80,4.9864291213452816e-05,4.9864291213452816e-05,0.0,0.010901457055138376,0.002534643979743123,0.0009964,0.0029872737857807017,0.0038387969031170566,0.0031996883310544027,0.003440617978073035,0.002584534024584158
90,4.090341099072248e-05,4.090341099072248e-05,0.0,0.011792623733012606,0.0015448561171069741,0.00099595,0.0018074112282506374,0.002506973887418233,0.002564823521949762,0.0028973372840917205,0.002516331445103361
100,2.4641802156111225e-05,2.4641802156111225e-05,0.0,0.0054862817269178835,0.0010264132870361209,0.0009955,0.0023719826247661385,0.002668351936048562,0.002327819671293034,0.0023268224719235264,0.001422850120124138
110,2.3712222173344344e-05,2.3712222173344344e-05,0.0,0.0033110190531773845,0.0005480816471390426,0.00099505,0.001127331789915547,0.0012971120671173288,0.0011693811789074491,0.0012298718352920822,0.0007723097268624111
120,2.0848343410762027e-05,2.0848343410762027e-05,0.0,0.0015871159765077662,0.0005403822287917137,0.0009946,0.0003880377920103381,0.0004985821901504751,0.0004438735445577172,0.0005062678601033645,0.00035560990264671714
130,2.0787361791008152e-05,2.0787361791008152e-05,0.0,0.0015199121166546428,0.0002200063900090754,0.00099415,0.000588685961358992,0.0007039966540386644,0.0006171250192216212,0.0005578325559552496,0.0003599950410599622
140,2.0225743355695158e-05,2.0225743355695158e-05,0.0,0.0008035681662494655,0.00028758071130141616,0.0009937000000000001,0.00022625200854993103,0.00026950896450600995,0.0002285801602485825,0.0002734694879783881,0.00018009578680574907
150,1.994678495975677e-05,1.994678495975677e-05,0.0,0.00045754222256179556,0.00020834436872974038,0.00099325,0.0001782092559599487,0.00018441367894227092,0.00012813737857145528,0.00014851466402674064,0.00010084713984319032
