epoch,ref_mse,trained_until
25900,6.282718543655513e-09,5.8953155555555545
26000,1.8056367413669214e-08,5.8953155555555545
26100,4.633623796771376e-09,5.8953155555555545
26200,1.1423565410626134e-07,5.8953155555555545
26300,8.071799283342802e-08,5.8953155555555545
26400,2.234291120060359e-08,5.8953155555555545
26500,1.32862118867137e-07,5.8953155555555545
26600,2.6877813940921382e-08,5.8953155555555545
26700,1.413400166322769e-08,5.8953155555555545
26800,5.8689628544122335e-09,5.8953155555555545
26900,3.2369204937070666e-08,5.8953155555555545
27000,4.241823403348785e-09,5.8953155555555545
27100,4.613872613615713e-09,5.8953155555555545
27200,3.9032166427337944e-08,5.8953155555555545
27300,4.973595654441191e-08,5.8953155555555545
27400,8.685310820656375e-08,5.8953155555555545
27500,9.185788708104649e-09,5.8953155555555545
27600,3.8005427623204374e-08,5.8953155555555545
27700,4.394716317360028e-08,5.8953155555555545
27800,2.2437893508727202e-08,5.8953155555555545
27900,1.4451838312266487e-08,5.8953155555555545
28000,1.49410381516256e-08,5.8953155555555545
28100,4.334288281089352e-09,5.8953155555555545
28200,1.422584604603306e-08,5.8953155555555545
28300,4.6006802394193794e-08,5.8953155555555545
28400,4.750783090472559e-08,5.8953155555555545
28500,4.5819283659933966e-08,5.8953155555555545
28600,1.9461308578927995e-08,5.8953155555555545
28700,1.1945052102991813e-08,5.8953155555555545
28800,1.7105843422745565e-08,5.8953155555555545
28900,1.7101275077950434e-08,5.8953155555555545
30700,2.1171946251488864e-07,6.3865918518518505
34600,8.609361781038957e-07,7.369144444444444
38200,3.4292456249621856e-07,8.351697037037034
40200,1.95780839630831e-08,8.842973333333331
42200,2.408832906766512e-08,9.334249629629628
44200,3.0434262336904e-08,9.825525925925923
46200,4.296673453500912e-07,10.31680222222222
48200,7.364983372862074e-08,10.808078518518517
50200,5.849187416288264e-07,11.299354814814814
52200,8.193930348593532e-07,11.790631111111109
52300,7.1791516086183324e-09,11.790631111111109
52400,3.835899831106083e-09,11.790631111111109
52500,3.831118472553619e-09,11.790631111111109
52600,3.8267541970981465e-09,11.790631111111109
52700,3.821809667569097e-09,11.790631111111109
52800,3.816285129951372e-09,11.790631111111109
52900,3.8101969695876235e-09,11.790631111111109
53000,3.80355511619651e-09,11.790631111111109
53100,4.042687813941991e-09,11.790631111111109
53200,3.892241313346455e-09,11.790631111111109
53300,3.8132638208914536e-09,11.790631111111109
53400,1.036179109567279e-08,11.790631111111109
53500,1.4568101988744267e-08,11.790631111111109
53600,2.2549868396606913e-08,11.790631111111109
53700,2.8286372222061783e-08,11.790631111111109
53800,6.226440435584864e-08,11.790631111111109
53900,4.4295659597597436e-08,11.790631111111109
54000,4.7957589106985155e-08,11.790631111111109
54100,5.68462863298753e-08,11.790631111111109
56100,2.512569916117656e-07,12.281907407407404
56200,4.826912246534601e-09,12.281907407407404
56300,4.634870584004283e-09,12.281907407407404
56400,4.6254998349167476e-09,12.281907407407404
56500,4.6141917710000535e-09,12.281907407407404
56600,4.601335699691206e-09,12.281907407407404
56700,4.5870137715697075e-09,12.281907407407404
56800,4.571293411059638e-09,12.281907407407404
58800,2.2004133039147013e-07,12.773183703703701
58900,8.307608878066065e-09,12.773183703703701
59000,7.921100811069181e-09,12.773183703703701
59100,7.904554464496742e-09,12.773183703703701
59200,7.882967789107029e-09,12.773183703703701
59300,7.858473205794205e-09,12.773183703703701
59400,7.831193337899399e-09,12.773183703703701
59500,7.801214387383231e-09,12.773183703703701
59600,7.76864155212238e-09,12.773183703703701
59700,1.2820009256442912e-08,12.773183703703701
59800,7.560585476975893e-09,12.773183703703701
59900,1.495567347490589e-08,12.773183703703701
60000,2.5790121860028484e-08,12.773183703703701
60100,2.904631120202491e-08,12.773183703703701
60200,3.0151560268011623e-08,12.773183703703701
60300,3.157544650514883e-08,12.773183703703701
60400,3.358939857867077e-08,12.773183703703701
60500,3.679660989072837e-08,12.773183703703701
60600,4.218881133407812e-08,12.773183703703701
60700,4.9851303270086303e-08,12.773183703703701
60800,7.185772548027795e-09,12.773183703703701
60900,1.8010176850665693e-08,12.773183703703701
61000,3.346940734241831e-08,12.773183703703701
61100,3.817821910440877e-08,12.773183703703701
61200,5.0703789636730665e-08,12.773183703703701
61300,6.938439060135024e-08,12.773183703703701
61400,6.625072711085647e-08,12.773183703703701
61500,7.044037083541187e-08,12.773183703703701
61600,7.555555974678089e-08,12.773183703703701
61700,4.641965637014134e-08,12.773183703703701
61800,7.185528986193782e-09,12.773183703703701
61900,1.829904742005063e-08,12.773183703703701
62000,4.194516035990864e-08,12.773183703703701
62100,3.099554965924142e-08,12.773183703703701
62200,1.8394603700233445e-08,12.773183703703701
62300,4.6923047965642436e-08,12.773183703703701
62400,2.785198555595197e-08,12.773183703703701
62500,3.8817419365696265e-08,12.773183703703701
62600,5.187368784215202e-08,12.773183703703701
62700,4.88004584237848e-08,12.773183703703701
62800,6.391859122121583e-09,12.773183703703701
64800,1.6373221503750893e-08,13.26446
64900,8.984961188886466e-09,13.26446
65000,8.975709604915599e-09,13.26446
65100,8.955799078889206e-09,13.26446
65200,8.933113681852838e-09,13.26446
65300,8.907886272785972e-09,13.26446
65400,8.88038699143576e-09,13.26446
65500,8.85086474211958e-09,13.26446
65600,8.81902827768798e-09,13.26446
65700,4.158782668456894e-08,13.26446
65800,8.674981053600181e-09,13.26446
65900,3.3558802570610395e-08,13.26446
66000,3.0894426789618025e-08,13.26446
66100,3.3053902155747364e-08,13.26446
66200,3.630372526937087e-08,13.26446
66300,4.038392355320118e-08,13.26446
66400,4.521368441122544e-08,13.26446
66500,5.0422723545975986e-08,13.26446
66600,5.5412384762201555e-08,13.26446
66700,5.96024544268851e-08,13.26446
66800,8.702633540102329e-09,13.26446
66900,4.697434132840622e-08,13.26446
67000,5.58932464244405e-08,13.26446
67100,4.688660757368773e-08,13.26446
67200,6.665129752496391e-08,13.26446
67300,5.711320571891031e-08,13.26446
67400,4.927864546138927e-08,13.26446
67500,4.7981221719803357e-08,13.26446
67600,6.52007697459178e-08,13.26446
67700,4.293837539267982e-08,13.26446
67800,8.392054830717995e-09,13.26446
67900,3.651974606086637e-08,13.26446
68000,1.8569911632817483e-08,13.26446
68100,1.257039471310309e-08,13.26446
68200,9.895325148856704e-08,13.26446
68300,4.095653103087699e-08,13.26446
68400,6.823333510782529e-08,13.26446
68500,1.3944337182096583e-08,13.26446
68600,2.8038245889145498e-08,13.26446
68700,4.882016950342875e-08,13.26446
