iteration,loss,phase,window
23172,2.2086139563670936e-06,lbfgs,10
23173,2.2086101530162387e-06,lbfgs,10
23174,2.2086074199929977e-06,lbfgs,10
23175,2.2086052243985153e-06,lbfgs,10
23176,2.2085937838778585e-06,lbfgs,10
23177,2.208590146119791e-06,lbfgs,10
23178,2.208587496829041e-06,lbfgs,10
23179,2.2085853437513824e-06,lbfgs,10
23180,2.208573646701267e-06,lbfgs,10
23181,2.2085701609084243e-06,lbfgs,10
23182,2.2085675883889047e-06,lbfgs,10
23183,2.208565474259918e-06,lbfgs,10
23184,2.20855354159282e-06,lbfgs,10
23185,2.2085501955725004e-06,lbfgs,10
23186,2.2085476936209677e-06,lbfgs,10
23187,2.2085456152757898e-06,lbfgs,10
23188,2.2085334658065578e-06,lbfgs,10
23189,2.2085302485562984e-06,lbfgs,10
23190,2.2085278115941164e-06,lbfgs,10
23191,2.20852576619618e-06,lbfgs,10
23192,2.2085134170734564e-06,lbfgs,10
23193,2.208510318595545e-06,lbfgs,10
23194,2.208507941564576e-06,lbfgs,10
23195,2.2084977117884936e-06,lbfgs,10
23196,2.2084933933619463e-06,lbfgs,10
23197,2.2084904045353088e-06,lbfgs,10
23198,2.208488082829624e-06,lbfgs,10
23199,2.2084775101187126e-06,lbfgs,10
23200,2.2084733929585242e-06,lbfgs,10
23201,2.2084705054189643e-06,lbfgs,10
23202,2.2084682348195542e-06,lbfgs,10
23203,2.208457345415446e-06,lbfgs,10
23204,2.208453414255565e-06,lbfgs,10
23205,2.2084506203208816e-06,lbfgs,10
23206,2.2084483969564265e-06,lbfgs,10
23207,2.2084372150871837e-06,lbfgs,10
23208,2.2084334558690086e-06,lbfgs,10
23209,2.2084307484662387e-06,lbfgs,10
23210,2.208428568774469e-06,lbfgs,10
23211,2.208417116712065e-06,lbfgs,10
23212,2.208413516472155e-06,lbfgs,10
23213,2.208410889083877e-06,lbfgs,10
23214,2.2084087497837085e-06,lbfgs,10
23215,2.2083970481368163e-06,lbfgs,10
23216,2.208393594911028e-06,lbfgs,10
23217,2.2083910415221394e-06,lbfgs,10
23218,2.208388939586122e-06,lbfgs,10
23219,2.2083770073224523e-06,lbfgs,10
23220,2.2083736900630014e-06,lbfgs,10
23221,2.2083712051216407e-06,lbfgs,10
23222,2.2083691377557766e-06,lbfgs,10
23223,2.2083569924482957e-06,lbfgs,10
23224,2.2083538009471624e-06,lbfgs,10
23225,2.2083513793226253e-06,lbfgs,10
23226,2.2083493439452088e-06,lbfgs,10
23227,2.2083370017756615e-06,lbfgs,10
23228,2.2083339266001145e-06,lbfgs,10
23229,2.2083315635527436e-06,lbfgs,10
23230,2.2083213143227214e-06,lbfgs,10
23231,2.2083170337468865e-06,lbfgs,10
23232,2.2083140661799882e-06,lbfgs,10
23233,2.2083117573291365e-06,lbfgs,10
23234,2.208301169432427e-06,lbfgs,10
23235,2.208297086868502e-06,lbfgs,10
23236,2.208294218847895e-06,lbfgs,10
23237,2.2082919601422534e-06,lbfgs,10
23238,2.2082810592148674e-06,lbfgs,10
23239,2.2082771598151887e-06,lbfgs,10
23240,2.208274383883821e-06,lbfgs,10
23241,2.208272171575925e-06,lbfgs,10
23242,2.208260981258214e-06,lbfgs,10
23243,2.208257251290881e-06,lbfgs,10
23244,2.2082545605545254e-06,lbfgs,10
23245,2.2082523911798788e-06,lbfgs,10
23246,2.208240933387945e-06,lbfgs,10
23247,2.2082373601541035e-06,lbfgs,10
23248,2.2082347482351056e-06,lbfgs,10
23249,2.208232618588241e-06,lbfgs,10
23250,2.2082209135294475e-06,lbfgs,10
23251,2.208217485284499e-06,lbfgs,10
23252,2.2082149462859237e-06,lbfgs,10
23253,2.2082128534030236e-06,lbfgs,10
23254,2.2082009198158917e-06,lbfgs,10
23255,2.2081976256968778e-06,lbfgs,10
23256,2.208195154162813e-06,lbfgs,10
23257,2.2081930953015928e-06,lbfgs,10
23258,2.20818095046022e-06,lbfgs,10
23259,2.2081777804207913e-06,lbfgs,10
23260,2.2081753713065124e-06,lbfgs,10
23261,2.208173343931e-06,lbfgs,10
23262,2.2081610038579342e-06,lbfgs,10
23263,2.208157948604536e-06,lbfgs,10
23264,2.208155597242255e-06,lbfgs,10
23265,2.2081453254594362e-06,lbfgs,10
23266,2.20814107846006e-06,lbfgs,10
23267,2.20813812940268e-06,lbfgs,10
23268,2.208135831478407e-06,lbfgs,10
23269,2.2081252243796216e-06,lbfgs,10
23270,2.2081211728998334e-06,lbfgs,10
23271,2.2081183220866217e-06,lbfgs,10
23272,2.208116073606156e-06,lbfgs,10
23273,2.2081051564501274e-06,lbfgs,10
23274,2.2081012858384605e-06,lbfgs,10
23275,2.208098525915795e-06,lbfgs,10
23276,2.2080963231857014e-06,lbfgs,10
23277,2.2080851193892413e-06,lbfgs,10
23278,2.20808141609534e-06,lbfgs,10
23279,2.2080787402596165e-06,lbfgs,10
23280,2.20807657986208e-06,lbfgs,10
23281,2.2080651110246853e-06,lbfgs,10
23282,2.208061562514005e-06,lbfgs,10
23283,2.2080589644736497e-06,lbfgs,10
23284,2.208056843248283e-06,lbfgs,10
23285,2.2080451293984142e-06,lbfgs,10
23286,2.208041724077113e-06,lbfgs,10
23287,2.208039198010724e-06,lbfgs,10
23288,2.208037113032831e-06,lbfgs,10
23289,2.2080251726405963e-06,lbfgs,10
23290,2.2080218997849003e-06,lbfgs,10
23291,2.2080194403092975e-06,lbfgs,10
23292,2.20801738887428e-06,lbfgs,10
23293,2.2080052390701554e-06,lbfgs,10
23294,2.208002088759946e-06,lbfgs,10
23295,2.207999690893878e-06,lbfgs,10
23296,2.2079976704990363e-06,lbfgs,10
23297,2.2079853270766545e-06,lbfgs,10
23298,2.207982290137003e-06,lbfgs,10
23299,2.207979949274398e-06,lbfgs,10
23300,2.2079696508949357e-06,lbfgs,10
23301,2.2079654352127543e-06,lbfgs,10
23302,2.2079625031597965e-06,lbfgs,10
23303,2.207960215040461e-06,lbfgs,10
23304,2.207949584589363e-06,lbfgs,10
23305,2.2079455620907405e-06,lbfgs,10
23306,2.207942727073609e-06,lbfgs,10
23307,2.2079404877556877e-06,lbfgs,10
23308,2.2079295502618995e-06,lbfgs,10
23309,2.207925706477619e-06,lbfgs,10
23310,2.2079229612326993e-06,lbfgs,10
23311,2.207920767068644e-06,lbfgs,10
23312,2.207909545624707e-06,lbfgs,10
23313,2.207905867169052e-06,lbfgs,10
23314,2.2079032049788934e-06,lbfgs,10
23315,2.2079010525955324e-06,lbfgs,10
23316,2.2078895686125182e-06,lbfgs,10
23317,2.2078860431046017e-06,lbfgs,10
23318,2.20788345775389e-06,lbfgs,10
23319,2.207881344029802e-06,lbfgs,10
23320,2.2078696172582136e-06,lbfgs,10
23321,2.2078662332453087e-06,lbfgs,10
23322,2.20786371898606e-06,lbfgs,10
23323,2.2078616410346417e-06,lbfgs,10
23324,2.2078496897906616e-06,lbfgs,10
23325,2.207846436678564e-06,lbfgs,10
23326,2.207843988192249e-06,lbfgs,10
23327,2.2078419433422717e-06,lbfgs,10
23328,2.2078297845178093e-06,lbfgs,10
23329,2.207826652507144e-06,lbfgs,10
23330,2.2078242648754405e-06,lbfgs,10
23331,2.207822250656577e-06,lbfgs,10
23332,2.2078098999201923e-06,lbfgs,10
23333,2.2078068799453603e-06,lbfgs,10
23334,2.20780454861696e-06,lbfgs,10
23335,2.2077942208747644e-06,lbfgs,10
23336,2.2077900345339818e-06,lbfgs,10
23337,2.2077871182145292e-06,lbfgs,10
23338,2.207784838982798e-06,lbfgs,10
23339,2.207774182433472e-06,lbfgs,10
23340,2.207770187068143e-06,lbfgs,10
23341,2.2077673666457947e-06,lbfgs,10
23342,2.2077651356156436e-06,lbfgs,10
23343,2.2077541749509015e-06,lbfgs,10
23344,2.2077503562606026e-06,lbfgs,10
23345,2.207747624559977e-06,lbfgs,10
23346,2.2077454381294736e-06,lbfgs,10
23347,2.2077341962410093e-06,lbfgs,10
23348,2.2077305409990964e-06,lbfgs,10
23349,2.2077278913812217e-06,lbfgs,10
23350,2.2077257462170213e-06,lbfgs,10
23351,2.207714244226385e-06,lbfgs,10
23352,2.207710740196574e-06,lbfgs,10
23353,2.2077081665215197e-06,lbfgs,10
23354,2.2077060595410865e-06,lbfgs,10
23355,2.207694317033918e-06,lbfgs,10
23356,2.207690952897578e-06,lbfgs,10
23357,2.207688449483866e-06,lbfgs,10
23358,2.207686377834682e-06,lbfgs,10
23359,2.2076744128783782e-06,lbfgs,10
23360,2.2076711781651578e-06,lbfgs,10
23361,2.2076687397586445e-06,lbfgs,10
23362,2.2076667008025827e-06,lbfgs,10
23363,2.2076545301543053e-06,lbfgs,10
23364,2.207651415178136e-06,lbfgs,10
23365,2.2076490369168105e-06,lbfgs,10
23366,2.2076470282124974e-06,lbfgs,10
23367,2.207634667327069e-06,lbfgs,10
23368,2.207631663128328e-06,lbfgs,10
23369,2.2076293405159697e-06,lbfgs,10
23370,2.2076189818147563e-06,lbfgs,10
23371,2.2076148230170587e-06,lbfgs,10
23372,2.2076119213107626e-06,lbfgs,10
23373,2.207609650188542e-06,lbfgs,10
23374,2.2075989658202695e-06,lbfgs,10
23375,2.2075949959044482e-06,lbfgs,10
23376,2.207592189023061e-06,lbfgs,10
23377,2.2075899655427564e-06,lbfgs,10
23378,2.2075789799862334e-06,lbfgs,10
23379,2.207575184816785e-06,lbfgs,10
23380,2.207572465665851e-06,lbfgs,10
23381,2.207570286266271e-06,lbfgs,10
23382,2.2075590221124246e-06,lbfgs,10
23383,2.2075553886110333e-06,lbfgs,10
23384,2.207552750628933e-06,lbfgs,10
23385,2.2075506120166995e-06,lbfgs,10
23386,2.2075390902118236e-06,lbfgs,10
23387,2.207535606281197e-06,lbfgs,10
23388,2.207533043396516e-06,lbfgs,10
23389,2.207530942523821e-06,lbfgs,10
23390,2.2075191823949833e-06,lbfgs,10
23391,2.207515836843567e-06,lbfgs,10
23392,2.2075133434409233e-06,lbfgs,10
23393,2.2075112774890927e-06,lbfgs,10
23394,2.2074992969600585e-06,lbfgs,10
23395,2.2074960794346447e-06,lbfgs,10
23396,2.2074936503180317e-06,lbfgs,10
23397,2.2074916166786366e-06,lbfgs,10
23398,2.207479432284052e-06,lbfgs,10
23399,2.207476333207284e-06,lbfgs,10
23400,2.207473963571098e-06,lbfgs,10
23401,2.2074719598316556e-06,lbfgs,10
23402,2.207459586909067e-06,lbfgs,10
23403,2.2074565974202834e-06,lbfgs,10
23404,2.2074542828173885e-06,lbfgs,10
23405,2.2074438923502166e-06,lbfgs,10
23406,2.207439759433025e-06,lbfgs,10
23407,2.2074368713402843e-06,lbfgs,10
23408,2.207434607660034e-06,lbfgs,10
23409,2.207423894634143e-06,lbfgs,10
23410,2.2074199486193134e-06,lbfgs,10
23411,2.2074171543384744e-06,lbfgs,10
23412,2.2074149377744576e-06,lbfgs,10
23413,2.207403926357121e-06,lbfgs,10
23414,2.20740015326116e-06,lbfgs,10
23415,2.207397445777349e-06,lbfgs,10
23416,2.2073952728092816e-06,lbfgs,10
23417,2.2073839854064353e-06,lbfgs,10
23418,2.2073803722951005e-06,lbfgs,10
23419,2.207377745117327e-06,lbfgs,10
23420,2.2073756124873958e-06,lbfgs,10
23421,2.2073640697772364e-06,lbfgs,10
23422,2.207360604683426e-06,lbfgs,10
23423,2.207358051808158e-06,lbfgs,10
23424,2.2073559565034164e-06,lbfgs,10
23425,2.20734417766098e-06,lbfgs,10
23426,2.2073408495145313e-06,lbfgs,10
23427,2.2073383653862044e-06,lbfgs,10
23428,2.2073363046183133e-06,lbfgs,10
23429,2.207324307336594e-06,lbfgs,10
23430,2.207321105895812e-06,lbfgs,10
23431,2.2073186853762287e-06,lbfgs,10
23432,2.207316656566398e-06,lbfgs,10
23433,2.2073044572555308e-06,lbfgs,10
23434,2.2073013730453724e-06,lbfgs,10
23435,2.207299011379623e-06,lbfgs,10
23436,2.2072889344879095e-06,lbfgs,10
23437,2.2072846259318777e-06,lbfgs,10
23438,2.207281650191699e-06,lbfgs,10
23439,2.207279342984312e-06,lbfgs,10
23440,2.207268920627425e-06,lbfgs,10
23441,2.207264812053202e-06,lbfgs,10
23442,2.2072619366723273e-06,lbfgs,10
23443,2.2072596798530973e-06,lbfgs,10
23444,2.2072489378902322e-06,lbfgs,10
23445,2.207245014341342e-06,lbfgs,10
23446,2.2072422318173608e-06,lbfgs,10
23447,2.2072400216220055e-06,lbfgs,10
23448,2.207228984026115e-06,lbfgs,10
23449,2.2072252316683106e-06,lbfgs,10
23450,2.2072225350591584e-06,lbfgs,10
23451,2.2072203680038396e-06,lbfgs,10
23452,2.207209056903553e-06,lbfgs,10
23453,2.2072054629360903e-06,lbfgs,10
23454,2.207202845820516e-06,lbfgs,10
23455,2.207200718683282e-06,lbfgs,10
23456,2.207189154596738e-06,lbfgs,10
23457,2.207185707178328e-06,lbfgs,10
23458,2.207183163614441e-06,lbfgs,10
23459,2.2071810734133174e-06,lbfgs,10
23460,2.2071692752766353e-06,lbfgs,10
23461,2.207165963451327e-06,lbfgs,10
23462,2.2071634879430475e-06,lbfgs,10
23463,2.2071614319201494e-06,lbfgs,10
23464,2.207149417295059e-06,lbfgs,10
23465,2.2071462309271112e-06,lbfgs,10
23466,2.2071438183883374e-06,lbfgs,10
23467,2.2071417939913313e-06,lbfgs,10
23468,2.207129579082072e-06,lbfgs,10
23469,2.207126508794317e-06,lbfgs,10
23470,2.2071241545208937e-06,lbfgs,10
23471,2.2071140429658385e-06,lbfgs,10
23472,2.2071097592237e-06,lbfgs,10
23473,2.2071067963443436e-06,lbfgs,10
23474,2.207104495984889e-06,lbfgs,10
23475,2.207094042059497e-06,lbfgs,10
23476,2.2070899563720923e-06,lbfgs,10
23477,2.207087092874544e-06,lbfgs,10
23478,2.2070848424021423e-06,lbfgs,10
23479,2.207074071762536e-06,lbfgs,10
23480,2.2070701693279247e-06,lbfgs,10
23481,2.2070673977848245e-06,lbfgs,10
23482,2.2070651934725536e-06,lbfgs,10
23483,2.2070541298052183e-06,lbfgs,10
23484,2.2070503969259545e-06,lbfgs,10
23485,2.2070477104668903e-06,lbfgs,10
23486,2.2070455488677703e-06,lbfgs,10
23487,2.207034214133905e-06,lbfgs,10
23488,2.2070306381392477e-06,lbfgs,10
23489,2.2070280304064365e-06,lbfgs,10
23490,2.2070259083302486e-06,lbfgs,10
23491,2.2070143228012257e-06,lbfgs,10
23492,2.207010891967109e-06,lbfgs,10
23493,2.2070083570796316e-06,lbfgs,10
23494,2.207006271575754e-06,lbfgs,10
23495,2.2069944540502077e-06,lbfgs,10
23496,2.206991157530045e-06,lbfgs,10
23497,2.206988690045544e-06,lbfgs,10
23498,2.2069866383831475e-06,lbfgs,10
23499,2.2069746062099767e-06,lbfgs,10
23500,2.2069714339683635e-06,lbfgs,10
23501,2.2069690288528534e-06,lbfgs,10
23502,2.206967008505994e-06,lbfgs,10
23503,2.206954777777068e-06,lbfgs,10
23504,2.206951720528862e-06,lbfgs,10
23505,2.2069493731235434e-06,lbfgs,10
23506,2.206939227722463e-06,lbfgs,10
23507,2.2069349673097632e-06,lbfgs,10
23508,2.206932016469316e-06,lbfgs,10
23509,2.2069297224672213e-06,lbfgs,10
23510,2.2069192377102212e-06,lbfgs,10
23511,2.206915173534703e-06,lbfgs,10
23512,2.2069123211525156e-06,lbfgs,10
23513,2.2069100765650494e-06,lbfgs,10
23514,2.2068992778132167e-06,lbfgs,10
23515,2.2068953952127085e-06,lbfgs,10
23516,2.206892633935109e-06,lbfgs,10
23517,2.2068904350731728e-06,lbfgs,10
23518,2.2068793458383686e-06,lbfgs,10
23519,2.206875631250027e-06,lbfgs,10
23520,2.2068729542718327e-06,lbfgs,10
23521,2.2068707977210883e-06,lbfgs,10
23522,2.2068594397101104e-06,lbfgs,10
23523,2.2068558805830535e-06,lbfgs,10
23524,2.206853281609198e-06,lbfgs,10
23525,2.206851164211502e-06,lbfgs,10
23526,2.206839557552343e-06,lbfgs,10
23527,2.2068361422755748e-06,lbfgs,10
23528,2.2068336154803696e-06,lbfgs,10
23529,2.2068315343127606e-06,lbfgs,10
23530,2.2068196975845764e-06,lbfgs,10
23531,2.2068164154142314e-06,lbfgs,10
23532,2.206813955408734e-06,lbfgs,10
23533,2.2068119077675875e-06,lbfgs,10
23534,2.206799858201891e-06,lbfgs,10
23535,2.20679669919755e-06,lbfgs,10
23536,2.2067943009945135e-06,lbfgs,10
23537,2.2067922843775062e-06,lbfgs,10
23538,2.2067800378766326e-06,lbfgs,10
23539,2.206776992841188e-06,lbfgs,10
23540,2.2067746518271923e-06,lbfgs,10
23541,2.2067644737274103e-06,lbfgs,10
23542,2.2067602352324577e-06,lbfgs,10
23543,2.206757295659884e-06,lbfgs,10
23544,2.2067550075673818e-06,lbfgs,10
23545,2.2067444929360743e-06,lbfgs,10
23546,2.206740448958602e-06,lbfgs,10
23547,2.2067376069749733e-06,lbfgs,10
23548,2.206735367854354e-06,lbfgs,10
23549,2.2067245418711306e-06,lbfgs,10
23550,2.206720677888188e-06,lbfgs,10
23551,2.2067179262070182e-06,lbfgs,10
23552,2.206715732402483e-06,lbfgs,10
23553,2.206704618317558e-06,lbfgs,10
23554,2.2067009208887205e-06,lbfgs,10
23555,2.2066982527691334e-06,lbfgs,10
23556,2.206696100899259e-06,lbfgs,10
23557,2.206684720270234e-06,lbfgs,10
23558,2.2066811769616394e-06,lbfgs,10
23559,2.2066785861653104e-06,lbfgs,10
23560,2.206676473100396e-06,lbfgs,10
23561,2.2066648458294865e-06,lbfgs,10
23562,2.2066614451348224e-06,lbfgs,10
23563,2.2066589258908677e-06,lbfgs,10
23564,2.206656848735831e-06,lbfgs,10
23565,2.2066449932800314e-06,lbfgs,10
23566,2.2066417245537934e-06,lbfgs,10
23567,2.2066392715212023e-06,lbfgs,10
23568,2.2066372275966053e-06,lbfgs,10
23569,2.2066251609923965e-06,lbfgs,10
23570,2.206622014383905e-06,lbfgs,10
23571,2.206619622622058e-06,lbfgs,10
23572,2.206617609449267e-06,lbfgs,10
23573,2.206605347499283e-06,lbfgs,10
23574,2.206602313893932e-06,lbfgs,10
23575,2.2065999788300575e-06,lbfgs,10
23576,2.2065897693300627e-06,lbfgs,10
23577,2.206585551395076e-06,lbfgs,10
23578,2.2065826223638854e-06,lbfgs,10
23579,2.206580339770153e-06,lbfgs,10
23580,2.2065697964720323e-06,lbfgs,10
23581,2.2065657714374622e-06,lbfgs,10
23582,2.2065629391755854e-06,lbfgs,10
23583,2.2065607051365233e-06,lbfgs,10
23584,2.2065498529509664e-06,lbfgs,10
23585,2.206546006418761e-06,lbfgs,10
23586,2.2065432637055538e-06,lbfgs,10
23587,2.206541074599229e-06,lbfgs,10
23588,2.206529936621971e-06,lbfgs,10
23589,2.206526255272463e-06,lbfgs,10
23590,2.206523595425357e-06,lbfgs,10
23591,2.2065214478993783e-06,lbfgs,10
23592,2.206510045456012e-06,lbfgs,10
23593,2.206506516962184e-06,lbfgs,10
23594,2.2065039337990576e-06,lbfgs,10
23595,2.2065018247523645e-06,lbfgs,10
23596,2.206490177618398e-06,lbfgs,10
23597,2.2064867905755586e-06,lbfgs,10
23598,2.206484278374658e-06,lbfgs,10
23599,2.2064822049368762e-06,lbfgs,10
23600,2.206470331369031e-06,lbfgs,10
23601,2.206467075222986e-06,lbfgs,10
23602,2.2064646286912377e-06,lbfgs,10
23603,2.2064625882072188e-06,lbfgs,10
23604,2.2064505051385647e-06,lbfgs,10
23605,2.2064473701238915e-06,lbfgs,10
23606,2.206444984362154e-06,lbfgs,10
23607,2.2064429743742094e-06,lbfgs,10
23608,2.206430697434163e-06,lbfgs,10
23609,2.206427674514681e-06,lbfgs,10
23610,2.2064253449908365e-06,lbfgs,10
23611,2.2064151055896648e-06,lbfgs,10
23612,2.2064109069104085e-06,lbfgs,10
23613,2.2064079877282917e-06,lbfgs,10
23614,2.2064057102495905e-06,lbfgs,10
23615,2.2063951395906496e-06,lbfgs,10
23616,2.20639113228671e-06,lbfgs,10
23617,2.2063883091045806e-06,lbfgs,10
23618,2.206386079790277e-06,lbfgs,10
23619,2.2063752026248166e-06,lbfgs,10
23620,2.206371372422696e-06,lbfgs,10
23621,2.206368638079719e-06,lbfgs,10
23622,2.2063664533375235e-06,lbfgs,10
23623,2.2063552925232662e-06,lbfgs,10
23624,2.2063516262121977e-06,lbfgs,10
23625,2.206348974083282e-06,lbfgs,10
23626,2.206346830590222e-06,lbfgs,10
23627,2.2063354073220544e-06,lbfgs,10
23628,2.2063318926796296e-06,lbfgs,10
23629,2.2063293166330855e-06,lbfgs,10
23630,2.2063272113133053e-06,lbfgs,10
23631,2.2063155451612314e-06,lbfgs,10
23632,2.206312170875747e-06,lbfgs,10
23633,2.2063096652387974e-06,lbfgs,10
23634,2.206307595246831e-06,lbfgs,10
23635,2.206295704360835e-06,lbfgs,10
23636,2.2062924599660095e-06,lbfgs,10
23637,2.206290019488094e-06,lbfgs,10
23638,2.2062879821901214e-06,lbfgs,10
23639,2.2062758833255133e-06,lbfgs,10
23640,2.2062727591357954e-06,lbfgs,10
23641,2.2062703789593744e-06,lbfgs,10
23642,2.2062683719189165e-06,lbfgs,10
23643,2.2062560806185855e-06,lbfgs,10
23644,2.2062530676711542e-06,lbfgs,10
23645,2.2062507433001805e-06,lbfgs,10
23646,2.2062404755528433e-06,lbfgs,10
23647,2.206236294863885e-06,lbfgs,10
23648,2.206233384869644e-06,lbfgs,10
23649,2.2062311121467975e-06,lbfgs,10
23650,2.2062205155868275e-06,lbfgs,10
23651,2.2062165248451754e-06,lbfgs,10
23652,2.2062137101280236e-06,lbfgs,10
23653,2.20621148520271e-06,lbfgs,10
23654,2.206200584337617e-06,lbfgs,10
23655,2.20619676938043e-06,lbfgs,10
23656,2.2061940428381763e-06,lbfgs,10
23657,2.2061918621483664e-06,lbfgs,10
23658,2.2061806797014073e-06,lbfgs,10
23659,2.2061770274255307e-06,lbfgs,10
23660,2.206174382484781e-06,lbfgs,10
23661,2.2061722427331448e-06,lbfgs,10
23662,2.2061607996886144e-06,lbfgs,10
23663,2.2061572979664173e-06,lbfgs,10
23664,2.2061547285454564e-06,lbfgs,10
23665,2.206152626681603e-06,lbfgs,10
23666,2.206140942499828e-06,lbfgs,10
23667,2.206137580109891e-06,lbfgs,10
23668,2.206135080579563e-06,lbfgs,10
23669,2.20613301377987e-06,lbfgs,10
23670,2.2061211064287745e-06,lbfgs,10
23671,2.2061178729859544e-06,lbfgs,10
23672,2.2061154381380734e-06,lbfgs,10
23673,2.206113403790347e-06,lbfgs,10
23674,2.2061012899362055e-06,lbfgs,10
23675,2.2060981758305075e-06,lbfgs,10
23676,2.2060958008445053e-06,lbfgs,10
23677,2.2060937965306004e-06,lbfgs,10
23678,2.206081491558639e-06,lbfgs,10
23679,2.2060784878967817e-06,lbfgs,10
23680,2.2060761683126702e-06,lbfgs,10
23681,2.2060658738995343e-06,lbfgs,10
23682,2.2060617099764124e-06,lbfgs,10
23683,2.206058808532346e-06,lbfgs,10
23684,2.206056540223645e-06,lbfgs,10
23685,2.206045919251054e-06,lbfgs,10
23686,2.20604194393415e-06,lbfgs,10
23687,2.206039137091643e-06,lbfgs,10
23688,2.2060369162387047e-06,lbfgs,10
23689,2.206025993076223e-06,lbfgs,10
23690,2.2060221923135307e-06,lbfgs,10
23691,2.2060194730233133e-06,lbfgs,10
23692,2.206017296090209e-06,lbfgs,10
23693,2.2060060932458247e-06,lbfgs,10
23694,2.2060024540302106e-06,lbfgs,10
23695,2.2059998157697573e-06,lbfgs,10
23696,2.205997679485292e-06,lbfgs,10
23697,2.205986217830944e-06,lbfgs,10
23698,2.2059827281275117e-06,lbfgs,10
23699,2.205980164859717e-06,lbfgs,10
23700,2.205978066195601e-06,lbfgs,10
23701,2.2059663650054735e-06,lbfgs,10
23702,2.205963013675107e-06,lbfgs,10
23703,2.20596051981404e-06,lbfgs,10
23704,2.2059584559688294e-06,lbfgs,10
23705,2.2059465331196125e-06,lbfgs,10
23706,2.2059433098547585e-06,lbfgs,10
23707,2.2059408802299576e-06,lbfgs,10
23708,2.2059388486101367e-06,lbfgs,10
23709,2.205926720606974e-06,lbfgs,10
23710,2.205923615868211e-06,lbfgs,10
23711,2.205921245695697e-06,lbfgs,10
23712,2.205919243901944e-06,lbfgs,10
23713,2.205906926056564e-06,lbfgs,10
23714,2.205903931015456e-06,lbfgs,10
23715,2.2059016158669954e-06,lbfgs,10
23716,2.2058912964708704e-06,lbfgs,10
23717,2.205887148117275e-06,lbfgs,10
23718,2.205884254608329e-06,lbfgs,10
23719,2.2058819903889148e-06,lbfgs,10
23720,2.2058713465903383e-06,lbfgs,10
23721,2.2058673855946752e-06,lbfgs,10
23722,2.2058645860555963e-06,lbfgs,10
23723,2.2058623689720624e-06,lbfgs,10
23724,2.2058514249209733e-06,lbfgs,10
23725,2.205847637328233e-06,lbfgs,10
23726,2.2058449247615826e-06,lbfgs,10
23727,2.2058427513046522e-06,lbfgs,10
23728,2.205831529394223e-06,lbfgs,10
23729,2.2058279022925786e-06,lbfgs,10
23730,2.2058252702213573e-06,lbfgs,10
23731,2.205823137142327e-06,lbfgs,10
23732,2.2058116580545365e-06,lbfgs,10
23733,2.2058081794921476e-06,lbfgs,10
23734,2.2058056219232694e-06,lbfgs,10
23735,2.2058035262164563e-06,lbfgs,10
23736,2.2057918091325454e-06,lbfgs,10
23737,2.2057884680499527e-06,lbfgs,10
23738,2.2057859794357834e-06,lbfgs,10
23739,2.2057839183187076e-06,lbfgs,10
23740,2.205771980950842e-06,lbfgs,10
23741,2.2057687671117643e-06,lbfgs,10
23742,2.2057663423192503e-06,lbfgs,10
23743,2.2057643132175568e-06,lbfgs,10
23744,2.205752171996083e-06,lbfgs,10
23745,2.2057490759274457e-06,lbfgs,10
23746,2.205746710204912e-06,lbfgs,10
23747,2.205744710735365e-06,lbfgs,10
23748,2.205732380829409e-06,lbfgs,10
23749,2.2057293937640133e-06,lbfgs,10
23750,2.2057270827149823e-06,lbfgs,10
23751,2.205716740101052e-06,lbfgs,10
23752,2.2057126061531115e-06,lbfgs,10
23753,2.2057097199806656e-06,lbfgs,10
23754,2.205707459537193e-06,lbfgs,10
23755,2.2056967944886024e-06,lbfgs,10
23756,2.2056928467331722e-06,lbfgs,10
23757,2.2056900539440573e-06,lbfgs,10
23758,2.205687840340171e-06,lbfgs,10
23759,2.2056768768902396e-06,lbfgs,10
23760,2.2056731014698158e-06,lbfgs,10
23761,2.205670395112898e-06,lbfgs,10
23762,2.2056682248620325e-06,lbfgs,10
23763,2.205656985210448e-06,lbfgs,10
23764,2.205653369297057e-06,lbfgs,10
23765,2.20565074293995e-06,lbfgs,10
23766,2.205648612816499e-06,lbfgs,10
23767,2.2056371175507764e-06,lbfgs,10
23768,2.20563364927413e-06,lbfgs,10
23769,2.20563109696266e-06,lbfgs,10
23770,2.205629003980168e-06,lbfgs,10
23771,2.205617272114072e-06,lbfgs,10
23772,2.205613940486426e-06,lbfgs,10
23773,2.205611456711047e-06,lbfgs,10
23774,2.205609398106509e-06,lbfgs,10
23775,2.2055974472762694e-06,lbfgs,10
23776,2.2055942421293574e-06,lbfgs,10
23777,2.205591821789716e-06,lbfgs,10
23778,2.2055897950050268e-06,lbfgs,10
23779,2.20557764149579e-06,lbfgs,10
23780,2.205574553418134e-06,lbfgs,10
23781,2.205572191794844e-06,lbfgs,10
23782,2.2055701944632196e-06,lbfgs,10
23783,2.2055578533834976e-06,lbfgs,10
23784,2.2055548736645416e-06,lbfgs,10
23785,2.2055525663886176e-06,lbfgs,10
23786,2.205542202295027e-06,lbfgs,10
23787,2.205538081609597e-06,lbfgs,10
23788,2.2055352021919905e-06,lbfgs,10
23789,2.2055329452230474e-06,lbfgs,10
23790,2.205522260567449e-06,lbfgs,10
