i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
0,0.299121022,0.583855152,0.000326355685,0.583855152,0,0.0027395254,0.029103748,1.18342259e-11,2.60715471e-05,,401,2208
1,0.823576748,1.03752124,0.000428915125,1.03752124,0,0.00405166792,0.0517466272,2.04409094e-11,0.000216374137,19650,401,1215
2,0.344986349,0.574863039,0.00036585425,0.574863039,0,0.00272971182,0.0286607368,1.48721481e-11,3.90326524e-05,,401,2048
3,0.971327841,1.2896672,0.000812766743,1.2896672,0,0.00548594832,0.0643143037,7.33988643e-11,0.000282710166,,401,87
4,0.925395548,1.20781927,0.000626195634,1.20781927,0,0.00472465881,0.0602507208,4.35689968e-11,0.000257188052,10700,401,224
5,0.472695738,0.61191333,0.000434195717,0.61191333,0,0.00260655725,0.0305351254,2.09473245e-11,8.73706573e-05,10700,401,1082
6,0.396464467,0.5789301,0.000400496837,0.5789301,0,0.00268038514,0.0288737839,1.78219685e-11,5.73221709e-05,,401,1874
7,0.495090157,0.627210706,0.000440111974,0.627210706,0,0.0026058456,0.0313014842,2.15220611e-11,9.64029327e-05,7400,401,911
8,0.16415213,0.670052653,0.00013703448,0.670052653,0,0.00244385603,0.0334229662,2.08649429e-12,2.50989102e-05,,401,2741
9,0.604354978,0.731403206,0.000442868897,0.731403206,0,0.00309941035,0.0364794921,2.179254e-11,0.000139930128,17550,401,810
10,0.912394702,1.18522426,0.000585205282,1.18522426,0,0.00454504513,0.0591276704,3.80516914e-11,0.000250942319,12900,401,263
11,0.368332416,0.574833212,0.000382725343,0.574833212,0,0.00271049787,0.0286635253,1.62754098e-11,4.69583583e-05,,401,1969
12,0.043380864,0.798540674,0.000283561361,0.798540674,0,0.0035032172,0.0398194397,8.93411617e-12,1.73861915e-05,,401,2354
13,0.895655453,1.15649858,0.000540033391,1.15649858,0,0.00435018412,0.0576980628,3.24040071e-11,0.000243654354,2000,401,314
14,0.800756752,1.00148516,0.000416148439,1.00148516,0,0.00396162439,0.0499460083,1.92421692e-11,0.000208674629,,401,1528
15,0.384274781,0.576602048,0.000393147874,0.576602048,0,0.00269404174,0.028755031,1.71739167e-11,5.27311911e-05,,401,1916
16,0.787712276,0.981254437,0.000412051805,0.981254437,0,0.00390794287,0.0489356754,1.88651878e-11,0.000204201022,,401,1657
17,0.315486193,0.579313312,0.000341284645,0.579313312,0,0.00274129513,0.0288786281,1.29416899e-11,3.01701664e-05,,401,2150
18,0.290566772,0.586800576,0.000317908453,0.586800576,0,0.00273581558,0.0292502041,1.12295316e-11,2.42048381e-05,,401,2238
19,0.7818591,0.972265894,0.000411130067,0.972265894,0,0.00388397646,0.0484868512,1.87808814e-11,0.000202374296,,401,1700
20,0.771657228,0.95673411,0.000410042958,0.95673411,0,0.00384450042,0.0477112236,1.86816919e-11,0.000198917739,,401,1777
21,0.390958577,0.577774313,0.000397174164,0.577774313,0,0.00268663585,0.0288149354,1.75274796e-11,5.52034027e-05,,401,1893
22,0.709109783,0.865507751,0.000418229049,0.865507751,0,0.00362018133,0.0431563527,1.94350597e-11,0.000177865534,17550,401,1475
23,0.525784254,0.651841056,0.000445033551,0.651841056,0,0.00267587348,0.0325292708,2.20060957e-11,0.00010879707,2650,401,694
24,0.244128212,0.609260102,0.00026564251,0.609260102,0,0.00267630967,0.0303720155,7.84066037e-12,1.92349577e-05,,401,2409
25,0.61420542,0.742809807,0.000441286923,0.742809807,0,0.00315439581,0.0370463869,2.16371276e-11,0.000143731021,17550,401,870
26,0.204334259,0.636391851,0.000209113669,0.636391851,0,0.00256908898,0.0317326567,4.85872518e-12,2.12987963e-05,,401,2566
27,0.274673045,0.593284135,0.000301523144,0.593284135,0,0.00272328904,0.029573323,1.01018007e-11,2.15253333e-05,,401,2295
28,0.0304381531,0.814023568,0.000349789155,0.814023568,0,0.00379705866,0.0405838316,1.3594717e-11,1.32728793e-05,,401,2117
29,0.889783204,1.14651896,0.000526015674,1.14651896,0,0.00430330297,0.0572000263,3.07436099e-11,0.000241118502,2000,401,333
30,0.15943718,0.674364051,0.000127508407,0.674364051,0,0.00242911558,0.0336396448,1.80648819e-12,2.54939142e-05,,401,2763
31,0.0225370266,0.823590709,0.000393157342,0.823590709,0,0.00398757256,0.0410559585,1.7174744e-11,1.03752669e-05,,401,1915
32,0.812288284,1.01959395,0.000421639508,1.01959395,0,0.00400790921,0.0508506824,1.97533194e-11,0.000212583276,19650,401,1389
33,0.887426198,1.14252731,0.000520505509,1.14252731,0,0.00428919314,0.0570005008,3.01028872e-11,0.000240120183,2050,401,342
34,0.719491541,0.880145813,0.000415787213,0.880145813,0,0.00366149432,0.043886656,1.92087785e-11,0.000181398857,17550,401,1537
35,0.999229908,1.34096692,0.000960240171,1.34096692,0,0.00603601514,0.0668587141,1.02451243e-10,0.000302343865,,401,3
36,0.310504735,0.580541924,0.000336875589,0.580541924,0,0.00274145141,0.0289394058,1.26094625e-11,2.88336845e-05,,401,2168
37,0.531036854,0.656453087,0.000445624295,0.656453087,0,0.00269924261,0.0327583305,2.2064557e-11,0.000110993129,2650,401,659
38,0.302355319,0.582842816,0.000329344117,0.582842816,0,0.00274040598,0.0290534801,1.20519497e-11,2.68069445e-05,,401,2196
39,0.319880724,0.578342566,0.000345224562,0.578342566,0,0.00274068377,0.0288307019,1.3242222e-11,3.13817978e-05,,401,2135
40,0.280142814,0.59090689,0.000307300724,0.59090689,0,0.00272846653,0.0294547542,1.04926372e-11,2.23381827e-05,,401,2276
41,0.80455935,1.00743326,0.000417549231,1.00743326,0,0.00397704528,0.0502431254,1.9371929e-11,0.000209817074,,401,1490
42,0.0808018968,0.755302269,0.000125703825,0.755302269,0,0.00278314094,0.0376825089,1.75571686e-12,2.48602859e-05,16250,401,2768
43,0.465554029,0.607539843,0.00043172411,0.607539843,0,0.00261028318,0.0303156687,2.0709523e-11,8.43906874e-05,10700,401,1144
44,0.377869457,0.575717011,0.000388992724,0.575717011,0,0.00270089785,0.0287095424,1.68128155e-11,5.04323338e-05,,401,1937
45,0.916703224,1.19268476,0.000598226817,1.19268476,0,0.00460248252,0.0594985724,3.97639249e-11,0.000253054723,14700,401,250
46,0.120924279,0.712046239,5.38846593e-05,0.712046239,0,0.00232483239,0.035535198,3.2261739e-13,2.71664308e-05,1800,401,2963
47,0.177792266,0.657988759,0.000163330434,0.657988759,0,0.00248589779,0.0328169688,2.96409228e-12,2.39192939e-05,,401,2679
48,0.95130533,1.25359727,0.000723129678,1.25359727,0,0.0051321146,0.0625241574,5.81018367e-11,0.000270790969,,401,147
49,0.404722452,0.580983843,0.000405142723,0.580983843,0,0.00267085458,0.0289780448,1.82378473e-11,6.04570508e-05,18650,401,1848
50,0.866737604,1.1078417,0.000480331281,1.1078417,0,0.00420521656,0.0552644663,2.56353488e-11,0.000231974213,16400,401,423
51,0.516920209,0.644314284,0.000443939197,0.644314284,0,0.00264251227,0.0321550596,2.18980011e-11,0.000105318602,2000,401,760
52,0.942707837,1.23829574,0.000688671452,1.23829574,0,0.00499040353,0.0617644582,5.26964854e-11,0.000266096462,18650,401,172
53,0.632980466,0.765313375,0.00043761435,0.765313375,0,0.00325687183,0.0381653609,2.12784799e-11,0.000150613176,17550,401,986
54,0.573554635,0.697661584,0.000446065776,0.697661584,0,0.00292524977,0.0348036679,2.21082974e-11,0.000127859438,18350,401,621
55,0.840283215,1.06440971,0.000444074392,1.06440971,0,0.00411326659,0.0530911069,2.19113406e-11,0.000222235585,19650,401,751
56,0.378516555,0.575795823,0.000389352704,0.575795823,0,0.00270021911,0.0287136075,1.68439476e-11,5.06311291e-05,,401,1935
57,0.478401214,0.615585564,0.000435893982,0.615585564,0,0.00260457555,0.0307192714,2.1111507e-11,8.96837087e-05,10700,401,1037
58,0.992256463,1.32803081,0.000920848477,1.32803081,0,0.00589226405,0.0662172656,9.42179909e-11,0.00029720907,,401,24
59,0.75831598,0.936687212,0.000410064467,0.936687212,0,0.00379859813,0.046709835,1.86836519e-11,0.000194582005,17550,401,1775
60,0.724865139,0.887805109,0.000414576537,0.887805109,0,0.00368201632,0.0442688915,1.90970783e-11,0.000183224485,17550,401,1575
61,0.137600496,0.695216284,8.2256981e-05,0.695216284,0,0.00236063319,0.0346884892,7.51801214e-13,2.68389547e-05,15300,401,2872
62,0.0873030797,0.748054299,0.00010380344,0.748054299,0,0.0026792048,0.0373238798,1.19723935e-12,2.55655961e-05,16250,401,2818
63,0.141139895,0.691741806,8.9511444e-05,0.691741806,0,0.00237143266,0.0345136382,8.902554e-13,2.6677538e-05,15750,401,2853
64,0.378233761,0.575761131,0.000389172952,0.575761131,0,0.0027005182,0.0287118186,1.68283985e-11,5.04711235e-05,,401,1936
65,0.316776007,0.579017352,0.000342600792,0.579017352,0,0.0027411596,0.0288640063,1.30417003e-11,3.05198183e-05,,401,2145
66,0.430933505,0.590006924,0.000418370091,0.590006924,0,0.00264101551,0.0294339396,1.94481703e-11,7.06751349e-05,18650,401,1469
67,0.183019295,0.65353353,0.000172887606,0.65353353,0,0.00250198381,0.0325932553,3.32112491e-12,2.33691234e-05,,401,2656
68,0.947211623,1.2462976,0.000706479859,1.2462976,0,0.00506387489,0.0621617616,5.54570879e-11,0.000268587026,,401,159
69,0.552298188,0.676226409,0.000446570201,0.676226409,0,0.00280737795,0.0337397564,2.21583272e-11,0.000119514158,15450,401,526
70,0.693456948,0.843847963,0.000422282503,0.843847963,0,0.00355383987,0.0420762384,1.98136125e-11,0.000172505015,17550,401,1373
