iteration,loss,phase,window
118,1.2714289307057658e-06,adam,0
119,1.2794769940060425e-06,adam,0
120,1.234422360564194e-06,adam,0
121,1.1697953207576904e-06,adam,0
122,1.146217934490469e-06,adam,0
123,1.1725353354912939e-06,adam,0
124,1.219340482503267e-06,adam,0
125,1.2545756994933578e-06,adam,0
126,1.2562572878816786e-06,adam,0
127,1.2308718980505743e-06,adam,0
128,1.21172478189867e-06,adam,0
129,1.2148996129809271e-06,adam,0
130,1.2190805446697386e-06,adam,0
131,1.201873842922053e-06,adam,0
132,1.1679584478607598e-06,adam,0
133,1.1352268782473125e-06,adam,0
134,1.116193077704061e-06,adam,0
135,1.112568472747356e-06,adam,0
136,1.1142669029089876e-06,adam,0
137,1.1095997247444524e-06,adam,0
138,1.100443626372258e-06,adam,0
139,1.0977750339207158e-06,adam,0
140,1.1048986608280984e-06,adam,0
141,1.1151312812564862e-06,adam,0
142,1.12110061109261e-06,adam,0
143,1.1199965338677392e-06,adam,0
144,1.1147717450688824e-06,adam,0
145,1.11145962445148e-06,adam,0
146,1.1115975004201604e-06,adam,0
147,1.1105710332067943e-06,adam,0
148,1.1053903023714873e-06,adam,0
149,1.098462657189693e-06,adam,0
150,1.093252827912291e-06,adam,0
151,1.0911944032761647e-06,adam,0
152,1.091653211293817e-06,adam,0
153,1.0921795117545054e-06,adam,0
154,1.0911091393775773e-06,adam,0
155,1.0899984341780048e-06,adam,0
156,1.0908582007189817e-06,adam,0
157,1.0928894985926617e-06,adam,0
158,1.0941644478089787e-06,adam,0
159,1.0940509412087975e-06,adam,0
160,1.092964346842974e-06,adam,0
161,1.0917822807527838e-06,adam,0
162,1.0912596876988371e-06,adam,0
163,1.0909854244535909e-06,adam,0
164,1.0900135690410935e-06,adam,0
165,1.0885005092148976e-06,adam,0
166,1.0873643512237551e-06,adam,0
167,1.086936242123608e-06,adam,0
168,1.0868991440539132e-06,adam,0
169,1.0868270050899565e-06,adam,0
170,1.0864889939933423e-06,adam,0
171,1.0861036194918235e-06,adam,0
172,1.0860468257884307e-06,adam,0
173,1.0862296776025052e-06,adam,0
174,1.0862539300100395e-06,adam,0
175,1.085984206485342e-06,adam,0
176,1.0855843818297507e-06,adam,0
177,1.085263753622068e-06,adam,0
178,1.0850981540333643e-06,adam,0
179,1.0849403302759493e-06,adam,0
180,1.0846298934978045e-06,adam,0
181,1.0842545252294543e-06,adam,0
182,1.083990378878952e-06,adam,0
183,1.083855832243453e-06,adam,0
184,1.083763717035738e-06,adam,0
185,1.0836314978882012e-06,adam,0
186,1.0834363971424433e-06,adam,0
187,1.0832524199647186e-06,adam,0
188,1.0831377306695153e-06,adam,0
189,1.0830270017319746e-06,adam,0
190,1.082847563833449e-06,adam,0
191,1.0826216003341056e-06,adam,0
192,1.0823981527875556e-06,adam,0
193,1.0822005838870354e-06,adam,0
194,1.082024735264132e-06,adam,0
195,1.0818373224051069e-06,adam,0
196,1.0816264767906981e-06,adam,0
197,1.0814279169149063e-06,adam,0
198,1.081260162509835e-06,adam,0
199,1.081098438235496e-06,adam,0
200,1.0809210959560716e-06,adam,0
201,1.0807289409510152e-06,adam,0
202,1.0805358373346826e-06,adam,0
203,1.080356251627888e-06,adam,0
204,1.0801849041764386e-06,adam,0
205,1.0800049030507495e-06,adam,0
206,1.0798167402349436e-06,adam,0
207,1.079633840275919e-06,adam,0
208,1.0794615689702806e-06,adam,0
209,1.0792943588714076e-06,adam,0
210,1.0791222738248826e-06,adam,0
211,1.0789420382040525e-06,adam,0
212,1.0787616156618948e-06,adam,0
213,1.0785867540100087e-06,adam,0
214,1.0784135605259748e-06,adam,0
215,1.0782373356463314e-06,adam,0
216,1.0780573755689122e-06,adam,0
217,1.0778759265077027e-06,adam,0
218,1.0776958903104698e-06,adam,0
219,1.0775158989987907e-06,adam,0
220,1.077332498678106e-06,adam,0
221,1.077146690313053e-06,adam,0
222,1.0769613430840306e-06,adam,0
223,1.0767768335861522e-06,adam,0
224,1.0765924917071632e-06,adam,0
225,1.076407654684543e-06,adam,0
226,1.0762224058216501e-06,adam,0
227,1.0760380127750044e-06,adam,0
228,1.0758541457595223e-06,adam,0
229,1.0756686381011733e-06,adam,0
230,1.0754809160330431e-06,adam,0
231,1.0752923204871257e-06,adam,0
232,1.075104166497712e-06,adam,0
233,1.0749168286532654e-06,adam,0
234,1.074729520632359e-06,adam,0
235,1.0745415402911237e-06,adam,0
236,1.0743534054838865e-06,adam,0
237,1.07416568062539e-06,adam,0
238,1.0739779800940543e-06,adam,0
239,1.0737895230212514e-06,adam,0
240,1.0735998340137325e-06,adam,0
241,1.0734091522257456e-06,adam,0
242,1.0732180652176182e-06,adam,0
243,1.0730267415175217e-06,adam,0
244,1.072835062417434e-06,adam,0
245,1.0726429898348925e-06,adam,0
246,1.0724504814442393e-06,adam,0
247,1.0722574902003953e-06,adam,0
248,1.07206394312281e-06,adam,0
249,1.0718697734836838e-06,adam,0
250,1.071675125716072e-06,adam,0
251,1.0714801753944217e-06,adam,0
252,1.0712849092445412e-06,adam,0
253,1.0710893188399357e-06,adam,0
254,1.0708934751111518e-06,adam,0
255,1.0706974213156797e-06,adam,0
256,1.0705011082284272e-06,adam,0
257,1.0703043323233055e-06,adam,0
258,1.0701069072142116e-06,adam,0
259,1.0699088959975413e-06,adam,0
260,1.0697104891589478e-06,adam,0
261,1.069511791157398e-06,adam,0
262,1.0693127791276567e-06,adam,0
263,1.0691133695013471e-06,adam,0
264,1.0689135412745e-06,adam,0
265,1.0687133375561775e-06,adam,0
266,1.0685127435972071e-06,adam,0
267,1.0683116745394588e-06,adam,0
268,1.0681100598587088e-06,adam,0
269,1.0679079095282379e-06,adam,0
270,1.0677053192365565e-06,adam,0
271,1.067502390289947e-06,adam,0
272,1.0672991595203242e-06,adam,0
273,1.0670956007437975e-06,adam,0
274,1.0668916544898736e-06,adam,0
275,1.066687278051951e-06,adam,0
276,1.066482475332788e-06,adam,0
277,1.066277274284122e-06,adam,0
278,1.0660716970592108e-06,adam,0
279,1.06586574320259e-06,adam,0
280,1.065659402270612e-06,adam,0
281,1.0654526884988862e-06,adam,0
282,1.0652456328670807e-06,adam,0
283,1.0650382404128462e-06,adam,0
284,1.064830472382872e-06,adam,0
285,1.0646222700754732e-06,adam,0
286,1.0644136060197568e-06,adam,0
287,1.064204507396641e-06,adam,0
288,1.0639950208454808e-06,adam,0
289,1.0637851689063685e-06,adam,0
290,1.0635749407726753e-06,adam,0
291,1.0633643142592344e-06,adam,0
292,1.0631532820414246e-06,adam,0
293,1.0629418507829195e-06,adam,0
294,1.0627300226793184e-06,adam,0
295,1.0625177895008553e-06,adam,0
296,1.0623051435951494e-06,adam,0
297,1.0620920929204128e-06,adam,0
298,1.0618786615723985e-06,adam,0
299,1.0616648720279288e-06,adam,0
300,1.061450728450837e-06,adam,0
301,1.061236216266981e-06,adam,0
302,1.0610213173738444e-06,adam,0
303,1.060806026188028e-06,adam,0
304,1.0605903504106375e-06,adam,0
305,1.0603742999572227e-06,adam,0
306,1.0601578783360424e-06,adam,0
307,1.0599410841728461e-06,adam,0
308,1.0597239183832531e-06,adam,0
309,1.0595063847577742e-06,adam,0
310,1.059288482704844e-06,adam,0
311,1.0590702032526326e-06,adam,0
312,1.0588515345128468e-06,adam,0
313,1.0586324718437484e-06,adam,0
314,1.058413021499632e-06,adam,0
315,1.0581931934833334e-06,adam,0
316,1.0579729925871892e-06,adam,0
317,1.0577524166869143e-06,adam,0
318,1.0575314619236025e-06,adam,0
319,1.057310127606918e-06,adam,0
320,1.0570884153021735e-06,adam,0
321,1.0568663252179593e-06,adam,0
322,1.0566438560004337e-06,adam,0
323,1.0564210084082256e-06,adam,0
324,1.0561977879815228e-06,adam,0
325,1.055974202393682e-06,adam,0
326,1.0557502556614258e-06,adam,0
327,1.0555259455772202e-06,adam,0
328,1.0553012670330977e-06,adam,0
329,1.0550762175157565e-06,adam,0
330,1.0548507989457585e-06,adam,0
331,1.054625014654084e-06,adam,0
332,1.0543988658976224e-06,adam,0
333,1.0541723518701089e-06,adam,0
334,1.0539454722943202e-06,adam,0
335,1.053718228536333e-06,adam,0
336,1.0534906215527857e-06,adam,0
337,1.0532626496307063e-06,adam,0
338,1.0530343092674227e-06,adam,0
339,1.0528055985613851e-06,adam,0
340,1.052576519285985e-06,adam,0
341,1.0523470752522263e-06,adam,0
342,1.0521172689620007e-06,adam,0
343,1.051887100237388e-06,adam,0
344,1.0516565678118196e-06,adam,0
345,1.051425671521883e-06,adam,0
346,1.0511944125494028e-06,adam,0
347,1.0509627920192858e-06,adam,0
348,1.0507308102151105e-06,adam,0
349,1.0504984674310491e-06,adam,0
350,1.0502657651074323e-06,adam,0
351,1.050032705480583e-06,adam,0
352,1.0497992899749256e-06,adam,0
353,1.0495655182592195e-06,adam,0
354,1.0493313890859932e-06,adam,0
355,1.049096901910876e-06,adam,0
356,1.0488620574936018e-06,adam,0
357,1.0486268570724704e-06,adam,0
358,1.048391301362046e-06,adam,0
359,1.0481553905088673e-06,adam,0
360,1.0479191247122021e-06,adam,0
361,1.047682504446122e-06,adam,0
362,1.0474455300011491e-06,adam,0
363,1.0472082011432887e-06,adam,0
364,1.0469705175334111e-06,adam,0
365,1.0467324794716373e-06,adam,0
366,1.0464940880321945e-06,adam,0
367,1.0462553444019873e-06,adam,0
368,1.046016249211166e-06,adam,0
369,1.0457768025686623e-06,adam,0
370,1.0455370045961991e-06,adam,0
371,1.0452968557260378e-06,adam,0
372,1.0450563564948574e-06,adam,0
373,1.0448155072878046e-06,adam,0
374,1.044574308464839e-06,adam,0
375,1.0443327606627037e-06,adam,0
376,1.0440908647604452e-06,adam,0
377,1.0438486214519308e-06,adam,0
378,1.0436060309394598e-06,adam,0
379,1.0433630931447201e-06,adam,0
380,1.043119808189375e-06,adam,0
381,1.042876176584149e-06,adam,0
382,1.0426321989696777e-06,adam,0
383,1.0423878758046348e-06,adam,0
384,1.0421432073796271e-06,adam,0
385,1.0418981940433956e-06,adam,0
386,1.0416528362634373e-06,adam,0
387,1.041407134434634e-06,adam,0
388,1.0411610887425757e-06,adam,0
389,1.0409146993217255e-06,adam,0
390,1.0406679665321824e-06,adam,0
391,1.0404208909999135e-06,adam,0
392,1.0401734733648965e-06,adam,0
393,1.039925714045993e-06,adam,0
394,1.0396776132829064e-06,adam,0
395,1.039429171351324e-06,adam,0
396,1.0391803886627317e-06,adam,0
397,1.0389312656655186e-06,adam,0
398,1.0386818027366721e-06,adam,0
399,1.0384320002258344e-06,adam,0
400,1.0381818585649304e-06,adam,0
401,1.0379313782580936e-06,adam,0
402,1.0376805597450181e-06,adam,0
403,1.0374294033178458e-06,adam,0
404,1.0371779092041942e-06,adam,0
405,1.0369260777113218e-06,adam,0
406,1.036673909259513e-06,adam,0
407,1.036421404289858e-06,adam,0
408,1.0361685631836991e-06,adam,0
409,1.0359153862821287e-06,adam,0
410,1.0356618739435523e-06,adam,0
411,1.035408026542189e-06,adam,0
412,1.0351538444206138e-06,adam,0
413,1.034899327885302e-06,adam,0
414,1.0346444772667647e-06,adam,0
415,1.034389292964237e-06,adam,0
416,1.0341337754107453e-06,adam,0
417,1.0338779250017348e-06,adam,0
418,1.0336217420748835e-06,adam,0
419,1.0333652269536833e-06,adam,0
420,1.0331083799865976e-06,adam,0
421,1.0328512015364677e-06,adam,0
422,1.0325936919536451e-06,adam,0
423,1.0323358515823923e-06,adam,0
424,1.0320776807884034e-06,adam,0
425,1.0318191799568421e-06,adam,0
426,1.0315603494538899e-06,adam,0
427,1.0313011896028083e-06,adam,0
428,1.0310417007092897e-06,adam,0
429,1.0307818831043364e-06,adam,0
430,1.030521737151583e-06,adam,0
431,1.0302612632170553e-06,adam,0
432,1.030000461647126e-06,adam,0
433,1.029739332779814e-06,adam,0
434,1.0294778769631328e-06,adam,0
435,1.0292160945486389e-06,adam,0
436,1.02895398587151e-06,adam,0
437,1.0286915512516312e-06,adam,0
438,1.0284287910185806e-06,adam,0
439,1.028165705526691e-06,adam,0
440,1.0279022951385497e-06,adam,0
441,1.0276385601986777e-06,adam,0
442,1.027374501030443e-06,adam,0
443,1.0271101179555436e-06,adam,0
444,1.0268454113070149e-06,adam,0
445,1.026580381421742e-06,adam,0
446,1.0263150286295368e-06,adam,0
447,1.0260493532569798e-06,adam,0
448,1.025783355638296e-06,adam,0
449,1.0255170361138712e-06,adam,0
450,1.0252503950166638e-06,adam,0
451,1.0249834326658308e-06,adam,0
452,1.024716149376875e-06,adam,0
453,1.0244485454744472e-06,adam,0
454,1.0241806212919475e-06,adam,0
455,1.0239123771611626e-06,adam,0
456,1.0236438134073147e-06,adam,0
457,1.0233749303534956e-06,adam,0
458,1.0231057283244937e-06,adam,0
459,1.0228362076435559e-06,adam,0
460,1.0225663686286528e-06,adam,0
461,1.0222962115959216e-06,adam,0
462,1.0220257368660767e-06,adam,0
463,1.0217549447643394e-06,adam,0
464,1.0214838356136913e-06,adam,0
465,1.0212124097307096e-06,adam,0
466,1.0209406674285323e-06,adam,0
467,1.0206686090215409e-06,adam,0
468,1.0203962348252397e-06,adam,0
469,1.0201235451535323e-06,adam,0
470,1.019850540319136e-06,adam,0
471,1.0195772206363702e-06,adam,0
472,1.019303586421156e-06,adam,0
473,1.0190296379870318e-06,adam,0
474,1.0187553756429288e-06,adam,0
475,1.0184807996959428e-06,adam,0
476,1.0182059104554112e-06,adam,0
477,1.0179307082328426e-06,adam,0
478,1.0176551933387613e-06,adam,0
479,1.0173793660813324e-06,adam,0
480,1.0171032267681107e-06,adam,0
481,1.0168267757071063e-06,adam,0
482,1.0165500132051867e-06,adam,0
483,1.0162729395665334e-06,adam,0
484,1.015995555094147e-06,adam,0
485,1.0157178600924863e-06,adam,0
486,1.0154398548673736e-06,adam,0
487,1.0151615397233149e-06,adam,0
488,1.0148829149619858e-06,adam,0
489,1.014603980883593e-06,adam,0
490,1.0143247377886987e-06,adam,0
491,1.014045185977955e-06,adam,0
492,1.0137653257508816e-06,adam,0
493,1.0134851574060618e-06,adam,0
494,1.0132046812423154e-06,adam,0
495,1.0129238975588097e-06,adam,0
496,1.0126428066535934e-06,adam,0
497,1.012361408822823e-06,adam,0
498,1.0120797043617592e-06,adam,0
499,1.0117976935660609e-06,adam,0
500,1.0115153767317247e-06,adam,0
501,1.011232754154049e-06,adam,0
502,1.0109498261272583e-06,adam,0
503,1.010666592945035e-06,adam,0
504,1.0103830549007325e-06,adam,0
505,1.0100992122868614e-06,adam,0
506,1.0098150653948658e-06,adam,0
507,1.0095306145157017e-06,adam,0
508,1.0092458599404472e-06,adam,0
509,1.008960801959971e-06,adam,0
510,1.008675440864201e-06,adam,0
511,1.0083897769420693e-06,adam,0
512,1.0081038104819541e-06,adam,0
513,1.0078175417719237e-06,adam,0
514,1.0075309710995443e-06,adam,0
515,1.0072440987517218e-06,adam,0
516,1.0069569250150712e-06,adam,0
517,1.0066694501760236e-06,adam,0
518,1.0063816745205179e-06,adam,0
519,1.0060935983335813e-06,adam,0
520,1.0058052218995375e-06,adam,0
521,1.0055165455024152e-06,adam,0
522,1.005227569426083e-06,adam,0
523,1.004938293953908e-06,adam,0
524,1.0046487193686216e-06,adam,0
525,1.0043588459525105e-06,adam,0
526,1.004068673987502e-06,adam,0
527,1.0037782037549554e-06,adam,0
528,1.0034874355355324e-06,adam,0
529,1.0031963696093818e-06,adam,0
530,1.0029050062564228e-06,adam,0
531,1.0026133457563227e-06,adam,0
532,1.0023213883881816e-06,adam,0
533,1.0020291344304388e-06,adam,0
534,1.0017365841610657e-06,adam,0
535,1.0014437378577073e-06,adam,0
536,1.001150595797571e-06,adam,0
537,1.000857158257337e-06,adam,0
538,1.0005634255133005e-06,adam,0
539,1.0002693978414515e-06,adam,0
540,9.999750755174036e-07,adam,0
541,9.996804588162016e-07,adam,0
542,9.993855480123862e-07,adam,0
543,9.990903433800998e-07,adam,0
544,9.987948451931971e-07,adam,0
545,9.98499053725126e-07,adam,0
546,9.982029692488827e-07,adam,0
547,9.979065920370666e-07,adam,0
548,9.976099223618923e-07,adam,0
549,9.973129604951617e-07,adam,0
550,9.970157067081885e-07,adam,0
551,9.96718161271915e-07,adam,0
552,9.964203244569276e-07,adam,0
553,9.961221965335066e-07,adam,0
554,9.958237777714785e-07,adam,0
555,9.955250684402792e-07,adam,0
556,9.9522606880893e-07,adam,0
557,9.949267791461215e-07,adam,0
558,9.946271997201428e-07,adam,0
559,9.943273307988929e-07,adam,0
560,9.94027172649955e-07,adam,0
561,9.937267255405643e-07,adam,0
562,9.93425989737609e-07,adam,0
563,9.931249655075465e-07,adam,0
564,9.928236531164763e-07,adam,0
565,9.925220528301624e-07,adam,0
566,9.922201649140585e-07,adam,0
567,9.919179896332244e-07,adam,0
568,9.916155272523996e-07,adam,0
569,9.91312778035986e-07,adam,0
570,9.910097422480493e-07,adam,0
571,9.907064201522807e-07,adam,0
572,9.904028120120295e-07,adam,0
573,9.900989180903227e-07,adam,0
574,9.897947386498788e-07,adam,0
575,9.894902739531064e-07,adam,0
576,9.891855242620546e-07,adam,0
577,9.888804898384472e-07,adam,0
578,9.88575170943711e-07,adam,0
579,9.88269567838936e-07,adam,0
580,9.879636807849082e-07,adam,0
581,9.876575100420864e-07,adam,0
582,9.873510558706439e-07,adam,0
583,9.870443185304547e-07,adam,0
584,9.867372982810758e-07,adam,0
585,9.864299953817493e-07,adam,0
586,9.861224100914261e-07,adam,0
587,9.85814542668749e-07,adam,0
588,9.855063933720884e-07,adam,0
589,9.851979624595236e-07,adam,0
590,9.84889250188818e-07,adam,0
591,9.845802568174743e-07,adam,0
592,9.842709826027082e-07,adam,0
593,9.839614278014295e-07,adam,0
594,9.836515926702887e-07,adam,0
595,9.833414774656305e-07,adam,0
596,9.830310824435652e-07,adam,0
597,9.827204078599186e-07,adam,0
598,9.824094539702277e-07,adam,0
599,9.820982210297828e-07,adam,0
600,9.817867092935853e-07,adam,0
601,9.814749190163996e-07,adam,0
602,9.811628504527014e-07,adam,0
603,9.808505038567178e-07,adam,0
604,9.805378794824344e-07,adam,0
605,9.802249775835733e-07,adam,0
606,9.799117984135943e-07,adam,0
607,9.795983422257108e-07,adam,0
608,9.792846092728813e-07,adam,0
609,9.789705998078507e-07,adam,0
610,9.78656314083076e-07,adam,0
611,9.783417523508009e-07,adam,0
612,9.78026914863031e-07,adam,0
613,9.777118018715212e-07,adam,0
614,9.77396413627798e-07,adam,0
615,9.770807503831483e-07,adam,0
616,9.767648123886458e-07,adam,0
617,9.764485998951248e-07,adam,0
618,9.761321131531895e-07,adam,0
619,9.758153524132261e-07,adam,0
620,9.754983179253962e-07,adam,0
621,9.751810099396503e-07,adam,0
622,9.748634287056958e-07,adam,0
623,9.745455744730589e-07,adam,0
624,9.74227447491028e-07,adam,0
625,9.739090480086892e-07,adam,0
626,9.7359037627492e-07,adam,0
627,9.732714325383756e-07,adam,0
628,9.72952217047529e-07,adam,0
629,9.726327300506345e-07,adam,0
630,9.723129717957535e-07,adam,0
631,9.719929425307265e-07,adam,0
632,9.716726425032308e-07,adam,0
633,9.713520719607222e-07,adam,0
634,9.710312311504743e-07,adam,0
635,9.707101203195567e-07,adam,0
636,9.703887397148763e-07,adam,0
637,9.700670895831203e-07,adam,0
638,9.697451701708084e-07,adam,0
639,9.694229817242689e-07,adam,0
640,9.691005244896676e-07,adam,0
641,9.687777987129585e-07,adam,0
642,9.684548046399498e-07,adam,0
643,9.681315425162576e-07,adam,0
644,9.67808012587308e-07,adam,0
645,9.674842150983868e-07,adam,0
646,9.671601502945996e-07,adam,0
647,9.668358184208626e-07,adam,0
648,9.665112197219498e-07,adam,0
649,9.6618635444246e-07,adam,0
650,9.65861222826845e-07,adam,0
651,9.655358251193613e-07,adam,0
652,9.652101615641335e-07,adam,0
653,9.648842324051332e-07,adam,0
654,9.645580378861455e-07,adam,0
655,9.642315782508422e-07,adam,0
656,9.639048537427053e-07,adam,0
657,9.635778646051014e-07,adam,0
658,9.632506110812186e-07,adam,0
659,9.629230934141186e-07,adam,0
660,9.625953118467174e-07,adam,0
661,9.622672666217607e-07,adam,0
662,9.619389579818997e-07,adam,0
663,9.616103861696063e-07,adam,0
664,9.61281551427235e-07,adam,0
665,9.609524539969948e-07,adam,0
666,9.606230941209748e-07,adam,0
667,9.602934720411082e-07,adam,0
668,9.599635879992245e-07,adam,0
669,9.596334422370014e-07,adam,0
670,9.593030349960035e-07,adam,0
671,9.58972366517666e-07,adam,0
672,9.58641437043302e-07,adam,0
673,9.58310246814089e-07,adam,0
674,9.579787960711086e-07,adam,0
675,9.576470850553038e-07,adam,0
676,9.5731511400751e-07,adam,0
677,9.56982883168443e-07,adam,0
678,9.566503927787067e-07,adam,0
679,9.56317643078793e-07,adam,0
680,9.559846343090842e-07,adam,0
681,9.556513667098498e-07,adam,0
682,9.553178405212606e-07,adam,0
683,9.549840559833744e-07,adam,0
684,9.546500133361467e-07,adam,0
685,9.543157128194308e-07,adam,0
686,9.53981154672983e-07,adam,0
687,9.536463391364514e-07,adam,0
688,9.533112664494067e-07,adam,0
689,9.529759368512991e-07,adam,0
690,9.526403505815031e-07,adam,0
691,9.523045078792938e-07,adam,0
692,9.519684089838411e-07,adam,0
693,9.516320541342593e-07,adam,0
694,9.512954435695426e-07,adam,0
695,9.509585775286199e-07,adam,0
696,9.506214562503232e-07,adam,0
697,9.502840799734073e-07,adam,0
698,9.499464489365484e-07,adam,0
699,9.49608563378332e-07,adam,0
700,9.492704235372714e-07,adam,0
701,9.489320296518009e-07,adam,0
702,9.485933819602903e-07,adam,0
703,9.482544807010174e-07,adam,0
704,9.47915326112209e-07,adam,0
705,9.475759184320024e-07,adam,0
706,9.472362578984647e-07,adam,0
707,9.468963447496149e-07,adam,0
708,9.465561792233893e-07,adam,0
709,9.462157615576744e-07,adam,0
710,9.458750919902638e-07,adam,0
711,9.455341707589237e-07,adam,0
712,9.451929981013437e-07,adam,0
713,9.448515742551556e-07,adam,0
714,9.44509899457932e-07,adam,0
715,9.441679739471872e-07,adam,0
716,9.438257979603974e-07,adam,0
717,9.43483371734968e-07,adam,0
718,9.431406955082628e-07,adam,0
719,9.427977695175843e-07,adam,0
720,9.424545940002061e-07,adam,0
721,9.421111691933434e-07,adam,0
722,9.41767495334154e-07,adam,0
723,9.414235726597688e-07,adam,0
724,9.410794014072793e-07,adam,0
725,9.407349818137065e-07,adam,0
726,9.403903141160701e-07,adam,0
727,9.400453985513291e-07,adam,0
728,9.397002353563999e-07,adam,0
729,9.393548247681843e-07,adam,0
730,9.390091670235301e-07,adam,0
731,9.386632623592606e-07,adam,0
732,9.383171110121739e-07,adam,0
733,9.379707132190142e-07,adam,0
734,9.376240692165398e-07,adam,0
735,9.372771792414346e-07,adam,0
736,9.369300435303913e-07,adam,0
737,9.365826623200484e-07,adam,0
738,9.362350358470567e-07,adam,0
739,9.358871643480096e-07,adam,0
740,9.355390480595074e-07,adam,0
741,9.351906872181183e-07,adam,0
742,9.348420820603848e-07,adam,0
743,9.344932328228576e-07,adam,0
744,9.341441397420565e-07,adam,0
745,9.33794803054476e-07,adam,0
746,9.334452229966192e-07,adam,0
747,9.330953998049722e-07,adam,0
748,9.327453337160058e-07,adam,0
749,9.323950249661836e-07,adam,0
750,9.320444737919691e-07,adam,0
751,9.316936804298188e-07,adam,0
752,9.313426451161736e-07,adam,0
753,9.30991368087487e-07,adam,0
754,9.306398495801997e-07,adam,0
755,9.302880898307527e-07,adam,0
756,9.29936089075594e-07,adam,0
757,9.295838475511725e-07,adam,0
758,9.292313654939381e-07,adam,0
759,9.288786431403373e-07,adam,0
760,9.285256807268412e-07,adam,0
