i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
0,0.299121022,0.845616147,8.25401938e-05,0.845616147,0,0.00340007312,0.0422552704,7.56987066e-13,2.31105683e-05,14100,401,2261
1,0.823576748,1.13170579,0.000184211804,1.13170579,0,0.00400719045,0.0564793278,3.77044317e-12,2.52635984e-06,14650,401,775
2,0.344986349,0.860863011,2.73926794e-05,0.860863011,0,0.00337727066,0.0430102854,8.33732096e-14,2.3759922e-05,17650,401,2834
3,0.971327841,1.22368276,0.000195250615,1.22368276,0,0.00480103977,0.061060169,4.23586697e-12,9.84414332e-06,17550,401,589
4,0.925395548,1.19558738,2.2138417e-05,1.19558738,0,0.00433280867,0.0596716728,5.44566121e-14,1.38034109e-05,17100,401,2931
5,0.472695738,0.91850166,0.000184099983,0.91850166,0,0.00325087083,0.045878364,3.76586708e-12,8.03403704e-06,8400,401,786
6,0.396464467,0.881710891,0.000111518933,0.881710891,0,0.00331940805,0.0440468365,1.38183026e-12,1.97286989e-05,15900,401,1962
7,0.495090157,0.930400201,0.000188703959,0.930400201,0,0.00327751105,0.046468377,3.95657601e-12,5.07818113e-06,1350,401,624
8,0.16415213,0.823320298,0.000259364627,0.823320298,0,0.00301915641,0.0411919151,7.47444551e-12,5.32930298e-06,,401,227
9,0.604354978,0.993503239,0.000107287319,0.993503239,0,0.00370000626,0.0495844823,1.27895208e-12,1.56472209e-05,16050,401,2006
10,0.912394702,1.18754074,6.19238762e-05,1.18754074,0,0.00422139811,0.0592732757,4.26062938e-13,1.33642578e-05,17550,401,2467
11,0.368332416,0.86986458,6.59051293e-05,0.86986458,0,0.00335308192,0.0434575132,4.82609563e-13,2.25019856e-05,16850,401,2426
12,0.043380864,0.837595213,0.000203198083,0.837595213,0,0.00363819421,0.0419141261,4.58771788e-12,1.77332883e-05,,401,556
13,0.895655453,1.17712492,0.000105774455,1.17712492,0,0.0040915059,0.0587571077,1.24313725e-12,1.21217526e-05,1950,401,2021
14,0.800756752,1.11719005,0.000178835037,1.11719005,0,0.00400488641,0.0557512946,3.55355227e-12,4.30049689e-06,15650,401,989
15,0.384274781,0.876450014,9.26394564e-05,0.876450014,0,0.00333430272,0.0437850432,9.5356321e-13,2.11063549e-05,16450,401,2158
16,0.787712276,1.10887674,0.000170790464,1.10887674,0,0.00400047162,0.0553348131,3.2410425e-12,6.40649256e-06,15800,401,1164
17,0.315486193,0.850665218,4.92012972e-05,0.850665218,0,0.00339749938,0.0425047349,2.68974182e-13,2.38537544e-05,17700,401,2593
18,0.290566772,0.843159091,0.000100346179,0.843159091,0,0.00339824001,0.0421341908,1.11881729e-12,2.24707998e-05,14100,401,2079
19,0.7818591,1.10514426,0.000166003435,1.10514426,0,0.00399788343,0.0551479181,3.06190451e-12,7.36222329e-06,15900,401,1251
20,0.771657228,1.09863611,0.000156534041,1.09863611,0,0.0039927085,0.0548221573,2.72254511e-12,9.01139726e-06,15950,401,1403
21,0.390958577,0.87931102,0.000103136077,0.87931102,0,0.0033261554,0.043927401,1.18189449e-12,2.03479418e-05,15950,401,2050
22,0.709109783,1.0587959,7.15513454e-05,1.0587959,0,0.00394492252,0.0528307617,5.68843892e-13,1.66008665e-05,16050,401,2370
23,0.525784254,0.947362847,0.00018224752,0.947362847,0,0.00339261553,0.0473049038,3.69046207e-12,5.75154693e-06,5800,401,886
24,0.244128212,0.83214021,0.000191450512,0.83214021,0,0.00334042403,0.0415960247,4.07258871e-12,1.63563511e-05,,401,602
25,0.61420542,0.999502066,9.34771399e-05,0.999502066,0,0.00373239979,0.0498817276,9.70886186e-13,1.65452961e-05,16050,401,2150
26,0.204334259,0.826053965,0.000246256069,0.826053965,0,0.0032124176,0.0413078693,6.73800571e-12,8.44747817e-06,,401,350
27,0.274673045,0.83893772,0.00013322614,0.83893772,0,0.00338816006,0.0419268561,1.97213382e-12,2.09028553e-05,14100,401,1712
28,0.0304381531,0.841208836,0.000319121028,0.841208836,0,0.00392004832,0.042085602,1.1315359e-11,1.45281003e-05,,401,119
29,0.889783204,1.17345768,0.000118615868,1.17345768,0,0.00405205615,0.0585750731,1.56330267e-12,1.14729544e-05,1300,401,1881
30,0.15943718,0.823234709,0.000257065639,0.823234709,0,0.00299503596,0.0411902112,7.34252699e-12,6.12477165e-06,,401,258
31,0.0225370266,0.843614854,0.000398100819,0.843614854,0,0.00410610659,0.0421998069,1.76093625e-11,1.1751744e-05,,401,68
32,0.812288284,1.12453039,0.000183002721,1.12453039,0,0.00400700993,0.0561193052,3.72111064e-12,2.83820261e-06,15300,401,855
33,0.887426198,1.17198339,0.000123542557,1.17198339,0,0.00403818075,0.0585017751,1.69586261e-12,1.13060955e-05,1300,401,1826
34,0.719491541,1.06538941,8.7689814e-05,1.06538941,0,0.00395730239,0.0531598399,8.54389275e-13,1.58156928e-05,16050,401,2210
35,0.999229908,1.24046715,0.000377930362,1.24046715,0,0.00513778693,0.0618881392,1.5870151e-11,2.29388095e-06,,401,76
36,0.310504735,0.849080744,5.90884762e-05,0.849080744,0,0.00339906638,0.042426369,3.87938669e-13,2.37233309e-05,14100,401,2495
37,0.531036854,0.950334122,0.000179749088,0.950334122,0,0.00341456926,0.0474513943,3.58997052e-12,6.41975008e-06,5800,401,964
38,0.302355319,0.846578185,7.57149116e-05,0.846578185,0,0.00340016897,0.0423027413,6.36971981e-13,2.32859396e-05,14100,401,2328
39,0.319880724,0.852096628,4.09376746e-05,0.852096628,0,0.00339559322,0.0425755835,1.86210356e-13,2.40089739e-05,17700,401,2676
40,0.280142814,0.840339118,0.000122069087,0.840339118,0,0.00339266379,0.0419955735,1.65565134e-12,2.14784176e-05,14100,401,1844
41,0.80455935,1.11961161,0.000180474871,1.11961161,0,0.00400579034,0.0558726697,3.6190199e-12,3.81795767e-06,15600,401,943
42,0.0808018968,0.829439015,5.05480598e-05,0.829439015,0,0.00298467192,0.0415270365,2.83900705e-13,1.98488811e-05,15050,401,2580
43,0.465554029,0.914800595,0.00018103616,0.914800595,0,0.00325165869,0.0456943086,3.64156567e-12,9.17766586e-06,11350,401,924
44,0.377869457,0.873762961,8.20733453e-05,0.873762961,0,0.00334199085,0.0436513736,7.48448223e-13,2.16903049e-05,16500,401,2267
45,0.916703224,1.19021162,4.90409514e-05,1.19021162,0,0.0042574356,0.0594055384,2.67223879e-13,1.35505834e-05,17150,401,2594
46,0.120924279,0.82444984,0.000199946164,0.82444984,0,0.00277415236,0.0412751476,4.44205206e-12,1.42968104e-05,1150,401,569
47,0.177792266,0.823849766,0.000260965637,0.823849766,0,0.00308549925,0.0412112775,7.56700707e-12,4.36923095e-06,,401,187
48,0.95130533,1.21150286,9.02723869e-05,1.21150286,0,0.00458295606,0.0604586888,9.05455982e-13,1.27515561e-05,16850,401,2185
49,0.404722452,0.885381331,0.000123233015,0.885381331,0,0.00330929669,0.0442295399,1.6873751e-12,1.87107608e-05,15450,401,1829
50,0.866737604,1.15900141,0.000157126574,1.15900141,0,0.00399776756,0.0578512226,2.7431956e-12,8.46878345e-06,7800,401,1393
51,0.516920209,0.942392446,0.000185512582,0.942392446,0,0.00335600268,0.0470598986,3.82387978e-12,4.95689781e-06,2350,401,747
52,0.942707837,1.20624043,5.16880543e-05,1.20624043,0,0.00449560895,0.0601986208,2.9685055e-13,1.34710455e-05,17050,401,2568
53,0.632980466,1.01103654,6.54441531e-05,1.01103654,0,0.00378896572,0.0504538612,4.75881908e-13,1.77845374e-05,16050,401,2430
54,0.573554635,0.97502016,0.000145380268,0.97502016,0,0.00358803314,0.0486699538,2.34838026e-12,1.21882578e-05,,401,1558
55,0.840283215,1.14230056,0.000180014828,1.14230056,0,0.00400423452,0.0570114444,3.60059313e-12,4.3660642e-06,14000,401,956
56,0.378516555,0.874031953,8.32891554e-05,0.874031953,0,0.00334122454,0.0436647528,7.70787045e-13,2.16139529e-05,16500,401,2255
57,0.478401214,0.921491762,0.000186104228,0.921491762,0,0.0032525482,0.0460269375,3.84830928e-12,7.14147506e-06,5250,401,733
58,0.992256463,1.23629354,0.000328153031,1.23629354,0,0.00505017329,0.0616823396,1.19649346e-11,4.50771747e-06,,401,112
59,0.75831598,1.0901241,0.00014185347,1.0901241,0,0.00398594164,0.0543962174,2.23582299e-12,1.10404903e-05,16450,401,1605
60,0.724865139,1.06880706,9.59327734e-05,1.06880706,0,0.00396285829,0.0533304998,1.02256633e-12,1.52345112e-05,16050,401,2125
61,0.137600496,0.823500879,0.000233731709,0.823500879,0,0.00287325503,0.0412165678,6.07005685e-12,1.07583947e-05,,401,421
62,0.0873030797,0.828368249,8.14457559e-05,0.828368249,0,0.00290190972,0.0414757328,7.37045684e-13,1.93784836e-05,15050,401,2274
63,0.141139895,0.823383023,0.00023899446,0.823383023,0,0.00289403641,0.0412084282,6.34648356e-12,9.99463879e-06,,401,393
64,0.378233761,0.873914311,8.27527857e-05,0.873914311,0,0.0033415601,0.0436589012,7.60891504e-13,2.16217125e-05,16500,401,2259
65,0.316776007,0.851081963,4.67440288e-05,0.851081963,0,0.0033969883,0.0425253568,2.42778248e-13,2.38870045e-05,17700,401,2616
66,0.430933505,0.897567213,0.000154948073,0.897567213,0,0.00327868779,0.0448363231,2.66765615e-12,1.48365568e-05,14600,401,1426
67,0.183019295,0.824162285,0.00025977521,0.824162285,0,0.00311087521,0.0412241998,7.49812884e-12,4.71578889e-06,,401,220
68,0.947211623,1.20899949,7.12234666e-05,1.20899949,0,0.00454087502,0.0603349882,5.63642466e-13,1.31399082e-05,16850,401,2375
69,0.552298188,0.962544712,0.000165390454,0.962544712,0,0.00350307578,0.0480537629,3.03933358e-12,9.31088371e-06,16550,401,1262
70,0.693456948,1.04888051,4.7129075e-05,1.04888051,0,0.00392215081,0.052336314,2.46794412e-13,1.76348831e-05,16050,401,2613
71,0.00569094857,0.849250195,0.00058885264,0.849250195,0,0.00453947601,0.0424673184,3.85274924e-11,3.52858822e-06,,401,18
72,0.633853197,1.01157573,6.42508908e-05,1.01157573,0,0.00379142285,0.0504806263,4.5868633e-13,1.78591452e-05,16050,401,2444
73,0.00834846962,0.84831562,0.000556710107,0.84831562,0,0.00446772609,0.0424229552,3.44362381e-11,5.02954985e-06,,401,26
74,0.159166709,0.823231321,0.000256946513,0.823231321,0,0.00299363199,0.0411901915,7.33572339e-12,6.16436436e-06,,401,259
75,0.421524912,0.89310248,0.000144619239,0.89310248,0,0.00328922046,0.044613983,2.32385827e-12,1.6321433e-05,15000,401,1568
76,0.503126621,0.934772055,0.000188349228,0.934772055,0,0.00330265118,0.0466842121,3.94171462e-12,4.60609515e-06,1300,401,657
77,0.94900161,1.21009476,7.95037097e-05,1.21009476,0,0.00455916364,0.0603891126,7.02315539e-13,1.29536827e-05,16850,401,2290
78,0.505683661,0.936173757,0.000188146919,0.936173757,0,0.00331189631,0.0467533434,3.93325146e-12,4.55168509e-06,1300,401,665
79,0.670179963,1.0342128,2.21097734e-05,1.0342128,0,0.00387956577,0.0516057914,5.43157864e-14,1.84115892e-05,16050,401,2934
80,0.270080745,0.837803308,0.000142478064,0.837803308,0,0.00338348628,0.0418713306,2.2555554e-12,2.03266706e-05,,401,1595
81,0.359167516,0.866237381,5.00168574e-05,0.866237381,0,0.0033631575,0.0432772253,2.77965114e-13,2.31338157e-05,17150,401,2585
82,0.363156885,0.867801622,5.69464305e-05,0.867801622,0,0.00335885603,0.0433549637,3.60321772e-13,2.28714753e-05,17100,401,2515
83,0.765071392,1.09443407,0.00014976114,1.09443407,0,0.00398927931,0.0546118769,2.49204432e-12,9.97705168e-06,16450,401,1498
84,0.806861758,1.12107744,0.000181346534,1.12107744,0,0.00400623704,0.0559461556,3.65406283e-12,3.49396389e-06,15600,401,916
85,0.727755189,1.07064605,0.000100217478,1.07064605,0,0.00396560985,0.0534223547,1.11594921e-12,1.49196713e-05,16050,401,2080
86,0.661762953,1.02893676,2.58119082e-05,1.02893676,0,0.00386159419,0.0513432896,7.40282897e-14,1.84774883e-05,16050,401,2855
87,0.677022636,1.03851342,2.56770141e-05,1.03851342,0,0.00389314508,0.0518198704,7.32565613e-14,1.83864501e-05,16050,401,2857
88,0.68729502,1.04498791,3.8104367e-05,1.04498791,0,0.00391187185,0.0521423389,1.61326976e-13,1.79540555e-05,16050,401,2708
89,0.423756987,0.894152669,0.000147125539,0.894152669,0,0.0032866587,0.0446662803,2.40510268e-12,1.59545206e-05,14650,401,1535
90,0.873690844,1.16337321,0.000147584775,1.16337321,0,0.00400042179,0.0580709569,2.42014063e-12,9.44132276e-06,4150,401,1528
91,0.119344026,0.824573732,0.000195921864,0.824573732,0,0.00276536298,0.0412824052,4.26504188e-12,1.45907221e-05,1200,401,585
92,0.327661753,0.854707931,2.80882037e-05,0.854707931,0,0.00339114434,0.0427049436,8.76607984e-14,2.40603808e-05,17700,401,2822
93,0.288378775,0.842551134,0.000104955493,0.842551134,0,0.0033973873,0.0421042719,1.22396173e-12,2.22795303e-05,14100,401,2031
94,0.230672941,0.829720805,0.000213361724,0.829720805,0,0.00330603783,0.0414799201,5.05813616e-12,1.39007668e-05,,401,515
95,0.646014273,1.01911314,4.58563135e-05,1.01911314,0,0.00382401508,0.0508549435,2.3364461e-13,1.82991439e-05,16050,401,2626
96,0.449950427,0.906883307,0.00017152299,0.906883307,0,0.0032605487,0.0453002433,3.26890402e-12,1.17700704e-05,13300,401,1148
97,0.365009129,0.868535675,6.0191802e-05,0.868535675,0,0.00335681294,0.0433914501,4.02561447e-13,2.27022906e-05,17100,401,2483
98,0.387703359,0.87791046,9.79899556e-05,0.87791046,0,0.00333013522,0.0438577075,1.06689238e-12,2.0759252e-05,16450,401,2102
99,0.836392522,1.13983568,0.000181535634,1.13983568,0,0.00400521371,0.0568875922,3.66168737e-12,3.81559453e-06,14050,401,909
100,0.680840015,1.04091654,2.96178713e-05,1.04091654,0,0.00390033723,0.0519395364,9.74686998e-14,1.82840977e-05,16050,401,2805
101,0.113922544,0.825043674,0.000181027001,0.825043674,0,0.00273975437,0.0413093306,3.64119723e-12,1.56312226e-05,1250,401,925
102,0.603066027,0.99272135,0.000109196784,0.99272135,0,0.00369564068,0.0495457551,1.32488196e-12,1.55568151e-05,16050,401,1984
103,0.420692146,0.892711993,0.000143655124,0.892711993,0,0.00329018946,0.0445945378,2.29297717e-12,1.64164579e-05,15200,401,1580
104,0.0122446232,0.846976186,0.000510930954,0.846976186,0,0.00436484661,0.0423593717,2.90056044e-11,7.12953224e-06,,401,37
105,0.167153686,0.823401095,0.000260307902,0.823401095,0,0.0030341244,0.0411943533,7.52891153e-12,4.88759046e-06,,401,207
106,0.41851908,0.891696875,0.000141137139,0.891696875,0,0.00329272129,0.0445439888,2.2132991e-12,1.67589836e-05,15250,401,1614
107,0.0163563266,0.845602603,0.000464483577,0.845602603,0,0.00425923022,0.0422941662,2.3971666e-11,9.0937763e-06,,401,50
108,0.436986506,0.900491027,0.000160875223,0.900491027,0,0.00327235291,0.0449819311,2.87564858e-12,1.3864028e-05,14050,401,1335
109,0.27975601,0.840238259,0.000122774454,0.840238259,0,0.00339238647,0.041990623,1.67484074e-12,2.14467086e-05,14100,401,1834
110,0.853128552,1.15042269,0.000171501491,1.15042269,0,0.00400029675,0.0574197649,3.26808459e-12,6.41481436e-06,11300,401,1149
