epoch,i,t,trained_until,n_x,n_y,n_z,x,y,z,dx_dt,dy_dt,dz_dt,f_x,f_y,f_z,r_x,r_y,r_z,r_sq,loss_contribution,ref_x,ref_y,ref_z,err_x,err_y,err_z,err_norm
4000,42,0.0403000087,1.47382889,-0.0763557848,0.793261657,-0.286504898,0.496922861,0.781968452,0.98845385,-0.0774253878,0.786034752,-0.291459584,-0.0772939727,0.785896505,-0.2914335,-0.000131415082,0.000138246983,-2.60837918e-05,3.70625163e-08,8.0430808e-12,0.496930747,0.781957368,0.98845903,-7.88562798e-06,1.10835545e-05,-5.17970478e-06,1.45553307e-05
4000,43,0.0412595327,1.47382889,-0.0763812393,0.793089568,-0.286622838,0.496848546,0.782722505,0.988174076,-0.07747526,0.785688863,-0.291693024,-0.0773466088,0.785556564,-0.291670904,-0.000128651207,0.000132299258,-2.21205599e-05,3.45435459e-08,7.49642923e-12,0.496856557,0.782711308,0.988179278,-8.01106321e-06,1.11973263e-05,-5.20233528e-06,1.47180686e-05
4000,44,0.0422190567,1.47382889,-0.0764066695,0.792917438,-0.286740721,0.496774182,0.783476226,0.987894077,-0.0775250583,0.785342855,-0.291926288,-0.0773991524,0.785216436,-0.291908071,-0.000125905973,0.00012641895,-1.82170967e-05,3.21659275e-08,6.98045301e-12,0.496782316,0.783464921,0.987899298,-8.13386366e-06,1.13052233e-05,-5.22115644e-06,1.48737449e-05
4000,45,0.0431785807,1.47382889,-0.0764320752,0.792745268,-0.286858546,0.496699771,0.784229616,0.987613855,-0.0775747827,0.784996728,-0.292159376,-0.0774516034,0.784876122,-0.292145003,-0.000123179339,0.000120605767,-1.43730872e-05,2.99254863e-08,6.49424616e-12,0.496708026,0.784218208,0.987619091,-8.25404691e-06,1.14073173e-05,-5.23622469e-06,1.50224574e-05
4000,46,0.0441381047,1.47382889,-0.0764574564,0.792573059,-0.286976313,0.496625313,0.784982673,0.987333409,-0.0776244331,0.784650481,-0.292392287,-0.0775039619,0.784535621,-0.292381699,-0.000120471266,0.000114859419,-1.05882163e-05,2.78181223e-08,6.03691891e-12,0.496633684,0.784971169,0.987338657,-8.37163053e-06,1.15036792e-05,-5.24759621e-06,1.51643034e-05
4000,47,0.0450976288,1.47382889,-0.0764828133,0.792400809,-0.287094023,0.496550806,0.785735397,0.98705274,-0.0776740094,0.784304114,-0.292625021,-0.0775562277,0.784194935,-0.292618159,-0.000117781711,0.000109179615,-6.86216912e-06,2.58398092e-08,5.60759748e-12,0.496559293,0.785723803,0.987057996,-8.48663202e-06,1.15943799e-05,-5.25532688e-06,1.52993801e-05
4000,48,0.0460571528,1.47382889,-0.0765081456,0.792228518,-0.287211675,0.496476253,0.78648779,0.986771848,-0.0777235116,0.783957629,-0.292857578,-0.077608401,0.783854063,-0.292854383,-0.000115110635,0.000103566064,-3.19463069e-06,2.39865935e-08,5.20542393e-12,0.496484852,0.78647611,0.986777107,-8.59906887e-06,1.167949e-05,-5.25947231e-06,1.54277841e-05
4000,49,0.0470166768,1.47382889,-0.0765334535,0.792056188,-0.287329269,0.496401651,0.78723985,0.986490733,-0.0777729396,0.783611024,-0.293089956,-0.0776604816,0.783513006,-0.293090371,-0.000112457995,9.80184754e-05,4.14713802e-07,2.22545941e-08,4.82955602e-12,0.49641036,0.787228091,0.986495993,-8.70895853e-06,1.17590795e-05,-5.26008781e-06,1.5549612e-05
4000,50,0.0479762008,1.47382889,-0.0765587369,0.791883818,-0.287446805,0.496327003,0.787991577,0.986209394,-0.0778222934,0.783264301,-0.293322157,-0.0777124696,0.783171764,-0.293326123,-0.000109823752,9.25365579e-05,3.96617911e-06,2.06400016e-08,4.479167e-12,0.496335819,0.787979744,0.986214652,-8.81631842e-06,1.18332182e-05,-5.25722843e-06,1.56649601e-05
4000,51,0.0489357248,1.47382889,-0.0765839958,0.791711408,-0.287564283,0.496252307,0.788742972,0.985927833,-0.0778715728,0.782917458,-0.293554179,-0.0777643649,0.782830338,-0.293561639,-0.000107207864,8.71200206e-05,7.46007991e-06,1.91390768e-08,4.15344548e-12,0.496261228,0.78873107,0.985933084,-8.9211659e-06,1.19019755e-05,-5.25094892e-06,1.57739243e-05
4000,52,0.0498952488,1.47382889,-0.0766092301,0.791538957,-0.287681703,0.496177563,0.789494033,0.98564605,-0.0779207778,0.782570497,-0.293786023,-0.0778161675,0.782488729,-0.293796919,-0.00010461029,8.17685725e-05,1.08967308e-05,1.77481509e-08,3.85159525e-12,0.496186587,0.789482068,0.985651291,-9.02351832e-06,1.19654205e-05,-5.24130376e-06,1.58766003e-05
4000,53,0.0508547729,1.47382889,-0.0766344399,0.791366467,-0.287799064,0.496102773,0.790244762,0.985364044,-0.0779699084,0.782223417,-0.294017687,-0.0778678774,0.782146935,-0.294031963,-0.000102030989,7.64819225e-05,1.42764463e-05,1.64636241e-08,3.57283509e-12,0.496111896,0.790232738,0.985369272,-9.12339298e-06,1.20236219e-05,-5.22834715e-06,1.59730835e-05
4000,54,0.0518142969,1.47382889,-0.0766596251,0.791193936,-0.287916368,0.496027935,0.790995158,0.985081816,-0.0780189645,0.781876219,-0.294249172,-0.0779194946,0.781804959,-0.294266771,-9.94699207e-05,7.12597794e-05,1.7599541e-05,1.52819651e-08,3.31639868e-12,0.496037156,0.790983081,0.985087028,-9.22080715e-06,1.2076648e-05,-5.21213299e-06,1.60634692e-05
4000,55,0.0527738209,1.47382889,-0.0766847858,0.791021366,-0.288033612,0.495953051,0.79174522,0.984799366,-0.0780679461,0.781528902,-0.294480477,-0.077971019,0.7814628,-0.294501343,-9.69270435e-05,6.6101852e-05,2.08663291e-05,1.41997103e-08,3.08153435e-12,0.495962367,0.791733095,0.984804558,-9.31577807e-06,1.21245669e-05,-5.19271491e-06,1.61478522e-05
4000,56,0.0537333449,1.47382889,-0.0767099219,0.790848756,-0.288150799,0.495878119,0.792494949,0.984516694,-0.078116853,0.781181466,-0.294711602,-0.0780224507,0.781120458,-0.294735679,-9.44023164e-05,6.10078492e-05,2.40771249e-05,1.3213463e-08,2.86750498e-12,0.495887528,0.792482782,0.984521864,-9.40832294e-06,1.21674462e-05,-5.17014626e-06,1.62263273e-05
4000,57,0.0546928689,1.47382889,-0.0767350333,0.790676106,-0.288267927,0.495803141,0.793244345,0.9842338,-0.0781656853,0.780833913,-0.294942546,-0.0780737896,0.780777935,-0.294969778,-9.18956984e-05,5.59774797e-05,2.72322427e-05,1.23198927e-08,2.67358782e-12,0.495812639,0.793232139,0.984238945,-9.4984589e-06,1.22053532e-05,-5.14448011e-06,1.6298989e-05
4000,58,0.0556523929,1.47382889,-0.0767601202,0.790503416,-0.288384996,0.495728116,0.793993407,0.983950685,-0.0782144428,0.780486241,-0.29517331,-0.0781250356,0.78043523,-0.295203642,-8.94071483e-05,5.10104521e-05,3.03319967e-05,1.15157344e-08,2.49907431e-12,0.495737702,0.793981168,0.983955801,-9.58620309e-06,1.22383549e-05,-5.11576923e-06,1.63659315e-05
4000,59,0.056611917,1.47382889,-0.0767851824,0.790330686,-0.288502007,0.495653044,0.794742135,0.983667348,-0.0782631255,0.780138451,-0.295403892,-0.0781761889,0.780092344,-0.295437269,-8.69366249e-05,4.61064753e-05,3.33767009e-05,1.0797788e-08,2.34326996e-12,0.495662715,0.794729869,0.983672432,-9.6715726e-06,1.22665179e-05,-5.08406613e-06,1.64272489e-05
4000,60,0.057571441,1.47382889,-0.0768102199,0.790157916,-0.288618958,0.495577925,0.79549053,0.983383791,-0.0783117334,0.779790543,-0.295634293,-0.0782272493,0.779749277,-0.29567066,-8.44840872e-05,4.12652577e-05,3.63666692e-05,1.01629171e-08,2.20549416e-12,0.49558768,0.79547824,0.98338884,-9.75458448e-06,1.22899084e-05,-5.04942302e-06,1.64830349e-05
4000,61,0.058530965,1.47382889,-0.0768352328,0.789985107,-0.288735851,0.49550276,0.796238591,0.983100012,-0.0783602663,0.779442517,-0.295864512,-0.0782782168,0.77940603,-0.295903814,-8.20494939e-05,3.6486508e-05,3.93022156e-05,9.60804887e-09,2.08508005e-12,0.495512595,0.796226282,0.983105024,-9.83525575e-06,1.23085924e-05,-5.01189183e-06,1.65333833e-05
4000,62,0.059490489,1.47382889,-0.076860221,0.789812258,-0.288852685,0.495427548,0.796986317,0.982816013,-0.0784087243,0.779094373,-0.296094549,-0.0783290915,0.779062603,-0.296136733,-7.96328039e-05,3.17699348e-05,4.21836538e-05,9.13017287e-09,1.98137432e-12,0.495437461,0.796973995,0.982820984,-9.91360338e-06,1.23226355e-05,-4.97152422e-06,1.65783875e-05
4000,63,0.060450013,1.47382889,-0.0768851845,0.789639369,-0.28896946,0.49535229,0.79773371,0.982531792,-0.0784571072,0.778746112,-0.296324404,-0.0783798732,0.778718997,-0.296369415,-7.7233976e-05,2.71152466e-05,4.50112977e-05,8.72634057e-09,1.8937371e-12,0.495362279,0.797721378,0.982536721,-9.98964432e-06,1.23321028e-05,-4.92837156e-06,1.66181407e-05
4000,64,0.061409537,1.47382889,-0.0769101233,0.78946644,-0.289086175,0.495276985,0.798480769,0.982247352,-0.078505415,0.778397733,-0.296554075,-0.078430562,0.778375211,-0.296601861,-7.48529688e-05,2.2522152e-05,4.77854608e-05,8.39366453e-09,1.82154178e-12,0.495287048,0.798468432,0.982252234,-1.00633955e-05,1.23370592e-05,-4.88248492e-06,1.6652736e-05
4000,65,0.0623690611,1.47382889,-0.0769350374,0.789293472,-0.289202831,0.495201634,0.799227493,0.981962691,-0.0785536477,0.778049237,-0.296783564,-0.0784811579,0.778031246,-0.29683407,-7.24897412e-05,1.79903592e-05,5.05064567e-05,8.12931777e-09,1.76417486e-12,0.495211769,0.799215155,0.981967525,-1.01348737e-05,1.23375692e-05,-4.83391511e-06,1.66822665e-05
4000,66,0.0633285851,1.47382889,-0.0769599267,0.789120464,-0.289319428,0.495126237,0.799973882,0.98167781,-0.0786018051,0.777700623,-0.297012869,-0.0785316609,0.777687104,-0.297066043,-7.01442518e-05,1.35195769e-05,5.3174599e-05,7.93053299e-09,1.72103581e-12,0.495136441,0.799961549,0.981682593,-1.02040959e-05,1.23336971e-05,-4.78271265e-06,1.67068249e-05
4000,67,0.0642881091,1.47382889,-0.0769847913,0.788947416,-0.289435966,0.495050793,0.800719938,0.981392709,-0.0786498873,0.777351892,-0.29724199,-0.0785820709,0.777342783,-0.29729778,-6.78164593e-05,9.10951346e-06,5.57902009e-05,7.79460191e-09,1.69153687e-12,0.495061064,0.800707612,0.981397438,-1.02710788e-05,1.23255065e-05,-4.72892777e-06,1.67265038e-05
4000,68,0.0652476331,1.47382889,-0.0770096311,0.788774328,-0.289552444,0.494975304,0.801465658,0.981107388,-0.0786978942,0.777003044,-0.297470927,-0.0786323879,0.776998284,-0.297529281,-6.55063225e-05,4.75987718e-06,5.83535758e-05,7.71887453e-09,1.67510298e-12,0.49498564,0.801453345,0.981112061,-1.03358392e-05,1.23130611e-05,-4.67261043e-06,1.67413958e-05
