epoch,i,t,trained_until,n_x,n_y,n_z,x,y,z,dx_dt,dy_dt,dz_dt,f_x,f_y,f_z,r_x,r_y,r_z,r_sq,loss_contribution,ref_x,ref_y,ref_z,err_x,err_y,err_z,err_norm
0,0,0,0.491276296,0,0,0,0.5,0.75,1,0,0,0,-0.075,0.8,-0.28125,0.075,-0.8,0.28125,0.724726563,0.000471827189,0.5,0.75,1,0,0,0,0
0,1,0.000959524016,0.491276296,-0.000112403443,-6.18052516e-05,-9.44292665e-05,0.499999892,0.749999941,0.999999909,-0.000224806886,-0.000123610507,-0.000188858527,-0.0749999873,0.799999755,-0.281249917,0.0747751804,-0.800123365,0.281061059,0.724784046,0.000471864613,0.499928009,0.75076746,0.999730015,7.18835499e-05,-0.000767519664,0.000269894167,0.000816759782
0,2,0.00191904803,0.491276296,-0.000224806886,-0.000123610515,-0.000188858515,0.499999569,0.749999763,0.999999638,-0.000449613769,-0.000247221064,-0.00037771698,-0.0749999491,0.79999902,-0.281249668,0.0745503353,-0.800246241,0.280871951,0.724840852,0.000471901596,0.499855963,0.751534603,0.999459793,0.000143605539,-0.00153484009,0.000539844262,0.00163333661
0,3,0.00287857205,0.491276296,-0.000337210326,-0.000185415804,-0.000283287726,0.499999029,0.749999466,0.999999185,-0.000674420645,-0.000370831718,-0.000566575286,-0.0749998855,0.799997795,-0.281249254,0.0743254648,-0.800368626,0.280682679,0.724896979,0.000471938137,0.499783863,0.752301427,0.999189334,0.00021516588,-0.00230196108,0.00080985006,0.00244973025
0,4,0.00383809606,0.491276296,-0.000449613765,-0.000247221129,-0.000377716882,0.499998274,0.749999051,0.99999855,-0.000899227512,-0.00049444252,-0.000755433371,-0.0749997964,0.799996079,-0.281248673,0.0741005689,-0.800490522,0.28049324,0.724952427,0.000471974237,0.49971171,0.753067934,0.998918639,0.000286564486,-0.00306888243,0.00107991134,0.00326594045
0,5,0.00479762008,0.491276296,-0.0005620172,-0.000309026503,-0.000472145964,0.499997304,0.749998517,0.999997735,-0.00112403436,-0.000618053518,-0.000944291162,-0.0749996819,0.799993874,-0.281247927,0.0738756475,-0.800611927,0.280303636,0.725007198,0.000472009894,0.499639502,0.753834121,0.998647707,0.000357801268,-0.00383560392,0.00135002788,0.00408196698
0,6,0.0057571441,0.491276296,-0.00067442063,-0.000370831939,-0.000566574955,0.499996117,0.749997865,0.999996738,-0.0013488412,-0.000741664761,-0.00113314858,-0.0749995419,0.799991178,-0.281247015,0.0736507007,-0.800732843,0.280113867,0.72506129,0.000472045111,0.499567241,0.75459999,0.998376539,0.000428876141,-0.00460212536,0.00162019945,0.0048978096
0,7,0.00671666811,0.491276296,-0.000786824056,-0.000432637448,-0.000661003835,0.499994715,0.749997094,0.99999556,-0.00157364802,-0.000865276299,-0.00132200556,-0.0749993764,0.799987993,-0.281245938,0.0734257284,-0.800853269,0.279923932,0.725114703,0.000472079885,0.499494926,0.755365541,0.998105134,0.000499789015,-0.00536844655,0.00189042583,0.00571346806
0,8,0.00767619213,0.491276296,-0.000899227476,-0.000494443043,-0.000755432586,0.499993097,0.749996205,0.999994201,-0.00179845481,-0.000988888181,-0.00151086203,-0.0749991855,0.799984317,-0.281244694,0.0732007307,-0.800973205,0.279733832,0.725167439,0.000472114218,0.499422558,0.756130772,0.997833494,0.000570539805,-0.00613456728,0.00216070681,0.00652894212
0,9,0.00863571615,0.491276296,-0.00101163089,-0.000556248737,-0.00084986119,0.499991264,0.749995196,0.999992661,-0.00202326158,-0.00111250045,-0.00169971791,-0.0749989692,0.799980151,-0.281243285,0.0729757076,-0.801092651,0.279543567,0.725219496,0.000472148109,0.499350135,0.756895684,0.997561619,0.000641128421,-0.00690048735,0.00243104214,0.00734423156
0,10,0.00959524016,0.491276296,-0.00112403429,-0.00061805454,-0.000944289628,0.499989215,0.74999407,0.999990939,-0.00224806831,-0.00123611317,-0.00188857312,-0.0749987274,0.799975495,-0.281241709,0.0727506591,-0.801211608,0.279353136,0.725270874,0.000472181559,0.49927766,0.757660276,0.997289508,0.000711554777,-0.00766620655,0.00270143163,0.00815933612
0,11,0.0105547642,0.491276296,-0.00123643769,-0.000679860467,-0.00103871788,0.49998695,0.749992824,0.999989037,-0.00247287501,-0.00135972638,-0.0020774276,-0.0749984602,0.799970349,-0.281239968,0.0725255852,-0.801330075,0.279162541,0.725321574,0.000472214567,0.499205131,0.758424549,0.997017162,0.000781818785,-0.0084317247,0.00297187503,0.00897425558
0,12,0.0115142882,0.491276296,-0.00134884108,-0.000741666528,-0.00113314593,0.499984469,0.74999146,0.999986953,-0.00269768168,-0.00148334012,-0.00226628127,-0.0749981675,0.799964713,-0.281238062,0.0723004858,-0.801448053,0.27897178,0.725371596,0.000472247133,0.499132549,0.759188502,0.996744581,0.000851920357,-0.00919704158,0.00324237212,0.00978898969
0,13,0.0124738122,0.491276296,-0.00146124446,-0.000803472737,-0.00122757376,0.499981773,0.749989978,0.999984687,-0.00292248831,-0.00160695446,-0.00245513405,-0.0749978493,0.799958587,-0.281235989,0.072075361,-0.801565541,0.278780855,0.72542094,0.000472279258,0.499059913,0.759952135,0.996471765,0.000921859407,-0.00996215699,0.00351292269,0.0106035382
0,14,0.0134333362,0.491276296,-0.00157364783,-0.000865279105,-0.00132200136,0.499978861,0.749988376,0.999982241,-0.00314729489,-0.00173056943,-0.00264398588,-0.0749975057,0.799951971,-0.28123375,0.0718502109,-0.80168254,0.278589765,0.725469605,0.000472310941,0.498987225,0.760715447,0.996198715,0.000991635845,-0.0107270707,0.00378352652,0.0114179009
0,15,0.0143928602,0.491276296,-0.00168605118,-0.000927085644,-0.00141642869,0.499975733,0.749986657,0.999979614,-0.00337210142,-0.00185418509,-0.00283283667,-0.0749971367,0.799944864,-0.281231346,0.0716250353,-0.801799049,0.27839851,0.725517591,0.000472342182,0.498914483,0.761478439,0.99592543,0.00106124959,-0.0114917826,0.00405418337,0.0122320776
0,16,0.0153523843,0.491276296,-0.00179845452,-0.000988892368,-0.00151085575,0.499972389,0.749984818,0.999976805,-0.00359690791,-0.00197780149,-0.00302168637,-0.0749967422,0.799937268,-0.281228776,0.0713998343,-0.801915069,0.27820709,0.7255649,0.000472372982,0.498841689,0.762241111,0.995651912,0.00113070054,-0.0122562925,0.00432489302,0.0130460679
0,17,0.0163119083,0.491276296,-0.00191085785,-0.00105069929,-0.00160528251,0.49996883,0.749982861,0.999973815,-0.00382171434,-0.00210141867,-0.00321053488,-0.0749963223,0.799929182,-0.28122604,0.0711746079,-0.8020306,0.278015505,0.72561153,0.00047240334,0.498768842,0.763003461,0.99537816,0.00119998862,-0.0130206,0.00459565526,0.0138598718
0,18,0.0172714323,0.491276296,-0.00202326117,-0.00111250642,-0.00169970896,0.499965055,0.749980785,0.999970644,-0.00404652072,-0.00222503668,-0.00339938214,-0.0749958769,0.799920605,-0.281223139,0.0709493562,-0.802145642,0.277823757,0.725657482,0.000472433256,0.498695942,0.763765491,0.995104174,0.00126911374,-0.0137847052,0.00486646985,0.0146734888
0,19,0.0182309563,0.491276296,-0.00213566447,-0.00117431377,-0.00179413508,0.499961065,0.749978591,0.999967291,-0.00427132703,-0.00234865558,-0.00358822808,-0.074995406,0.799911539,-0.281220071,0.070724079,-0.802260194,0.277631843,0.725702755,0.000472462731,0.498622989,0.764527199,0.994829955,0.00133807581,-0.0145486076,0.00513733658,0.0154869189
0,20,0.0191904803,0.491276296,-0.00224806775,-0.00123612135,-0.00188856085,0.499956858,0.749976278,0.999963758,-0.00449613328,-0.00247227541,-0.00377707262,-0.0749949097,0.799901982,-0.281216838,0.0704987764,-0.802374258,0.277439765,0.72574735,0.000472491764,0.498549984,0.765288585,0.994555502,0.00140687474,-0.0153123072,0.00540825522,0.0163001618
