epoch,loss,residual_loss,ic_loss,grad_norm,update_norm,lr,layer_1_grad_norm,layer_2_grad_norm,layer_3_grad_norm,layer_4_grad_norm
500,1.1637588613666594e-05,1.1637588613666594e-05,0.0,0.0001616581660188188,0.0002576327824499458,0.0009775,8.876334426539372e-05,8.644858034877507e-05,6.17759910914422e-05,2.712264829391248e-05
510,1.140627955464879e-05,1.140627955464879e-05,0.0,0.00016030933838047666,0.0002591812808532268,0.00097705,8.786532338708051e-05,8.581649498176607e-05,6.128503953329453e-05,2.6912588278113684e-05
520,1.1175290637766011e-05,1.1175290637766011e-05,0.0,0.00015898279991384258,0.0002606633643154055,0.0009766,8.698008315269856e-05,8.521911944080893e-05,6.084282432271355e-05,2.6792803726623575e-05
530,1.094470644602552e-05,1.094470644602552e-05,0.0,0.00015760296067443368,0.0002620771119836718,0.00097615,8.61006243613513e-05,8.457912482609948e-05,6.0345193685629634e-05,2.6564008379745718e-05
540,1.0714613381423987e-05,1.0714613381423987e-05,0.0,0.00015626541675374108,0.0002634371630847454,0.0009757,8.519782664677058e-05,8.396634164243484e-05,5.988005622358416e-05,2.6433299162931823e-05
550,1.0485124221304432e-05,1.0485124221304432e-05,0.0,0.0001548882513699868,0.00026472238823771477,0.00097525,8.431107817064613e-05,8.334024829841045e-05,5.939579673899873e-05,2.6258493975220725e-05
560,1.0256274435960222e-05,1.0256274435960222e-05,0.0,0.00015350989417676334,0.00026594361406750977,0.0009748000000000001,8.34174962591831e-05,8.270494028384581e-05,5.890670456764559e-05,2.6083068489590946e-05
570,1.0028200449596625e-05,1.0028200449596625e-05,0.0,0.000152130448154277,0.0002670962712727487,0.00097435,8.253828376743292e-05,8.208345727559322e-05,5.844297729696923e-05,2.5947574089642243e-05
580,9.800994121178519e-06,9.800994121178519e-06,0.0,0.00015073794075992058,0.00026818198966793716,0.0009739,8.164550871937597e-05,8.144636658368079e-05,5.795014459198133e-05,2.578705251482081e-05
590,9.574730938766152e-06,9.574730938766152e-06,0.0,0.00014932084277205344,0.00026919302763417363,0.00097345,8.075729367054972e-05,8.079009715016162e-05,5.745375699335544e-05,2.5600501756070065e-05
600,9.34952186071314e-06,9.34952186071314e-06,0.0,0.00014792197370864265,0.0002701281337067485,0.000973,7.985115324003666e-05,8.013089144572433e-05,5.695498666089428e-05,2.5439352554571083e-05
610,9.12544783204794e-06,9.12544783204794e-06,0.0,0.00014648544656273828,0.0002709900727495551,0.0009725500000000001,7.897294348361647e-05,7.947369726554272e-05,5.6457854932234996e-05,2.526908538071486e-05
620,8.902638001018204e-06,8.902638001018204e-06,0.0,0.0001450768065815323,0.00027177875745110214,0.0009720999999999999,7.80395934098378e-05,7.879808150255288e-05,5.593934018366527e-05,2.5113507906690354e-05
630,8.681153303768951e-06,8.681153303768951e-06,0.0,0.00014362948995998482,0.0002724821970332414,0.00097165,7.714031077374213e-05,7.811645782251412e-05,5.5428267739112956e-05,2.494088949276376e-05
640,8.46111015562201e-06,8.46111015562201e-06,0.0,0.00014216122455485526,0.00027310303994454443,0.0009712,7.624798233987328e-05,7.743463507670076e-05,5.491739819355641e-05,2.47742739593853e-05
650,8.242634066846222e-06,8.242634066846222e-06,0.0,0.00014067656540882103,0.00027364183915778995,0.00097075,7.534319163781029e-05,7.67309566544118e-05,5.437767750204158e-05,2.4578023335518672e-05
660,8.025813258427661e-06,8.025813258427661e-06,0.0,0.0001391874552435564,0.0002740844793152064,0.0009703000000000001,7.444237750955723e-05,7.603057253702162e-05,5.3852810985682525e-05,2.4410713920138713e-05
670,7.810757779225241e-06,7.810757779225241e-06,0.0,0.00013769544427848197,0.0002744566008914262,0.00096985,7.3526696261778e-05,7.531522722423374e-05,5.3317801952044944e-05,2.4242170835776497e-05
680,7.597554940730333e-06,7.597554940730333e-06,0.0,0.0001361818825379652,0.0002747249964158982,0.0009694,7.26065925720732e-05,7.458961362832853e-05,5.277462239259788e-05,2.406830924783297e-05
690,7.3863457146217115e-06,7.3863457146217115e-06,0.0,0.00013465589400093135,0.0002749026461970061,0.00096895,7.169414315881745e-05,7.386080982140401e-05,5.2229330979706185e-05,2.390097366364247e-05
700,7.177206498454325e-06,7.177206498454325e-06,0.0,0.00013309230279168487,0.0002749865816440433,0.0009685000000000001,7.078025215501419e-05,7.310658509558628e-05,5.164942380516311e-05,2.3686137482903822e-05
710,6.9702896325907204e-06,6.9702896325907204e-06,0.0,0.0001315603150482113,0.00027497074916027486,0.00096805,6.98403197851279e-05,7.235760837885165e-05,5.110251285962265e-05,2.3542133487507488e-05
720,6.765659691154724e-06,6.765659691154724e-06,0.0,0.00012997406520573611,0.0002748549450188875,0.0009676,6.891956037305422e-05,7.15878738093183e-05,5.052604296491309e-05,2.3345981465454052e-05
730,6.5634449128992856e-06,6.5634449128992856e-06,0.0,0.00012836616640472305,0.0002746249665506184,0.00096715,6.798011646485211e-05,7.079116214188922e-05,4.9917092931483747e-05,2.3115899087791605e-05
740,6.363770353345899e-06,6.363770353345899e-06,0.0,0.00012675068821509482,0.0002743020304478705,0.0009667,6.705053962124351e-05,7.000349208117159e-05,4.932580568748185e-05,2.2922580303274263e-05
750,6.166709226818057e-06,6.166709226818057e-06,0.0,0.00012514883566232994,0.0002738752809818834,0.0009662500000000001,6.609261512982096e-05,6.919513326633069e-05,4.873763911267867e-05,2.2743532789822947e-05
760,5.9723884078266565e-06,5.9723884078266565e-06,0.0,0.00012349201093040074,0.00027332635363563895,0.0009658000000000001,6.516510009607844e-05,6.837947553127854e-05,4.813324411402459e-05,2.25341353658668e-05
770,5.7809338613878936e-06,5.7809338613878936e-06,0.0,0.00012181526817732763,0.00027266715187579393,0.00096535,6.423519865626141e-05,6.755439085314172e-05,4.751372584449029e-05,2.231773879588456e-05
780,5.5924356274772435e-06,5.5924356274772435e-06,0.0,0.00012014261510199534,0.00027189834509044886,0.0009649,6.328196321492609e-05,6.671987894122149e-05,4.6885944277987226e-05,2.2115785682233754e-05
790,5.406976470112568e-06,5.406976470112568e-06,0.0,0.000118468605697745,0.0002710137632675469,0.00096445,6.231270799941509e-05,6.585907667389463e-05,4.626519237014984e-05,2.1912969458994608e-05
800,5.224694632488536e-06,5.224694632488536e-06,0.0,0.00011676048916713837,0.0002700136392377317,0.000964,6.133552176425643e-05,6.4974807700713e-05,4.560701402208614e-05,2.166789218975923e-05
810,5.045646958024008e-06,5.045646958024008e-06,0.0,0.00011501466878210338,0.00026888144202530384,0.0009635500000000001,6.038748844533622e-05,6.409732019306348e-05,4.495615136043963e-05,2.1430657754245943e-05
820,4.8699434955779e-06,4.8699434955779e-06,0.0,0.00011325643752164279,0.00026763734058476985,0.0009630999999999999,5.943971592041145e-05,6.321223976911146e-05,4.428882811186136e-05,2.118832796831893e-05
830,4.697702479461441e-06,4.697702479461441e-06,0.0,0.00011149914570512533,0.00026627685292623937,0.00096265,5.8472012221695896e-05,6.23101779397345e-05,4.362306731763622e-05,2.0952570655367295e-05
840,4.528962108452106e-06,4.528962108452106e-06,0.0,0.000109752778823559,0.0002647984365466982,0.0009622,5.748164408333874e-05,6.13910335689332e-05,4.296639820698649e-05,2.0733218870358618e-05
850,4.363837433629669e-06,4.363837433629669e-06,0.0,0.00010797091859453679,0.00026318582240492105,0.00096175,5.650857673468145e-05,6.0470716908131034e-05,4.227968623707849e-05,2.0490311050188236e-05
860,4.202384843665641e-06,4.202384843665641e-06,0.0,0.00010618012945461999,0.0002614635741338134,0.0009613000000000001,5.5536381881774444e-05,5.954206056963354e-05,4.159449023038138e-05,2.02506876566354e-05
870,4.044670276925899e-06,4.044670276925899e-06,0.0,0.00010435408671799269,0.0002596028207335621,0.00096085,5.456284762389948e-05,5.8590170146781016e-05,4.089400736249837e-05,1.997582915642467e-05
880,3.8907737689442e-06,3.8907737689442e-06,0.0,0.0001025191115632703,0.00025763342273421586,0.0009604,5.360085837479615e-05,5.763727350869932e-05,4.019455030853121e-05,1.970637723070386e-05
890,3.740752845260431e-06,3.740752845260431e-06,0.0,0.00010069149699703175,0.0002555378887336701,0.00095995,5.261366007985793e-05,5.667275401233412e-05,3.9480646970604695e-05,1.94388496336292e-05
900,3.594650252125575e-06,3.594650252125575e-06,0.0,9.885552738037365e-05,0.00025333225494250655,0.0009595000000000001,5.1645599638819065e-05,5.571363831129391e-05,3.877928073071447e-05,1.9187528540303918e-05
910,3.452489863775554e-06,3.452489863775554e-06,0.0,9.70291147844684e-05,0.0002510005724616349,0.00095905,5.065153255575256e-05,5.473251477837084e-05,3.8071126888624725e-05,1.8928755382592566e-05
920,3.3143494420073694e-06,3.3143494420073694e-06,0.0,9.517383115589298e-05,0.0002485566074028611,0.0009586,4.9660229606797634e-05,5.3736771126512e-05,3.733872719825944e-05,1.8632436327272324e-05
930,3.180232170052477e-06,3.180232170052477e-06,0.0,9.333251418857549e-05,0.00024599593598395586,0.0009581500000000001,4.8663286792900414e-05,5.2734744196426794e-05,3.661021530521943e-05,1.834579034686917e-05
940,3.050151235584053e-06,3.050151235584053e-06,0.0,9.146677602819145e-05,0.00024332238535862416,0.0009577,4.769325626567453e-05,5.174288919896426e-05,3.588510558546493e-05,1.806039332313375e-05
950,2.9241393804113613e-06,2.9241393804113613e-06,0.0,8.96097552632434e-05,0.00024053770175669342,0.0009572500000000001,4.6703013453791056e-05,5.073057379917559e-05,3.514549826870329e-05,1.775469760705042e-05
960,2.8021818252454977e-06,2.8021818252454977e-06,0.0,8.774623293465831e-05,0.00023765202786307782,0.0009568000000000001,4.5751221847670676e-05,4.9743852549132475e-05,3.4425683183821774e-05,1.7478761958511556e-05
970,2.6842919851333136e-06,2.6842919851333136e-06,0.0,8.591111916374026e-05,0.00023466828861273825,0.00095635,4.47672424018993e-05,4.873555929250642e-05,3.371083673313415e-05,1.7202688764457495e-05
980,2.5704450763441855e-06,2.5704450763441855e-06,0.0,8.403994039883477e-05,0.00023159118427429348,0.0009559,4.379723279796032e-05,4.7714418625986494e-05,3.295287777984783e-05,1.6861806296443566e-05
990,2.4606317765574204e-06,2.4606317765574204e-06,0.0,8.219082413448595e-05,0.00022841215832158923,0.00095545,4.283202510860786e-05,4.6703206006418734e-05,3.222135871823864e-05,1.65528176005379e-05
1000,2.3548188892164035e-06,2.3548188892164035e-06,0.0,8.035424196901431e-05,0.00022514590818900615,0.000955,4.1893567256063574e-05,4.57142174234877e-05,3.1512293831121746e-05,1.6276908986969622e-05
1010,2.2529645775648532e-06,2.2529645775648532e-06,0.0,7.853981748559244e-05,0.00022180478845257312,0.0009545500000000001,4.0943363950367616e-05,4.471819605719201e-05,3.080176891473771e-05,1.5996973456680848e-05
1020,2.155031097572646e-06,2.155031097572646e-06,0.0,7.671037331675779e-05,0.00021837915119249374,0.0009540999999999999,3.999406429677608e-05,4.37056976579699e-05,3.0060601692566197e-05,1.566078545403173e-05
1030,2.0609791135939304e-06,2.0609791135939304e-06,0.0,7.489073344383106e-05,0.00021487737831193954,0.00095365,3.907361223550513e-05,4.271498495351643e-05,2.935197053240267e-05,1.5352945943995577e-05
1040,1.9707304090843536e-06,1.9707304090843536e-06,0.0,7.309455964046975e-05,0.00021130716777406633,0.0009532000000000001,3.81625996675729e-05,4.1735606833464364e-05,2.8645279108847878e-05,1.5055070212446524e-05
1050,1.8842373492589104e-06,1.8842373492589104e-06,0.0,7.131793091909201e-05,0.0002076809760183096,0.00095275,3.722553738165292e-05,4.073251968872902e-05,2.7920923296759493e-05,1.4716944974472868e-05
1060,1.8014220586337615e-06,1.8014220586337615e-06,0.0,6.955738705802196e-05,0.00020399660570546985,0.0009523000000000001,3.633244287847181e-05,3.976647568534114e-05,2.7225659158418912e-05,1.4419126742676635e-05
1070,1.7222113228854141e-06,1.7222113228854141e-06,0.0,6.782837305674549e-05,0.00020027620485052466,0.00095185,3.54197357410223e-05,3.878923528641921e-05,2.653932053275992e-05,1.4114307889978015e-05
1080,1.6465270391563536e-06,1.6465270391563536e-06,0.0,6.610228743907665e-05,0.00019650532340165228,0.0009514,3.454233962672075e-05,3.783401892662037e-05,2.5858108072257935e-05,1.3807030019805914e-05
1090,1.5742886034786352e-06,1.5742886034786352e-06,0.0,6.439447426901805e-05,0.00019269282347522676,0.00095095,3.367007967876396e-05,3.688102267638814e-05,2.517492089914385e-05,1.348323884117252e-05
1100,1.5053935840114718e-06,1.5053935840114718e-06,0.0,6.27313587401788e-05,0.00018886088219005615,0.0009505000000000001,3.278471861004298e-05,3.5925355356659665e-05,2.4500592823242277e-05,1.31642039723629e-05
1110,1.4397492122952826e-06,1.4397492122952826e-06,0.0,6.106256783553847e-05,0.0001849872642196715,0.0009500499999999999,3.196902880790804e-05,3.5020336411662816e-05,2.3850159205729875e-05,1.286944600991662e-05
1120,1.3772845477433293e-06,1.3772845477433293e-06,0.0,5.9434932024108736e-05,0.00018110366363544017,0.0009496,3.115236630887261e-05,3.412369492270746e-05,2.3218158614307842e-05,1.2591045849302088e-05
1130,1.3178648714529118e-06,1.3178648714529118e-06,0.0,5.78449608957318e-05,0.00017722698976285756,0.0009491500000000001,3.0290862065910972e-05,3.318808586049889e-05,2.256453077410903e-05,1.2249089863518313e-05
1140,1.2614159459189977e-06,1.2614159459189977e-06,0.0,5.626505296340852e-05,0.00017332281277049333,0.0009487,2.9501921843651667e-05,3.231529217616288e-05,2.1943403123285932e-05,1.1960676729937757e-05
1150,1.2078224926881376e-06,1.2078224926881376e-06,0.0,5.4722357881755e-05,0.0001694337697699666,0.0009482500000000001,2.8693310892433326e-05,3.142992785647406e-05,2.132613745604613e-05,1.1649294887685188e-05
1160,1.1569899243113468e-06,1.1569899243113468e-06,0.0,5.323201493401934e-05,0.00016555405454710126,0.0009477999999999999,2.7897264157184578e-05,3.0563761880677394e-05,2.0736526536064016e-05,1.1372882980674961e-05
1170,1.108804553950904e-06,1.108804553950904e-06,0.0,5.172786234773171e-05,0.00016167707508429885,0.00094735,2.7168797291858475e-05,2.974852534396061e-05,2.0164161223299538e-05,1.110490480097236e-05
1180,1.0631671329974779e-06,1.0631671329974779e-06,0.0,5.026400901411504e-05,0.00015782282571308315,0.0009469,2.6433517566841313e-05,2.8932220975699348e-05,1.9591349494174486e-05,1.0824375061419109e-05
1190,1.019982391881058e-06,1.019982391881058e-06,0.0,4.884482688386859e-05,0.00015398458344861865,0.00094645,2.565827761329147e-05,2.8077372360196858e-05,1.8976839396315557e-05,1.0458599088230087e-05
1200,9.791295951799839e-07,9.791295951799839e-07,0.0,4.743547521739387e-05,0.00015017368423286825,0.000946,2.4972057758693208e-05,2.7309773636988384e-05,1.84394042735207e-05,1.0204443948784365e-05
1210,9.405284799868241e-07,9.405284799868241e-07,0.0,4.608650519883762e-05,0.00014641054440289736,0.00094555,2.4251259871844776e-05,2.651983482506801e-05,1.7910807570590488e-05,9.936531903848047e-06
1220,9.040610962074425e-07,9.040610962074425e-07,0.0,4.474905464742424e-05,0.00014267498045228422,0.0009451,2.357001387365004e-05,2.5761765555740037e-05,1.7381171384550095e-05,9.657345384633699e-06
1230,8.69641269218846e-07,8.69641269218846e-07,0.0,4.3447557755603746e-05,0.00013897773169446737,0.00094465,2.2889599936343247e-05,2.501118957820965e-05,1.687086378805664e-05,9.382934014990195e-06
1240,8.371636113224667e-07,8.371636113224667e-07,0.0,4.217096319201185e-05,0.00013532837328966707,0.0009442000000000001,2.2252167745692973e-05,2.429718410124517e-05,1.636853387715167e-05,9.127149394465322e-06
1250,8.065492238529259e-07,8.065492238529259e-07,0.0,4.093446187920289e-05,0.0001317307905992493,0.00094375,2.1593200396073963e-05,2.3573151915305828e-05,1.5881020464414122e-05,8.851618214565053e-06
1260,7.776882853249845e-07,7.776882853249845e-07,0.0,3.972923398482398e-05,0.00012819170660804957,0.0009433,2.0959017572319004e-05,2.287152407648751e-05,1.5405131672682244e-05,8.59106624986335e-06
1270,7.505033750021539e-07,7.505033750021539e-07,0.0,3.8539882576144896e-05,0.00012469665671233088,0.00094285,2.0373303731708912e-05,2.2217696301399196e-05,1.4955267334930002e-05,8.365726838856887e-06
1280,7.249130362652068e-07,7.249130362652068e-07,0.0,3.740487282016306e-05,0.00012125453940825537,0.0009424,1.9742406415503876e-05,2.1524522317175292e-05,1.4468010318083862e-05,8.052082917802995e-06
1290,7.008210900494305e-07,7.008210900494305e-07,0.0,3.627553768317489e-05,0.00011788168194470927,0.00094195,1.918107732275842e-05,2.0898067760166028e-05,1.4054469217432093e-05,7.854208094769204e-06
1300,6.781634169783501e-07,6.781634169783501e-07,0.0,3.5193852565820764e-05,0.00011456223001005128,0.0009415000000000001,1.8588242232685616e-05,2.0248872902025317e-05,1.3608966282440128e-05,7.574471176550182e-06
1310,6.568533876816218e-07,6.568533876816218e-07,0.0,3.411536366100581e-05,0.00011130913480883464,0.0009410499999999999,1.808055513840577e-05,1.9676948797713064e-05,1.3225287923852239e-05,7.409683642243511e-06
1320,6.368209142237902e-07,6.368209142237902e-07,0.0,3.310918246688306e-05,0.00010813592962222174,0.0009406,1.747887152741119e-05,1.9026152788704327e-05,1.2823645097436033e-05,7.147981029414705e-06
1330,6.179964771035884e-07,6.179964771035884e-07,0.0,3.208335028665091e-05,0.00010499308700673282,0.0009401500000000001,1.699902743437748e-05,1.8484325877919472e-05,1.2394045861697226e-05,6.903653213174819e-06
1340,6.003136832077871e-07,6.003136832077871e-07,0.0,3.111457862852263e-05,0.00010195265349466354,0.0009397,1.644851889469102e-05,1.7888020117044887e-05,1.2055333534395024e-05,6.7168649903818605e-06
1350,5.837064236402512e-07,5.837064236402512e-07,0.0,3.0152876678387158e-05,9.895703260554001e-05,0.0009392500000000001,1.5956109377742745e-05,1.7341594062808127e-05,1.1657993480111946e-05,6.473380901607624e-06
1360,5.681134780388675e-07,5.681134780388675e-07,0.0,2.9220869884175845e-05,9.602926729712635e-05,0.0009387999999999999,1.5477496738494143e-05,1.681307582453791e-05,1.1315402945377166e-05,6.29425444595998e-06
1370,5.534774345505866e-07,5.534774345505866e-07,0.0,2.8342503596320438e-05,9.317452349932864e-05,0.00093835,1.4969788783708687e-05,1.6260289182249287e-05,1.0940650573760098e-05,6.042046773204899e-06
