iteration,loss
0,0.19527120888233185
1,0.09473234415054321
2,0.05930586904287338
3,0.06751301139593124
4,0.08370315283536911
5,0.087137870490551
6,0.07873927056789398
7,0.06636755913496017
8,0.05623069778084755
9,0.050729189068078995
10,0.04912445694208145
11,0.04925791174173355
12,0.04915095865726471
13,0.047826848924160004
14,0.04532574862241745
15,0.04227450117468834
16,0.039382029324769974
17,0.0370732918381691
18,0.03535108268260956
19,0.03389911726117134
20,0.03234377130866051
21,0.030500587075948715
22,0.028456583619117737
23,0.02647215873003006
24,0.024799225851893425
25,0.023536697030067444
26,0.02259284257888794
27,0.02174924500286579
28,0.020773403346538544
29,0.019521061331033707
30,0.017989404499530792
31,0.016309820115566254
32,0.014689911156892776
33,0.01332639530301094
34,0.01231914572417736
35,0.011622962541878223
36,0.011067230254411697
37,0.01044303085654974
38,0.009612314403057098
39,0.008573883213102818
40,0.007450052071362734
41,0.006410119589418173
42,0.00557971466332674
43,0.004985039122402668
44,0.004556334111839533
45,0.004180322866886854
46,0.0037651448510587215
47,0.0032799963373690844
48,0.0027542950119823217
49,0.0022477658931165934
50,0.0018148900708183646
51,0.001482296851463616
52,0.0012449967907741666
53,0.0010764318285509944
54,0.0009432054357603192
55,0.0008174632675945759
56,0.0006842431612312794
57,0.0005438973312266171
58,0.0004098776262253523
59,0.0003017721464857459
60,0.0002349762071389705
61,0.00021141982870176435
62,0.000217114866245538
63,0.000229162847972475
64,0.00022842324688099325
65,0.0002094162191497162
66,0.00018077946151606739
67,0.00015678103954996914
68,0.00014690250100102276
69,0.00015092664398252964
70,0.00016149767907336354
71,0.00017025138367898762
72,0.0001722551096463576
73,0.00016670940385665745
74,0.00015550620446447283
75,0.00014187931083142757
76,0.00012956354476045817
77,0.00012155960575910285
78,0.00011845021799672395
79,0.00011768489639507607
80,0.00011510427430039272
81,0.00010793076944537461
82,9.678228525444865e-05
83,8.496867667417973e-05
84,7.579048542538658e-05
85,7.026705861790106e-05
86,6.70358058414422e-05
87,6.399682024493814e-05
88,5.992013757349923e-05
89,5.480836989590898e-05
90,4.929278657073155e-05
91,4.4039687054464594e-05
92,3.9604427001904696e-05
93,3.640940849436447e-05
94,3.45136686519254e-05
95,3.339441536809318e-05
96,3.217753692297265e-05
97,3.0278635676950216e-05
98,2.7872125428984873e-05
99,2.570276046753861e-05
100,2.4415681764367037e-05
101,2.4050348656601273e-05
102,2.4118860892485827e-05
103,2.4085873519652523e-05
104,2.3745627913740464e-05
105,2.322216096217744e-05
106,2.273698009958025e-05
107,2.2431995603255928e-05
108,2.234628664155025e-05
109,2.2448995878221467e-05
110,2.264100476168096e-05
111,2.2766920665162615e-05
112,2.2698795874021016e-05
113,2.2440462998929434e-05
114,2.2133890524855815e-05
115,2.1937119527137838e-05
116,2.1888183255214244e-05
117,2.1888559786020778e-05
118,2.1809584723087028e-05
119,2.1604775611194782e-05
120,2.1325766283553094e-05
121,2.1054896933492273e-05
122,2.083985418721568e-05
123,2.0681403839262202e-05
124,2.055672484857496e-05
125,2.0439360014279373e-05
126,2.030748873949051e-05
127,2.0153303921688348e-05
128,1.9993003661511466e-05
129,1.9859668100252748e-05
130,1.977702231670264e-05
131,1.9737559341592714e-05
132,1.9709561456693336e-05
133,1.9666442312882282e-05
134,1.9607285139500163e-05
135,1.955108018592e-05
136,1.9514576706569642e-05
137,1.9498942492646165e-05
138,1.9493360014166683e-05
139,1.948639692272991e-05
140,1.9472261556074955e-05
141,1.945065196196083e-05
142,1.9425184291321784e-05
143,1.9401501049287617e-05
144,1.9384022380108945e-05
145,1.937198067025747e-05
146,1.9359091311343946e-05
147,1.9339227947057225e-05
148,1.9312130461912602e-05
149,1.928311939991545e-05
150,1.9257560779806226e-05
151,1.9236245861975476e-05
152,1.9216089640394785e-05
153,1.9194014384993352e-05
154,1.916944711410906e-05
155,1.9143681129207835e-05
156,1.911838262458332e-05
157,1.9094684830633923e-05
158,1.90730243048165e-05
159,1.905282806546893e-05
160,1.9032664567930624e-05
161,1.9011422409676015e-05
162,1.898946902656462e-05
163,1.896822504932061e-05
164,1.8948761862702668e-05
165,1.8930591977550648e-05
166,1.8912647647084668e-05
167,1.889408849820029e-05
168,1.8875105524784885e-05
169,1.8856269889511168e-05
170,1.8837881725630723e-05
171,1.881988464447204e-05
172,1.880213494587224e-05
173,1.8784263374982402e-05
174,1.8766048015095294e-05
175,1.874739427876193e-05
176,1.8728564100456424e-05
177,1.8709917640080675e-05
178,1.8691469449549913e-05
179,1.8672950318432413e-05
180,1.8654092855285853e-05
181,1.8634927982930094e-05
182,1.8615684894029982e-05
183,1.8596494555822574e-05
184,1.857738971011713e-05
185,1.855830487329513e-05
186,1.8539110897108912e-05
187,1.8519884179113433e-05
188,1.850061562436167e-05
189,1.8481308870832436e-05
190,1.8462074876879342e-05
191,1.8442960936226882e-05
192,1.8423836081638e-05
193,1.8404663933324628e-05
194,1.8385399016551673e-05
195,1.836616502259858e-05
196,1.8346941942581907e-05
197,1.8327718862565234e-05
198,1.8308497601537965e-05
199,1.8289203580934554e-05
200,1.8269853171659634e-05
201,1.825047547754366e-05
202,1.823105958465021e-05
203,1.8211598217021674e-05
204,1.819212229747791e-05
205,1.8172595446230844e-05
206,1.8153001292375848e-05
207,1.8133368939743377e-05
208,1.811372749216389e-05
209,1.8094042388838716e-05
210,1.807434637157712e-05
211,1.805460124160163e-05
212,1.8034806998912245e-05
213,1.8014996385318227e-05
214,1.7995173038798384e-05
215,1.7975326045416296e-05
216,1.795543539628852e-05
217,1.793553019524552e-05
218,1.7915603166329674e-05
219,1.7895637938636355e-05
220,1.7875630874186754e-05
221,1.785561653377954e-05
222,1.783558400347829e-05
223,1.781552236934658e-05
224,1.7795389794628136e-05
225,1.7775249943952076e-05
226,1.7755108274286613e-05
227,1.773491021594964e-05
228,1.7714666682877578e-05
229,1.7694426787784323e-05
230,1.767417779774405e-05
231,1.7653874238021672e-05
232,1.763352884154301e-05
233,1.761316707415972e-05
234,1.7592799849808216e-05
235,1.75723744177958e-05
236,1.755195262376219e-05
237,1.7531490811961703e-05
238,1.7510987163404934e-05
239,1.7490483514848165e-05
240,1.7469928934588097e-05
241,1.7449376173317432e-05
242,1.7428776118322276e-05
243,1.7408165149390697e-05
244,1.7387506886734627e-05
245,1.7366857719025575e-05
246,1.7346153981634416e-05
247,1.7325439330306835e-05
248,1.7304699213127606e-05
249,1.7283950001001358e-05
250,1.7263135305256583e-05
251,1.724233152344823e-05
252,1.722146953397896e-05
253,1.720064574328717e-05
254,1.7179731003125198e-05
255,1.7158839909825474e-05
256,1.7137914255727082e-05
257,1.7116950402851216e-05
258,1.7095979274017736e-05
259,1.7074980860343203e-05
260,1.7053958799806423e-05
261,1.7032911273417994e-05
262,1.7011843738146126e-05
263,1.6990752556012012e-05
264,1.6969654097920284e-05
265,1.69485265359981e-05
266,1.6927353499340825e-05
267,1.6906187738641165e-05
268,1.6885000150068663e-05
269,1.6863779819686897e-05
270,1.6842550394358113e-05
271,1.6821286408230662e-05
272,1.679999149928335e-05
273,1.6778683857410215e-05
274,1.675736712059006e-05
275,1.673603583185468e-05
276,1.6714668163331226e-05
277,1.6693275028956123e-05
278,1.667187643761281e-05
279,1.6650452380417846e-05
280,1.6629022866254672e-05
281,1.6607556972303428e-05
282,1.6586067431489937e-05
283,1.6564566976740025e-05
284,1.6543042875127867e-05
285,1.6521531506441534e-05
286,1.6499940102221444e-05
287,1.647838689677883e-05
288,1.6456760931760073e-05
289,1.6435164070571773e-05
290,1.6413529010606e-05
291,1.639188667468261e-05
292,1.6370206139981747e-05
293,1.634852378629148e-05
294,1.6326823242707178e-05
295,1.630510996619705e-05
296,1.6283371223835275e-05
297,1.6261601558653638e-05
298,1.6239839169429615e-05
299,1.621804949536454e-05
300,1.619623799342662e-05
301,1.617441557755228e-05
302,1.6152573152794503e-05
303,1.6130707081174478e-05
304,1.610883373359684e-05
305,1.608694037713576e-05
306,1.6065017916844226e-05
307,1.6043113646446727e-05
308,1.6021191186155193e-05
309,1.5999221432139166e-05
310,1.5977253497112542e-05
311,1.5955267372191884e-05
312,1.5933255781419575e-05
313,1.591124600963667e-05
314,1.5889214409980923e-05
315,1.586716462043114e-05
316,1.5845113011891954e-05
317,1.5823034118511714e-05
318,1.5800946130184457e-05
319,1.577882721903734e-05
320,1.5756701031932607e-05
321,1.5734565749880858e-05
