i,t,r_init,r_final,r_max,epoch_of_max,r_mean,r_std,loss_contribution_final,err_norm_final,epoch_below_1e-4,n_snapshots,rank_by_final_residual
0,0.299121022,0.779314887,0.000367218924,0.779314887,0,0.00380718098,0.0390219703,1.49833042e-11,2.09543776e-05,,401,554
1,0.823576748,0.732014484,0.000145221124,0.732014484,0,0.00399849337,0.0367689182,2.34324166e-12,3.17550733e-05,,401,2224
2,0.344986349,0.771419456,0.000297181401,0.771419456,0,0.00380599561,0.038608294,9.81297612e-12,3.36456652e-05,,401,1088
3,0.971327841,0.732401887,0.000404616018,0.732401887,0,0.00511304936,0.0370235417,1.8190458e-11,1.60616803e-05,,401,241
4,0.925395548,0.731792348,0.000196191298,0.731792348,0,0.00438171179,0.0369329487,4.27678061e-12,2.96341232e-05,,401,1912
5,0.472695738,0.75360145,2.96443388e-05,0.75360145,0,0.00346698344,0.0377095675,9.76429801e-14,5.01423943e-05,16150,401,2953
6,0.396464467,0.763513992,0.000188220628,0.763513992,0,0.00370710634,0.0382031183,3.93633388e-12,4.46448712e-05,,401,1964
7,0.495090157,0.751081987,5.96844113e-05,0.751081987,0,0.00340562353,0.037586036,3.95803217e-13,4.92143815e-05,2100,401,2718
8,0.16415213,0.807357163,0.00027382906,0.807357163,0,0.00320787895,0.0405411525,8.33137268e-12,3.53492768e-05,,401,1338
9,0.604354978,0.741197571,0.000255857827,0.741197571,0,0.00373287203,0.0370703151,7.27369197e-12,3.08932606e-05,,401,1492
10,0.912394702,0.731696778,0.000143541976,0.731696778,0,0.00421197505,0.0369118366,2.28936655e-12,3.18489786e-05,19750,401,2235
11,0.368332416,0.767710443,0.000250560734,0.767710443,0,0.00377151041,0.0384170051,6.97563129e-12,3.92646712e-05,,401,1534
12,0.043380864,0.83864692,0.000481746406,0.83864692,0,0.00431601726,0.0421621881,2.57866222e-11,3.10402653e-05,,401,171
13,0.895655453,0.731625326,8.06103254e-05,0.731625326,0,0.00403211905,0.0368860001,7.22002729e-13,3.38785168e-05,1800,401,2597
14,0.800756752,0.732385804,0.000195731075,0.732385804,0,0.00399148821,0.0367549995,4.25673931e-12,2.82320676e-05,,401,1915
15,0.384274781,0.765295901,0.000215896527,0.765295901,0,0.00373765565,0.0382935987,5.17903449e-12,4.24846904e-05,,401,1783
16,0.787712276,0.732654159,0.000220289025,0.732654159,0,0.00398506885,0.0367520099,5.39191716e-12,2.5864864e-05,,401,1753
17,0.315486193,0.776404262,0.000346025946,0.776404262,0,0.00381818749,0.038868488,1.33037728e-11,2.55472488e-05,,401,663
18,0.290566772,0.780877786,0.000376271278,0.780877786,0,0.00379580923,0.0391048371,1.57311194e-11,1.86377606e-05,,401,497
19,0.7818591,0.732788292,0.000230308937,0.732788292,0,0.00398425649,0.036751542,5.89357847e-12,2.47365825e-05,,401,1683
20,0.771657228,0.733041974,0.000246562832,0.733041974,0,0.00398766693,0.0367517785,6.75480336e-12,2.26394559e-05,,401,1563
21,0.390958577,0.764311972,0.000200799315,0.764311972,0,0.00372136001,0.0382435741,4.48004056e-12,4.37144829e-05,,401,1882
22,0.709109783,0.735182704,0.000304642391,0.735182704,0,0.0039859289,0.0367991159,1.03118874e-11,1.13387576e-05,,401,970
