epoch,loss,residual_loss,ic_loss,grad_norm,update_norm,lr,layer_1_grad_norm,layer_2_grad_norm,layer_3_grad_norm,layer_4_grad_norm,layer_5_grad_norm
0,0.08812499046325684,0.08812499046325684,0.0,0.7051093584629529,0.10621489584445953,0.001,0.2885410270385447,0.3322961199570649,0.30973769274854596,0.3322086197068668,0.19052454224388715
10,0.04042598605155945,0.04042598605155945,0.0,0.328531155448775,0.03929315507411957,0.00099955,0.09676222216337474,0.13961007851848725,0.1429102048186944,0.18111611592676308,0.12586259492085766
20,0.026177896186709404,0.026177896186709404,0.0,0.23454243098626598,0.029127391055226326,0.0009991,0.06774186448772622,0.0900787669371521,0.10127798447969234,0.13029748646036524,0.09908063654836322
30,0.01938680000603199,0.01938680000603199,0.0,0.16745984644544973,0.023637138307094574,0.00099865,0.06495132585644052,0.06772896753327548,0.07285763239693982,0.09324501047707291,0.06426115056327522
40,0.014251857995986938,0.014251857995986938,0.0,0.09738854084158272,0.022876499220728874,0.0009982,0.03899993057695653,0.038935124325857336,0.042185501982917886,0.052177511193670784,0.038693870204091235
50,0.010822078213095665,0.010822078213095665,0.0,0.040684648674581346,0.01905088685452938,0.00099775,0.010975440909186689,0.012171329503742306,0.015323774713698444,0.021957031628687253,0.018592869692437612
60,0.008645238354802132,0.008645238354802132,0.0,0.03189109486746413,0.016242502257227898,0.0009973,0.00955526080009154,0.009399547978475203,0.011790623891514692,0.016972135593727265,0.01445167234569579
70,0.007089435122907162,0.007089435122907162,0.0,0.02649680454471643,0.013973762281239033,0.00099685,0.011967662302409351,0.01142630339004099,0.010363065175585462,0.012309756776924962,0.009555016368012023
80,0.005868141073733568,0.005868141073733568,0.0,0.017442535505953427,0.012776185758411884,0.0009964,0.005573480277141936,0.005269463035356355,0.005735354206112039,0.007900905719063503,0.008122836888748179
90,0.004817461594939232,0.004817461594939232,0.0,0.012929597032753079,0.012517624534666538,0.00099595,0.004815813946105723,0.004446872997776176,0.003855324881390296,0.005083633378860618,0.0054158713534856635
100,0.003973705694079399,0.003973705694079399,0.0,0.011367664800415735,0.01162391435354948,0.0009955,0.0047031452325278994,0.0042097513353072154,0.0036675333545677247,0.004520398755582889,0.004411529367944155
110,0.0033100962173193693,0.0033100962173193693,0.0,0.009166800263543844,0.010733171366155148,0.00099505,0.0029545449065101,0.002723692428497671,0.00264227168435697,0.0037513959642291057,0.0039334521175657285
120,0.00277889147400856,0.00277889147400856,0.0,0.00787979257247353,0.010031070560216904,0.0009946,0.002708432036384723,0.002471550903034704,0.002288088682212111,0.003158441197749308,0.003321314539541052
130,0.0023541972041130066,0.0023541972041130066,0.0,0.006533817569682609,0.009395278058946133,0.00099415,0.0026245550357215834,0.0022896000401518915,0.0018857989668562753,0.002372546969944848,0.0025435148387339497
140,0.0020079324021935463,0.0020079324021935463,0.0,0.005732349709984789,0.008843667805194855,0.0009937000000000001,0.002425642830772145,0.0020722652753844602,0.0017096102422131372,0.002065805291717911,0.002192468112023465
150,0.001721228240057826,0.001721228240057826,0.0,0.005091242880611286,0.008340369910001755,0.00099325,0.002162349208285032,0.0018597056922354893,0.0015643233650182616,0.0018516784126265296,0.0019636251441006937
160,0.00148175994399935,0.00148175994399935,0.0,0.0045308336747684076,0.007864678278565407,0.0009928,0.0019127126607838033,0.0016971814788990587,0.0014282439857656946,0.0016464940573854769,0.0017611805343170674
170,0.0012815222144126892,0.0012815222144126892,0.0,0.004030038345649139,0.007398401387035847,0.00099235,0.0016625348585949141,0.0015283345043619187,0.0012929084088157466,0.0014727353198614992,0.0015988795743256158
180,0.0011148655321449041,0.0011148655321449041,0.0,0.00356667171397337,0.006930988281965256,0.0009919,0.0014343594613168897,0.001357827110819881,0.0011545147360867375,0.001310689306086018,0.0014502718201678802
190,0.0009774913778528571,0.0009774913778528571,0.0,0.003134879870089879,0.0064611900597810745,0.00099145,0.0012473474935054804,0.0011995828411798652,0.0010179634640383557,0.0011463674539529958,0.0013016683241839188
200,0.0008655713172629476,0.0008655713172629476,0.0,0.0027498201018938567,0.00598781555891037,0.000991,0.0010802861318095001,0.0010529156163768378,0.0008901926219560623,0.001004257488964335,0.0011665744331009196
210,0.0007753808749839664,0.0007753808749839664,0.0,0.0024102709991531608,0.005515119060873985,0.00099055,0.0009284649476363115,0.0009181291768040695,0.0007747164739342347,0.0008851650580683968,0.0010456652379753609
220,0.0007033155998215079,0.0007033155998215079,0.0,0.0021145139264493445,0.005053142085671425,0.0009901,0.0008226930096494424,0.0008021648986872252,0.0006739656144412631,0.0007740159568721541,0.000933212774906387
230,0.0006460471777245402,0.0006460471777245402,0.0,0.001860498952370596,0.004609171766787767,0.0009896500000000001,0.0007336085052460418,0.0007030687798880277,0.0005892786128393764,0.0006814337919718381,0.0008340770977759371
240,0.000600664468947798,0.000600664468947798,0.0,0.0016426056096560961,0.004188836086541414,0.0009892,0.0006667554067066813,0.0006187022306263518,0.0005173578788653704,0.0005987276331938847,0.0007462333945443284
250,0.0005647247890010476,0.0005647247890010476,0.0,0.001454286002140513,0.0037965804804116488,0.00098875,0.0006039574391561276,0.0005440841003780289,0.00045661728396122415,0.0005287662383615243,0.0006717158606005757
260,0.0005362320225685835,0.0005362320225685835,0.0,0.001291899140345985,0.0034358296543359756,0.0009883,0.0005484627808646501,0.0004786227292696216,0.00040442074319004895,0.0004673255638731729,0.000608389978697186
270,0.0005135763203725219,0.0005135763203725219,0.0,0.0011515530130609246,0.003108798526227474,0.00098785,0.0004953297895036788,0.00042035548511580335,0.0003598512833709611,0.0004149420915893543,0.000555111212156208
280,0.000495471409521997,0.000495471409521997,0.0,0.001030541822163752,0.002816832857206464,0.0009874,0.0004448227510976997,0.00036895735388058716,0.00032193527515918003,0.00037068220115587874,0.0005101028321867323
290,0.0004808975791092962,0.0004808975791092962,0.0,0.0009265830166095114,0.0025601107627153397,0.0009869500000000001,0.0003978020065298409,0.0003242625030452927,0.000289876391032818,0.0003334699778001984,0.00047146449642473443
300,0.0004690538626164198,0.0004690538626164198,0.0,0.0008374213564420998,0.0023375898599624634,0.0009865,0.00035444764901820374,0.00028589556596330474,0.00026295704874955395,0.0003024401464872349,0.00043777054883415817
310,0.00045931831118650734,0.00045931831118650734,0.0,0.0007610534814295478,0.0021472456865012646,0.00098605,0.00031519684587904406,0.0002535134864842817,0.0002403925745802966,0.0002764909716668745,0.0004079598796910261
320,0.00045121271978132427,0.00045121271978132427,0.0,0.0006953922453220379,0.00198610732331872,0.0009856,0.0002793965419132554,0.00022618363754895433,0.00022147814791954017,0.0002549281389528652,0.0003813744776246959
330,0.0004443729994818568,0.0004443729994818568,0.0,0.0006388342965021621,0.0018506711348891258,0.00098515,0.00024740470044013656,0.0002033927958678819,0.0002054313404616441,0.00023664928878881991,0.000357446843266544
340,0.00043852400267496705,0.00043852400267496705,0.0,0.0005897765265570205,0.0017370178829878569,0.0009847,0.00021873167583557053,0.0001842660216896287,0.000191650382008783,0.00022100884674290788,0.0003358138487760651
350,0.0004334596742410213,0.0004334596742410213,0.0,0.0005469228933503222,0.0016412436962127686,0.0009842499999999999,0.00019319013844219189,0.00016814377323692807,0.00017962591271639846,0.00020737644892282486,0.0003161143447945096
360,0.00042902573477476835,0.00042902573477476835,0.0,0.0005091655965132736,0.0015597011661157012,0.0009838,0.0001705121064919921,0.00015442096279985498,0.00016897818503691057,0.00019528622074734475,0.00029805711315113783
370,0.00042510638013482094,0.00042510638013482094,0.0,0.0004756059500184485,0.0014892115723341703,0.00098335,0.00015041430219101814,0.00014258013484334074,0.00015942445881062217,0.0001843979870021368,0.0002814090757694597
380,0.0004216142697259784,0.0004216142697259784,0.0,0.00044559920228637187,0.0014271503314375877,0.0009829,0.00013296532496063774,0.0001323803192439124,0.0001507324984764584,0.00017437527034453197,0.0002659375032818546
390,0.0004184822319075465,0.0004184822319075465,0.0,0.000418615263521491,0.0013715424574911594,0.0009824500000000002,0.0001180643065305555,0.00012356811976567514,0.00014274781696074247,0.0001650301388906971,0.0002514891396520213
400,0.00041565822903066874,0.00041565822903066874,0.0,0.00039406781815157406,0.0013209040043875575,0.000982,0.0001047988231872897,0.00011549808816183701,0.00013543650243963456,0.00015647801818738935,0.0002380533326405072
410,0.0004131004970986396,0.0004131004970986396,0.0,0.00037186758507304915,0.0012741917744278908,0.00098155,9.41504750446269e-05,0.0001086119788489985,0.0001286217826186091,0.00014832114348097214,0.0002254104007645051
420,0.00041077507194131613,0.00041077507194131613,0.0,0.00035166336379013327,0.0012307435972616076,0.0009811,8.55347238726552e-05,0.00010252849185275902,0.00012229881109290214,0.00014066273119190054,0.00021355155590483408
430,0.0004086534900125116,0.0004086534900125116,0.0,0.0003331840132733026,0.0011901212856173515,0.00098065,7.840623438283114e-05,9.69112091702606e-05,0.00011646108895933463,0.00013359745244187788,0.0002024941641341946
440,0.00040671168244443834,0.00040671168244443834,0.0,0.0003163327189270673,0.001152059412561357,0.0009802,7.296869653581759e-05,9.187663033867691e-05,0.00011105064361387266,0.00012701314856494684,0.0001921517302801876
450,0.0004049287235829979,0.0004049287235829979,0.0,0.00030101311036422263,0.0011163920862600207,0.00097975,6.943277567258543e-05,8.759753279047786e-05,0.00010600882547293564,0.00012076208465161155,0.0001824058244762033
460,0.00040328645263798535,0.00040328645263798535,0.0,0.0002869950584178759,0.0010830173268914223,0.0009793,6.682076126625064e-05,8.356312920895797e-05,0.0001013730979121733,0.00011508135436363684,0.00017336400044317129
470,0.00040176912443712354,0.00040176912443712354,0.0,0.00027424731146653776,0.0010518740164116025,0.00097885,6.562351610951184e-05,8.018960455556842e-05,9.706136459868689e-05,0.00010968926032872816,0.0001648344655712704
480,0.00040036276914179325,0.00040036276914179325,0.0,0.00026257662293467844,0.0010228684404864907,0.0009784000000000001,6.479356967470594e-05,7.689285353853683e-05,9.311235215136715e-05,0.00010488142266686204,0.00015698415114465263
490,0.00039905510493554175,0.00039905510493554175,0.0,0.0002519416204044853,0.0009959327289834619,0.00097795,6.495719547553046e-05,7.423880837660382e-05,8.94339937845847e-05,0.00010026111630978948,0.00014953055617701776
500,0.00039783536340110004,0.00039783536340110004,0.0,0.0002422068540334389,0.0009709646110422909,0.0009775,6.540111329941882e-05,7.182462951701448e-05,8.604483506964437e-05,9.602891907516119e-05,0.00014259188910068193
510,0.0003966941440012306,0.0003966941440012306,0.0,0.00023327620681095465,0.00094785908004269,0.00097705,6.570895425009168e-05,6.937136329362786e-05,8.293811499065306e-05,9.23218467125526e-05,0.0001362740316973965
520,0.00039562321035191417,0.00039562321035191417,0.0,0.00022506418745012476,0.0009265062981285155,0.0009766,6.638951122055552e-05,6.738583865002614e-05,8.004284921857585e-05,8.874596189881974e-05,0.00013025563141247094
530,0.0003946151118725538,0.0003946151118725538,0.0,0.00021748475068117043,0.0009067731443792582,0.00097615,6.704085248981501e-05,6.557713406464774e-05,7.736195833553261e-05,8.545051884979297e-05,0.0001246439870142357
540,0.0003936638531740755,0.0003936638531740755,0.0,0.00021047616306459925,0.0008885303977876902,0.0009757,6.749693768508715e-05,6.380327826300731e-05,7.488279038786494e-05,8.250074423122897e-05,0.00011948633411164967
550,0.00039276370080187917,0.00039276370080187917,0.0,0.000203936548999405,0.0008716501179151237,0.00097525,6.79447657242578e-05,6.227553429598852e-05,7.256541768750769e-05,7.967897102665773e-05,0.00011459270050433941
560,0.00039190991083160043,0.00039190991083160043,0.0,0.00019782049458144614,0.0008559692651033401,0.0009748000000000001,6.825506773307965e-05,6.086842185744827e-05,7.040293267947449e-05,7.704383961274774e-05,0.0001100131488054634
570,0.0003910984960384667,0.0003910984960384667,0.0,0.00019207622276427305,0.0008413969189859927,0.00097435,6.838319352061586e-05,5.952449528340513e-05,6.838039124697882e-05,7.460906502704416e-05,0.00010574010137840242
580,0.00039032555650919676,0.00039032555650919676,0.0,0.00018665239040267526,0.0008277911692857742,0.0009739,6.833829461531975e-05,5.8243837677720515e-05,6.648238526908899e-05,7.233725382309959e-05,0.0001017397904364456
590,0.0003895880654454231,0.0003895880654454231,0.0,0.00018152392819439992,0.0008150406065396965,0.00097345,6.804894864342383e-05,5.6933639784957724e-05,6.469559093597312e-05,7.028514278932535e-05,9.806127555277024e-05
600,0.00038888328708708286,0.00038888328708708286,0.0,0.00017665517030302977,0.0008030224707908928,0.000973,6.756259117379686e-05,5.5626044715979575e-05,6.300900287594343e-05,6.840776288710327e-05,9.465756193806655e-05
610,0.0003882089222315699,0.0003882089222315699,0.0,0.0001719258187646934,0.0007916823378764093,0.0009725500000000001,6.728297867911106e-05,5.474927534296397e-05,6.140498594441241e-05,6.627219698897172e-05,9.111173876941536e-05
