epoch,ref_mse
0,7.751564496357291
100,0.9063266968541048
200,1.019734898225134
300,1.065730793352536
400,1.123350224341228
500,1.195073176960117
600,1.2832417289989386
700,1.3792821052359858
800,1.4664955861675224
900,1.532548215322577
1000,1.5740801369425814
1100,1.595111544217253
1200,1.6027843400477255
1300,1.6033925531605209
1400,1.600908456736357
1500,1.5973658021924395
1600,1.5936888202887107
1700,1.590300478615909
1800,1.587433119708888
1900,1.5852486977810238
2000,1.5838714125390316
2100,1.5833902475860675
2200,1.583855213455067
2300,1.5852748982456732
2400,1.5876169842556946
2500,1.5908115884723988
2600,1.5947568591638084
2700,1.5993262394625698
2800,1.604376833531056
2900,1.6097582559325632
3000,1.615321241491177
3100,1.620925255903312
3200,1.6264444693833855
3300,1.6317717360591977
3400,1.6368205708218233
3500,1.641525414028354
3600,1.6458406400171348
3700,1.6497387817467393
3800,1.6532083518045593
3900,1.6562515047626631
4000,1.6588816648696905
4100,1.6611211681758091
4200,1.662998943806738
4300,1.6645482709488364
4400,1.6658046747951838
4500,1.666804046929667
4600,1.667581081024363
4700,1.6681680989751375
4800,1.6685943082908423
4900,1.6688854860526918
5000,1.669063908121897
5100,1.669143865757494
5200,1.6691609484389338
5300,1.6691252578316045
5400,1.6690464327837926
5500,1.668933685424948
5600,1.668795889864201
5700,1.668641614406018
5800,1.668479070489179
5900,1.6683159887537975
6000,1.66815944733227
6100,1.6680156834106183
6200,1.6678899189339456
6300,1.6677862263406569
6400,1.6677074519727897
6500,1.6676552051345583
6600,1.6676299114125237
6700,1.6676309212403693
6800,1.6676566596661606
6900,1.6677048011305524
7000,1.667772453515414
7100,1.6678563381033549
7200,1.667952955551156
7300,1.6680587316988589
7400,1.6681701403691649
7500,1.6682838028762803
7600,1.6683965656365851
7700,1.6685055581340944
7800,1.6686082337395625
7900,1.6687023957453484
8000,1.668786210669139
8100,1.6688582105508794
8200,1.6689172857084251
8300,1.668962669262827
8400,1.6689939146892347
8500,1.669010867667843
8600,1.669013633565141
8700,1.6690025419347676
8800,1.6689795465596722
8900,1.638481587433567
9000,4.929594991952375
9100,3.8841913075188974
9200,3.182760148413552
9300,2.646802625478166
9400,2.2293978547240103
9500,1.9036029312772724
9600,1.651323048193969
9700,1.459004785630352
9800,1.3157706355237324
9900,1.2124611932023108
10000,1.1411245976835456
10100,1.0981709029895084
10200,1.0704611647135711
10300,1.0540107595422548
10400,1.0454380616947867
10500,1.0419726526647042
10600,1.041292221527076
10700,1.0413432262982818
10800,1.0403748882678212
10900,1.037228536633957
11000,1.031671208921762
11100,1.0244642762911484
11200,1.0169838945656289
11300,1.010537164587228
11400,1.0058214441596045
11500,1.0028614992243492
11600,1.0013052665980944
11700,1.0007360553426103
11800,1.0008241352311942
11900,1.0013481104794597
12000,1.002168104994749
12100,1.003196684557371
12200,1.0043789213743792
12300,1.0056801475177224
12400,1.0070784115206803
12500,1.0085597065332494
12600,1.0101149140063788
12700,1.0117378603111935
12800,1.0134241088753757
12900,1.015170236342528
13000,1.0169734218487505
13100,1.018831234250667
13200,1.020741541554418
13300,1.0227024943408338
13400,1.0247125536515165
13500,1.0267705459357097
13600,1.0288757351651272
13700,1.0310279066193546
13800,1.0332274592781867
13900,1.0354755050497328
14000,1.0377739737666076
14100,1.0401257233434156
14200,1.042534654910167
14300,1.0450058332293413
14400,1.0475456133294767
14500,1.0501617750838166
14600,1.0528636684712305
14700,1.055662373538587
14800,1.0585708807342935
14900,1.0616042994419912
15000,1.064776852628105
15100,1.0677809138256933
15200,1.0709498588728763
15300,1.0743048102145665
15400,1.0778700929947056
15500,1.0816738120881797
15600,1.0857485960420148
15700,1.0901325747998607
15800,1.0948706852899457
15900,1.1000164450820615
16000,1.105634409084024
16100,1.111803650857477
16200,1.1186228349337115
16300,1.126217868119076
16400,1.1347539608367128
16500,1.1444557485143956
16600,1.1556434246689726
16700,1.1688042315326168
16800,1.1847535457007965
16900,1.2050696573197768
17000,1.2336274221469654
17100,1.2850509136642767
17200,1.4815260385996545
17300,1.6304835805913498
17400,1.634081726610985
17500,1.6416907387866235
17600,1.6492208136485556
17700,1.655477923124418
17800,1.6603220543597197
17900,1.6639050302036151
18000,1.666437589875292
18100,1.6681242276168715
18200,1.6691467551684855
18300,1.6696610703897403
18400,1.669797638886556
18500,1.669663316313615
18600,1.6693438298974457
18700,1.6689065880277367
18800,1.668403568157098
18900,1.6678740823532192
19000,1.667347274657796
19100,1.6668442631397666
19200,1.6663798948114672
19300,1.6659641271056855
19400,1.66560308161692
19500,1.665299833357888
19600,1.6650550034386806
19700,1.6648672180485282
19800,1.6647334856693232
19900,1.6646495309394058
20000,1.6646101290712578
20100,1.6646080827443244
20200,1.664632991418511
20300,1.6646804584424733
20400,1.6647461065670537
20500,1.6648257007289018
20600,1.6649152955247029
20700,1.6650113593931972
20800,1.6651108655575064
20900,1.665211344434956
21000,1.6653108966530403
21100,1.6654081699305248
21200,1.66550230647886
21300,1.6655928698080438
21400,1.6656797606321825
21500,1.665763130995843
21600,1.665843304079142
21700,1.665920704847595
21800,1.6659958042857776
21900,1.6660690778031615
22000,1.6661409767821165
22100,1.6662119112381846
22200,1.6662822411303593
22300,1.6663522738603362
22400,1.6664222657760908
22500,1.6664924259064426
22600,1.6665629205966257
22700,1.6666338781296854
22800,1.6667053927752278
22900,1.6667775279975297
23000,1.666850318779156
23100,1.666923773179124
23200,1.6669978733499662
23300,1.633466528391399
23400,1.1891742681058384
23500,1.1492454304000967
23600,1.1697840798252934
23700,1.200892312910505
23800,1.2365300566482842
23900,1.2725763026189936
24000,1.3075758396123782
24100,1.341722184617312
24200,1.3758803067967926
24300,1.4109799785435095
24400,1.447696373971588
24500,1.4862241883445828
24600,1.5260421953056522
24700,1.565720453138366
24800,1.6029874233405028
24900,1.6352892447583356
25000,1.6607031777613783
25100,1.6772434111743844
25200,1.6883728128219828
25300,1.6951130516928057
25400,1.6986346328364077
25500,1.6999843043244138
25600,1.6999745272042686
25700,1.6991800445971417
25800,1.697980772588668
25900,1.696614039241872
26000,1.695220025707764
26100,1.6938759756690451
26200,1.6926198905736638
26300,1.6914660837509434
26400,1.690415043676558
26500,1.6894595655493698
26600,1.6885885295038057
26700,1.6877892216701351
26800,1.6870487531918297
26900,1.686354912952153
27000,1.68569665679853
27100,1.6850643579563171
27200,1.6844498978722835
27300,1.683846650083041
27400,1.6832493937760784
27500,1.6826541838522804
27600,1.6820581977999332
27700,1.6814595749586894
27800,1.680857259881434
27900,1.6802508580485909
28000,1.6796405090185038
28100,1.6790267792654507
28200,1.6784105746046425
28300,1.6777930703690394
28400,1.677175656462104
28500,1.6765598940453257
28600,1.6759474808235275
28700,1.6753402224891023
28800,1.674740008673205
28900,1.6741487925278282
29000,1.6735685736611052
29100,1.6730013844574296
29200,1.672449279784094
29300,1.6719143297319337
29400,1.671398614433144
29500,1.6709042192717396
29600,1.6704332281150729
29700,1.669987711728639
29800,1.6695697084591112
29900,1.6691811947030364
30000,1.6688243846467274
30100,1.6685308879469154
