iteration,loss
0,0.23775967955589294
1,0.12375029921531677
2,0.08195492625236511
3,0.06438005715608597
4,0.057961635291576385
5,0.06428465247154236
6,0.07414287328720093
7,0.07506268471479416
8,0.06780681014060974
9,0.05860232189297676
10,0.05065784603357315
11,0.0439765565097332
12,0.038295943289995193
13,0.034243565052747726
14,0.03256744518876076
15,0.03306636959314346
16,0.03440367430448532
17,0.03500240296125412
18,0.03410327807068825
19,0.031955499202013016
20,0.029221246019005775
21,0.026371143758296967
22,0.02355814538896084
23,0.020871015265583992
24,0.01854793354868889
25,0.016873588785529137
26,0.01589359901845455
27,0.015315933153033257
28,0.014762320555746555
29,0.014085546135902405
30,0.013365969993174076
31,0.012635843828320503
32,0.011745580472052097
33,0.010559615679085255
34,0.009184041991829872
35,0.007892582565546036
36,0.006861129775643349
37,0.006069466937333345
38,0.00544943381100893
39,0.0050048609264194965
40,0.00472955871373415
41,0.004501354414969683
42,0.0041615888476371765
43,0.003678827080875635
44,0.003156476654112339
45,0.002686490537598729
46,0.0022713206708431244
47,0.001897598267532885
48,0.0015986923826858401
49,0.001398060005158186
50,0.0012548895319923759
51,0.001119274296797812
52,0.0009943819604814053
53,0.0008965103188529611
54,0.0007982999668456614
55,0.0006634823512285948
56,0.0005057455855421722
57,0.00036802273825742304
58,0.00026871150475926697
59,0.0002036871446762234
60,0.0001750822557369247
61,0.0001811989350244403
62,0.0001953319151652977
63,0.0001869541738415137
64,0.00015522602188866585
65,0.00012085700291208923
66,9.652374865254387e-05
67,8.35704558994621e-05
68,8.528941543772817e-05
69,0.00010318445856682956
70,0.00012663737288676202
71,0.00014181675214786083
72,0.00014636392006650567
73,0.00014537348761223257
74,0.0001401481858920306
75,0.00013059737102594227
76,0.00012177589087514207
77,0.0001187546004075557
78,0.00011959885159740224
79,0.00011938982788706198
80,0.00011634957627393305
81,0.00011001686652889475
82,9.903711907099932e-05
83,8.46116163302213e-05
84,7.148429722292349e-05
85,6.27553163212724e-05
86,5.7328368711750954e-05
87,5.327198960003443e-05
88,4.976134732714854e-05
89,4.5664593926630914e-05
90,4.007880488643423e-05
91,3.418697451706976e-05
92,2.98804443445988e-05
93,2.7406065782997757e-05
94,2.615923403936904e-05
95,2.6083451302838512e-05
96,2.6837298719328828e-05
97,2.7364409106667154e-05
98,2.720958218560554e-05
99,2.6806876121554524e-05
100,2.6406489268993028e-05
101,2.605640111141838e-05
102,2.615835182950832e-05
103,2.6884903491009027e-05
104,2.769324419205077e-05
105,2.807831515383441e-05
106,2.804669384204317e-05
107,2.768245576589834e-05
108,2.7071477234130725e-05
109,2.6539879399933852e-05
110,2.6312380214221776e-05
111,2.6219804567517713e-05
112,2.6069508749060333e-05
113,2.5859650122583844e-05
114,2.5550723876222037e-05
115,2.5092960640904494e-05
116,2.4608068997622468e-05
117,2.4225571905844845e-05
118,2.3934593627927825e-05
119,2.3726031940896064e-05
120,2.3610751668456942e-05
121,2.350204886170104e-05
122,2.3314461941481568e-05
123,2.308446346432902e-05
124,2.2872376575833187e-05
125,2.2697779058944434e-05
126,2.2591140805161558e-05
127,2.255623257951811e-05
128,2.253076854685787e-05
129,2.247289194201585e-05
130,2.2397844077204354e-05
131,2.2316724425763823e-05
132,2.2235288270167075e-05
133,2.2177673599799164e-05
134,2.214769847341813e-05
135,2.21225964196492e-05
136,2.209354715887457e-05
137,2.2058429749449715e-05
138,2.200540984631516e-05
139,2.1938189092907123e-05
140,2.1874984668102115e-05
141,2.1820365873281844e-05
142,2.17708402487915e-05
143,2.1725027181673795e-05
144,2.1673877199646086e-05
145,2.16098123928532e-05
146,2.1539941371884197e-05
147,2.147241866623517e-05
148,2.1408455722848885e-05
149,2.1349786038626917e-05
150,2.129550739482511e-05
151,2.124005368386861e-05
152,2.118224983860273e-05
153,2.1124442355358042e-05
154,2.1066649424028583e-05
155,2.101025529555045e-05
156,2.0957942979293875e-05
157,2.090844645863399e-05
158,2.0859552023466676e-05
159,2.081059392367024e-05
160,2.076033160847146e-05
161,2.0708597730845213e-05
162,2.065774424409028e-05
163,2.0608444174285978e-05
164,2.055984987237025e-05
165,2.0511370166786946e-05
166,2.0462261090870015e-05
167,2.0411815057741478e-05
168,2.0360846974654123e-05
169,2.031008989433758e-05
170,2.0259403754607774e-05
171,2.0209045032970607e-05
172,2.015893733187113e-05
173,2.0108509488636628e-05
174,2.0057717847521417e-05
175,2.000672793656122e-05
176,1.9955596144427545e-05
177,1.9904753571609035e-05
178,1.985438575502485e-05
179,1.9804147086688317e-05
180,1.9753884771489538e-05
181,1.9703518773894757e-05
182,1.965304181794636e-05
183,1.9602633983595297e-05
184,1.95525171875488e-05
185,1.9502522263792343e-05
186,1.945262192748487e-05
187,1.940274887601845e-05
188,1.9352810340933502e-05
189,1.9302837245049886e-05
190,1.9252900528954342e-05
191,1.920303111546673e-05
192,1.915321990964003e-05
193,1.9103508748230524e-05
194,1.9053733922191896e-05
195,1.9003951820195653e-05
196,1.8954126062453724e-05
197,1.890436396934092e-05
198,1.8854607333196327e-05
199,1.880493073258549e-05
